id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_miss,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_pass,challenge_lost,clearance_off_line,corner_taken,crosses_18yard,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,losses,lost_corners,mins_played,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_freekick_cross,accurate_launches,accurate_pull_back,accurate_through_ball,att_assist_setplay,att_bx_left,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_low_centre,att_goal_low_right,att_ibox_blocked,att_lf_goal,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_post,att_obox_target,att_obxd_left,att_one_on_one,att_post_high,att_sv_high_centre,att_sv_high_left,att_sv_low_left,blocked_cross,blocked_scoring_att,clean_sheet,crosses_18yardplus,effective_blocked_cross,freekick_cross,goals_conceded_obox,goal_assist_deadball,goal_assist_setplay,hand_ball,hit_woodwork,interceptions_in_box,long_pass_own_to_opp_success,offtarget_att_assist,overrun,pen_goals_conceded,post_scoring_att,second_goal_assist,shot_fastbreak,six_yard_block,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_miss_high_left,offside_provoked,penalty_conceded,red_card,assist_blocked_shot,att_goal_high_centre,att_goal_high_right,att_hd_goal,att_ibox_post,att_post_right,error_lead_to_shot,assist_attempt_saved,att_cmiss_high_right,att_corner,att_hd_target,att_goal_high_left,att_pen_goal,own_goals,error_lead_to_goal,assist_own_goal,goal_fastbreak,assist_penalty_won,att_hd_post,att_post_left,att_sv_high_right,penalty_won,second_yellow,last_man_tackle,att_lg_centre,assist_pass_lost,att_cmiss_high_left,assist_handball_won,att_obxd_right,foul_throw_in,cross_not_claimed,dive_catch,penalty_faced,stand_save,dangerous_play,penalty_save,att_obx_left,assist_post,att_obp_goal,att_pen_target,assist_free_kick_won,att_obx_right,att_pen_post,back_pass,att_lg_left,att_pen_miss,att_lg_right
15481,315807.0,Vincent Janssen,Vincent,Janssen,1994-06-15,Netherlands,Netherlands,,F,Forward,210,,,7.0,1.0,,7.0,1.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,3.0,,1.0,1.0,,,1.0,4.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,3.0,,,1.0,,1.0,,36.0,,1.0,9.0,,2.0,3.0,,4.0,4.0,,,1.0,1.0,3.0,,1.0,5.0,7.0,,,,,,1.0,1.0,1.0,1.0,5737.61560058594,6.0,,10.0,,1.0,,1.0,9.0,3.0,,3.0,2.0,,1.0,20.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,161544.0,Carl Jenkinson,Carl,Jenkinson,1992-02-08,England,England,16.0,D,Right Full Back,210,23.0,1.0,35.0,,0.0,58.0,13.0,2.0,1.0,3.0,,18.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,23.0,8.0,,,,6.0,1.0,,,3.0,3.0,,6.0,4.0,2.0,1.0,3.0,,1.0,23.0,2.0,,3.0,3.0,,,,,1.0,5.0,,,22.0,7.0,1.0,3.0,165.0,1.0,,75.0,3.0,,27.0,4.0,29.0,29.0,2.0,1.0,5.0,6.0,7.0,1.0,,21.0,58.0,1.0,,1.0,31.0,4.0,2.0,,3.0,3.0,20017.34912109375,26.0,1.0,47.0,2.0,,4.0,,75.0,,1.0,1.0,3.0,,13.0,111.0,4.0,5.0,5.0,,,2.0,,2.0,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14655,183228.0,Moritz Jenz,Moritz,Jenz,1999-04-30,Germany,Germany,,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11070,30658.0,Jesús Gámez,Jesús,Gámez Duarte,1985-04-10,Spain,Spain,27.0,D,Right Full Back,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,138616.0,Jiang Guangtai,Guangtai,Jiang,1994-05-27,England,China,,D,Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,160036.0,Raúl Jiménez,Raúl,Jiménez,1991-05-05,Mexico,Mexico,9.0,F,Centre Striker,210,286.0,51.0,493.0,68.0,36.0,771.0,5.0,107.0,78.0,38.0,15.0,223.0,190.0,88.0,23.0,35.0,49.0,3.0,5.0,14.0,25.0,13.0,37.0,20.0,3.0,13.0,16.0,7.0,15.0,13.0,22.0,87.0,9.0,11.0,70.0,5.0,15.0,4.0,325.0,139.0,13.0,10.0,9.0,74.0,17.0,,,22.0,68.0,9.0,261.0,179.0,39.0,31.0,85.0,5.0,42.0,234.0,36.0,13.0,40.0,32.0,9.0,7.0,7.0,7.0,31.0,97.0,26.0,26.0,253.0,58.0,13.0,6.0,3122.0,22.0,35.0,1017.0,3.0,111.0,220.0,66.0,516.0,516.0,23.0,31.0,85.0,74.0,247.0,1.0,52.0,259.0,731.0,22.0,6.0,42.0,343.0,83.0,39.0,69.0,27.0,27.0,344671.8764648437,394.0,49.0,743.0,11.0,75.0,67.0,33.0,1059.0,111.0,16.0,2.0,30.0,13.0,6.0,1669.0,178.0,95.0,95.0,38.0,0.0,16.0,34.0,22.0,18.0,4.0,,8.0,8.0,12.0,,3.0,,2.0,,4.0,20.0,1.0,2.0,6.0,,,,,,3.0,5.0,17.0,1.0,9.0,7.0,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,24.0,4.0,5.0,1.0,,8.0,,,5.0,3.0,,25.0,20.0,5.0,3.0,2.0,,6.0,4.0,,6.0,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,3.0,1.0,,,1.0,1.0,,8.0,,2.0,,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,
11355,288547.0,João Mário,João Mário,Naval Costa Eduardo,1993-01-19,Portugal,Portugal,20.0,M,Central Midfielder,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11259,133641.0,João Moutinho,João Filipe Iria,Santos Moutinho,1986-09-08,Portugal,Portugal,28.0,M,Centre Central Midfielder,210,651.0,145.0,992.0,18.0,124.0,1580.0,6.0,40.0,21.0,38.0,47.0,220.0,179.0,2.0,16.0,41.0,1.0,,,,,,1.0,1.0,,1.0,3.0,2.0,1.0,8.0,16.0,15.0,,2.0,17.0,,,1.0,314.0,264.0,7.0,,,71.0,82.0,,159.0,25.0,27.0,9.0,212.0,182.0,40.0,12.0,249.0,3.0,53.0,559.0,35.0,1.0,39.0,31.0,1.0,8.0,8.0,1.0,12.0,112.0,40.0,40.0,531.0,246.0,13.0,9.0,3038.0,51.0,3.0,1753.0,11.0,348.0,284.0,260.0,477.0,477.0,17.0,94.0,153.0,71.0,459.0,,10.0,432.0,1482.0,45.0,2.0,84.0,721.0,237.0,40.0,23.0,196.0,75.0,364253.4033203125,564.0,9.0,1338.0,21.0,20.0,201.0,,1863.0,18.0,11.0,3.0,113.0,4.0,6.0,2500.0,10.0,17.0,17.0,37.0,0.0,16.0,13.0,10.0,58.0,4.0,32.0,63.0,31.0,2.0,14.0,4.0,,1.0,35.0,1.0,,,1.0,,,,,,1.0,,,,1.0,2.0,5.0,1.0,1.0,1.0,,,1.0,,,,10.0,5.0,7.0,18.0,10.0,32.0,8.0,6.0,7.0,,1.0,3.0,169.0,33.0,,3.0,1.0,,,,121.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,289073.0,João Virgínia,João Manuel,Neves Virgínia,1999-10-10,Portugal,Portugal,31.0,G,Goalkeeper,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13556,306886.0,Joel Pereira,Joel Dinis,Castro Pereira,1996-06-28,Switzerland,Portugal,21.0,G,Goalkeeper,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,283130.0,Stefan Johansen,Stefan,Johansen,1991-01-08,Norway,Norway,7.0,M,Centre Central Midfielder,210,91.0,22.0,110.0,4.0,13.0,200.0,1.0,6.0,3.0,12.0,3.0,63.0,31.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,30.0,35.0,,,,11.0,3.0,,2.0,2.0,2.0,2.0,18.0,17.0,5.0,3.0,41.0,,6.0,100.0,4.0,,12.0,11.0,,,,,3.0,14.0,3.0,3.0,59.0,30.0,9.0,3.0,411.0,1.0,,239.0,,36.0,28.0,15.0,70.0,70.0,2.0,17.0,16.0,11.0,61.0,,1.0,51.0,190.0,5.0,,1.0,104.0,37.0,5.0,3.0,9.0,7.0,54769.44836425782,77.0,2.0,155.0,2.0,4.0,24.0,,250.0,1.0,3.0,8.0,10.0,,1.0,307.0,3.0,7.0,7.0,2.0,,1.0,2.0,4.0,3.0,4.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,5.0,1.0,,1.0,,,,,1.0,22.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,281012.0,Declan John,Declan,John,1995-06-30,Wales,Wales,3.0,D,Left Full Back,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19880,314448.0,Tyreece John-Jules,Tyreece,John-Jules,2001-02-14,England,England,,F,Centre Striker,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14696,285207.0,Darnell Johnson,Darnell,Johnson,1998-09-03,England,England,6.0,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45519,281013.0,George Johnston,George,Johnston,1998-09-01,England,Scotland,6.0,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,314643.0,Sam Johnstone,Sam,Johnstone,1993-03-25,England,England,,G,Goalkeeper,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15122,289093.0,Jonathan Dinzeyi,Jonathan,Toko Lema Dinzeyi,1999-10-13,England,England,6.0,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23815,138634.0,Curtis Jones,Curtis,Jones,2001-01-30,England,England,17.0,M,Centre Central Midfielder,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20277,154336.0,Jonny,Jonathan,Castro Otto,1994-03-03,Spain,Spain,19.0,D,Left Full Back,210,346.0,33.0,499.0,5.0,33.0,836.0,254.0,51.0,39.0,33.0,12.0,201.0,168.0,12.0,13.0,30.0,5.0,,,1.0,2.0,1.0,1.0,5.0,2.0,3.0,,3.0,,4.0,13.0,17.0,1.0,4.0,20.0,1.0,2.0,3.0,238.0,171.0,2.0,2.0,1.0,82.0,29.0,,,27.0,40.0,9.0,171.0,181.0,53.0,23.0,72.0,9.0,23.0,349.0,32.0,1.0,39.0,34.0,1.0,1.0,1.0,,23.0,90.0,60.0,60.0,82.0,98.0,11.0,10.0,2777.0,15.0,8.0,1068.0,8.0,368.0,26.0,63.0,422.0,422.0,9.0,96.0,66.0,82.0,406.0,1.0,6.0,253.0,830.0,37.0,7.0,31.0,428.0,68.0,53.0,60.0,46.0,46.0,311547.7775878906,347.0,5.0,693.0,42.0,7.0,81.0,5.0,1075.0,25.0,10.0,1.0,79.0,1.0,279.0,1916.0,56.0,40.0,40.0,34.0,0.0,13.0,30.0,18.0,43.0,6.0,,9.0,9.0,1.0,,11.0,,,,5.0,,,1.0,,,,,,,,1.0,4.0,,2.0,7.0,,,2.0,,,,,1.0,1.0,11.0,11.0,5.0,19.0,11.0,,5.0,,1.0,1.0,1.0,3.0,50.0,16.0,5.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
13192,296536.0,Corey Jordan,Corey,Jordan,1999-03-04,England,England,,D,Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14359,135702.0,Jordan Williams,Jordan,Williams,1999-10-22,England,England,2.0,D,Right Full Back,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,132771.0,Jorginho,Jorge Luiz,Frello Filho,1991-12-20,Brazil,Italy,5.0,M,Centre Central Midfielder,210,1170.0,140.0,1613.0,30.0,92.0,2782.0,1.0,21.0,13.0,37.0,22.0,207.0,122.0,2.0,17.0,29.0,1.0,1.0,,,,1.0,,1.0,,,3.0,2.0,1.0,7.0,17.0,12.0,2.0,5.0,19.0,,2.0,1.0,363.0,274.0,6.0,,1.0,71.0,51.0,,,,31.0,9.0,147.0,125.0,35.0,21.0,416.0,3.0,33.0,1016.0,36.0,2.0,37.0,29.0,1.0,,,,21.0,64.0,63.0,63.0,1001.0,289.0,7.0,5.0,3165.0,22.0,7.0,3069.0,7.0,466.0,318.0,112.0,427.0,427.0,21.0,86.0,167.0,71.0,738.0,1.0,7.0,751.0,2734.0,40.0,2.0,30.0,1256.0,245.0,35.0,27.0,2.0,2.0,406099.2548828125,931.0,1.0,1864.0,4.0,30.0,127.0,,3118.0,19.0,9.0,,76.0,34.0,1.0,3551.0,5.0,32.0,32.0,22.0,0.0,21.0,15.0,3.0,38.0,8.0,,1.0,1.0,,,1.0,,13.0,,,1.0,,,,,,,,,,1.0,,,1.0,5.0,1.0,,4.0,,,,1.0,1.0,0.0,3.0,5.0,13.0,2.0,3.0,,8.0,,,1.0,,3.0,247.0,7.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,315758.0,Joselu,Jose Luis,Mato Sanmartín,1990-03-27,Germany,Spain,,F,Centre Striker,210,51.0,1.0,78.0,11.0,5.0,129.0,1.0,39.0,44.0,16.0,1.0,72.0,29.0,16.0,1.0,1.0,12.0,,1.0,2.0,5.0,2.0,5.0,3.0,1.0,5.0,,1.0,3.0,1.0,1.0,14.0,,1.0,7.0,3.0,1.0,,58.0,22.0,1.0,2.0,1.0,9.0,6.0,,,3.0,16.0,3.0,70.0,66.0,14.0,10.0,21.0,,5.0,54.0,5.0,2.0,15.0,14.0,2.0,,,,10.0,70.0,3.0,3.0,44.0,10.0,10.0,1.0,587.0,1.0,5.0,200.0,,45.0,37.0,3.0,120.0,120.0,3.0,2.0,17.0,9.0,52.0,,7.0,32.0,121.0,5.0,0.0,2.0,67.0,7.0,14.0,5.0,3.0,3.0,74343.77697753906,68.0,46.0,144.0,1.0,17.0,9.0,4.0,208.0,17.0,1.0,11.0,14.0,1.0,2.0,322.0,27.0,17.0,17.0,7.0,0.0,3.0,1.0,5.0,8.0,1.0,,,,17.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,5.0,,2.0,,,,,,,,1.0,,1.0,1.0,5.0,1.0,,1.0,,1.0,,,,1.0,,3.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15687,302328.0,Juninho Bacuna,Juninho,Bacuna,1997-08-07,Netherlands,Curacao,21.0,M,Centre Central Midfielder,210,218.0,42.0,330.0,6.0,58.0,539.0,17.0,22.0,17.0,21.0,19.0,161.0,74.0,2.0,17.0,13.0,2.0,,1.0,,1.0,1.0,,,1.0,3.0,1.0,4.0,,7.0,17.0,16.0,,6.0,15.0,,,1.0,88.0,121.0,3.0,,1.0,40.0,32.0,,16.0,6.0,17.0,2.0,126.0,111.0,11.0,1.0,166.0,3.0,33.0,307.0,16.0,1.0,37.0,34.0,,,,,1.0,36.0,23.0,23.0,175.0,120.0,17.0,6.0,1415.0,5.0,8.0,683.0,1.0,108.0,140.0,61.0,295.0,295.0,16.0,35.0,70.0,40.0,145.0,1.0,7.0,164.0,515.0,21.0,,18.0,255.0,96.0,11.0,50.0,34.0,19.0,162898.5587158203,262.0,2.0,494.0,26.0,6.0,120.0,1.0,715.0,19.0,7.0,5.0,46.0,6.0,19.0,1061.0,10.0,39.0,39.0,22.0,,2.0,26.0,6.0,29.0,4.0,6.0,9.0,3.0,,,4.0,,1.0,5.0,,,,2.0,1.0,,,,1.0,2.0,,,1.0,,2.0,3.0,,,7.0,,,,2.0,2.0,1.0,1.0,4.0,,10.0,1.0,3.0,3.0,,,1.0,1.0,,71.0,13.0,9.0,5.0,,,1.0,,15.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
19605,30562.0,Christian Kabasele,Christian,Kabasele,1991-02-24,DR Congo,Belgium,27.0,D,Centre Central Defender,210,303.0,36.0,104.0,,45.0,407.0,,46.0,60.0,21.0,8.0,144.0,66.0,7.0,1.0,2.0,4.0,,,2.0,4.0,,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,2.0,3.0,1.0,1.0,40.0,60.0,,3.0,,9.0,13.0,1.0,,1.0,0.0,4.0,78.0,99.0,106.0,55.0,56.0,,22.0,245.0,19.0,,26.0,23.0,,,,,55.0,81.0,38.0,38.0,124.0,149.0,10.0,18.0,1587.0,2.0,2.0,542.0,16.0,46.0,51.0,6.0,155.0,155.0,,35.0,25.0,9.0,141.0,,2.0,25.0,401.0,5.0,,2.0,352.0,76.0,106.0,1.0,1.0,1.0,165416.16693115234,65.0,1.0,199.0,46.0,1.0,115.0,,550.0,8.0,2.0,2.0,25.0,,,807.0,17.0,6.0,6.0,14.0,,7.0,,3.0,14.0,2.0,,,,,,10.0,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,,,,,,5.0,4.0,3.0,,5.0,,3.0,,,1.0,,3.0,72.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
