id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
4252,53035.0,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,1993-08-15,England,England,15.0,M,Left/Centre/Right Central Midfielder,27,23.0,120.0,1491.0,6.0,12.0,155.0,33.0,19.0,13.0,3.0,440.0,1.0,36.0,27.0,576.0,7.0,16.0,8.0,8.0,110.0,65.0,,32.0,10.0,,,,,,,1.0,1.0,6.0,1.0,3.0,4.0,,2.0,5.0,1.0,5.0,3.0,5.0,18.0,28.0,1.0,26.0,1.0,5.0,1.0,1.0,128.0,91.0,3.0,1.0,4.0,42.0,11.0,14.0,,6.0,6.0,113.0,128.0,4.0,6.0,1.0,1.0,99.0,14.0,208.0,17.0,1.0,18.0,16.0,2.0,1.0,22.0,25.0,1.0,25.0,,244.0,56.0,39.0,5.0,3.0,,11.0,24.0,8.0,704.0,3.0,10.0,,71.0,182.0,,44.0,,313.0,313.0,13.0,25.0,53.0,42.0,129.0,,13.0,,251.0,571.0,24.0,35.0,173.0,55.0,6.0,124.0,79.0,67.0,342.0,18.0,615.0,6.0,38.0,51.0,1.0,709.0,32.0,26.0,8.0,1150.0,,36.0,36.0,11.0,32.0,20.0,4.0,28.0,83.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,4.0,61.0,1.0,1.0,,,,11.0,6.0,,2.0,,,,10.0,3.0,4.0,,,12.0,4.0,,,,1.0,1.0,12.0,8.0,,1.0,3.0,1.0,,,4.0,,,,,,1.0,,,1.0,3.0,5.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3619,281106.0,Mark Oxley,Mark,Oxley,1990-09-28,England,England,1.0,G,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,279747.0,Mesut Özil,Mesut,Özil,1988-10-15,Germany,Germany,10.0,M,Centre/Right Attacking Midfielder,27,22.0,214.0,1859.0,1.0,12.0,257.0,36.0,39.0,19.0,23.0,1016.0,,77.0,20.0,1234.0,11.0,11.0,5.0,4.0,120.0,87.0,,54.0,10.0,,1.0,1.0,1.0,,,,1.0,2.0,3.0,5.0,8.0,4.0,6.0,23.0,2.0,1.0,4.0,3.0,10.0,23.0,,5.0,1.0,5.0,2.0,1.0,247.0,106.0,2.0,2.0,,39.0,5.0,15.0,5.0,12.0,7.0,99.0,111.0,,6.0,1.0,,162.0,10.0,396.0,21.0,4.0,16.0,15.0,1.0,1.0,32.0,11.0,,11.0,,381.0,76.0,61.0,3.0,1.0,,25.0,45.0,13.0,1374.0,1.0,8.0,,249.0,151.0,,108.0,1.0,342.0,342.0,13.0,39.0,54.0,39.0,374.0,1.0,11.0,,649.0,1213.0,17.0,70.0,282.0,60.0,6.0,81.0,104.0,56.0,755.0,34.0,1220.0,2.0,84.0,28.0,9.0,1398.0,29.0,28.0,11.0,1817.0,,33.0,33.0,26.0,10.0,21.0,,36.0,52.0,,,,,,,,,,,,,,,,,,11.0,3.0,1.0,1.0,1.0,1.0,7.0,30.0,5.0,5.0,2.0,2.0,1.0,5.0,20.0,4.0,5.0,1.0,,4.0,5.0,1.0,3.0,,,57.0,9.0,,14.0,2.0,3.0,,48.0,20.0,,3.0,,1.0,,1.0,2.0,,,,,,3.0,1.0,,1.0,1.0,5.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2293,25521.0,Paddy McCarthy,Patrick,McCarthy,1983-05-31,Ireland,Ireland,4.0,M,Midfielder,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,281797.0,Lewis Page,Lewis,Page,1996-05-20,England,England,3.0,D,Left Full Back,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10525,305886.0,Alex Palmer,Alex,Palmer,1996-08-10,England,England,41.0,G,Goalkeeper,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,40633.0,Harry Panayiotou,Harry,Panayiotou,1994-10-28,England,St. Kitts & Nevis,15.0,F,Striker,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,130683.0,Costel Pantilimon,Costel,Pantilimon,1987-02-01,Romania,Romania,1.0,G,Goalkeeper,27,28.0,28.0,2520.0,,6.0,180.0,12.0,,,,228.0,110.0,,301.0,408.0,,1.0,9.0,,264.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,,,2.0,11.0,,12.0,3.0,23.0,,28.0,,,150.0,,766.0,28.0,,33.0,29.0,4.0,,,,,,,50.0,598.0,228.0,10.0,26.0,,,,,332.0,,,,149.0,64.0,,8.0,2.0,461.0,461.0,,28.0,1.0,,46.0,,,,57.0,152.0,,,264.0,18.0,28.0,,,,150.0,,598.0,336.0,,752.0,,862.0,,4.0,,1202.0,,,,11.0,1.0,3.0,2.0,,,160.0,102.0,21.0,64.0,4.0,293.0,64.0,226.0,105.0,11.0,62.0,45.0,109.0,68.0,2.0,11.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,22.0,4.0,,,2.0,,,,,,,,
4841,52320.0,Paulinho,José Paulo,Bezerra Maciel Júnior,1988-07-25,Brazil,Brazil,15.0,M,Centre Central Midfielder,27,15.0,26.0,479.0,12.0,9.0,118.0,11.0,3.0,1.0,3.0,183.0,1.0,8.0,10.0,298.0,2.0,6.0,9.0,7.0,58.0,21.0,,2.0,4.0,,,,,,1.0,,1.0,,,3.0,2.0,,,,1.0,2.0,1.0,,2.0,6.0,,6.0,1.0,1.0,,1.0,52.0,29.0,,,2.0,11.0,,7.0,2.0,1.0,2.0,43.0,36.0,2.0,10.0,5.0,,38.0,10.0,88.0,3.0,,6.0,5.0,1.0,5.0,28.0,5.0,,5.0,,110.0,33.0,25.0,4.0,2.0,,1.0,3.0,2.0,343.0,,2.0,,42.0,55.0,,12.0,,86.0,86.0,,10.0,19.0,11.0,100.0,,5.0,,68.0,291.0,5.0,4.0,133.0,15.0,10.0,8.0,7.0,3.0,93.0,11.0,224.0,10.0,10.0,20.0,1.0,350.0,7.0,19.0,3.0,451.0,,4.0,4.0,3.0,2.0,16.0,3.0,17.0,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,,2.0,,2.0,,,7.0,2.0,,,,1.0,,4.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,133060.0,James Pearson,James,Pearson,1993-01-19,England,England,2.0,D,Right Full Back,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10502,284990.0,Graziano Pellè,Graziano,Pellè,1985-07-15,Italy,Italy,9.0,F,Centre Striker,27,38.0,334.0,3284.0,1.0,18.0,170.0,54.0,3.0,3.0,78.0,630.0,1.0,163.0,29.0,797.0,5.0,174.0,176.0,14.0,208.0,150.0,5.0,40.0,80.0,2.0,3.0,1.0,3.0,2.0,19.0,5.0,28.0,20.0,12.0,46.0,21.0,5.0,9.0,38.0,11.0,18.0,19.0,4.0,17.0,105.0,5.0,53.0,6.0,10.0,6.0,6.0,293.0,85.0,16.0,9.0,,47.0,24.0,13.0,13.0,6.0,6.0,311.0,225.0,,41.0,33.0,,195.0,70.0,356.0,37.0,12.0,31.0,24.0,7.0,33.0,252.0,7.0,,7.0,,259.0,82.0,50.0,14.0,4.0,,18.0,24.0,38.0,1177.0,6.0,,,156.0,140.0,,83.0,2.0,591.0,591.0,13.0,10.0,62.0,47.0,312.0,,61.0,2.0,337.0,754.0,11.0,43.0,226.0,125.0,41.0,13.0,18.0,18.0,604.0,215.0,1012.0,5.0,207.0,59.0,25.0,1220.0,123.0,11.0,5.0,1671.0,11.0,76.0,76.0,37.0,17.0,10.0,6.0,67.0,7.0,,,,,,,,,,,,,,,,,,,6.0,6.0,2.0,6.0,2.0,7.0,12.0,2.0,2.0,,7.0,6.0,4.0,,,1.0,,,,9.0,5.0,12.0,3.0,,,4.0,,,,2.0,,,4.0,,5.0,2.0,1.0,3.0,,,,,1.0,,4.0,12.0,10.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,,7.0,,1.0,3.0,0.0,,,,1.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,
9895,281206.0,Matthew Pennington,Matthew,Pennington,1994-10-06,England,England,5.0,D,Centre Central Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10487,160156.0,Ayoze Pérez,Ayoze,Pérez,1993-07-29,Spain,Spain,17.0,F,Centre/Right Striker,27,36.0,221.0,2369.0,11.0,9.0,130.0,16.0,7.0,6.0,6.0,330.0,,34.0,7.0,453.0,2.0,74.0,24.0,21.0,211.0,118.0,,27.0,21.0,,1.0,3.0,3.0,2.0,3.0,3.0,9.0,10.0,7.0,14.0,17.0,2.0,3.0,9.0,5.0,8.0,4.0,4.0,11.0,51.0,3.0,43.0,5.0,6.0,3.0,4.0,150.0,111.0,4.0,2.0,2.0,60.0,14.0,29.0,1.0,6.0,9.0,290.0,161.0,2.0,21.0,7.0,,56.0,32.0,165.0,25.0,7.0,50.0,44.0,6.0,7.0,41.0,27.0,,27.0,,118.0,37.0,23.0,18.0,2.0,,9.0,18.0,25.0,534.0,1.0,6.0,,80.0,137.0,,22.0,3.0,415.0,415.0,18.0,30.0,63.0,60.0,133.0,2.0,22.0,,192.0,421.0,33.0,27.0,151.0,24.0,21.0,132.0,52.0,40.0,260.0,29.0,467.0,2.0,45.0,14.0,12.0,566.0,61.0,38.0,2.0,1191.0,,88.0,88.0,40.0,31.0,32.0,,85.0,60.0,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,2.0,,4.0,34.0,,,,2.0,2.0,11.0,1.0,,2.0,,,,6.0,1.0,12.0,2.0,,15.0,12.0,,,,,,12.0,4.0,,15.0,3.0,4.0,,,3.0,,,,1.0,1.0,5.0,2.0,,4.0,6.0,4.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
5181,305500.0,Stipe Perica,Stipe,Perica,1995-07-07,Croatia,Croatia,9.0,F,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10358,175660.0,Kristoffer Peterson,Kristoffer,Peterson,1994-11-28,Sweden,Sweden,,F,Left/Right Winger,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9466,260982.0,Michael Petrasso,Michael,Petrasso,1995-07-09,Canada,Canada,10.0,M,Midfielder,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,1992-06-12,Brazil,Brazil,23.0,M,Left/Centre/Right Attacking Midfielder,27,35.0,321.0,2799.0,3.0,16.0,325.0,53.0,21.0,3.0,16.0,980.0,2.0,55.0,64.0,1284.0,12.0,37.0,6.0,13.0,180.0,158.0,2.0,45.0,16.0,4.0,,1.0,2.0,,1.0,1.0,2.0,12.0,3.0,10.0,10.0,,2.0,7.0,8.0,8.0,7.0,27.0,65.0,86.0,5.0,94.0,5.0,7.0,10.0,4.0,273.0,184.0,1.0,,2.0,81.0,39.0,59.0,7.0,4.0,8.0,253.0,222.0,2.0,13.0,4.0,1.0,282.0,26.0,598.0,32.0,5.0,43.0,32.0,11.0,4.0,56.0,17.0,,17.0,,297.0,131.0,91.0,11.0,3.0,,24.0,34.0,34.0,1556.0,2.0,9.0,,332.0,144.0,,149.0,1.0,619.0,619.0,23.0,38.0,123.0,81.0,433.0,1.0,30.0,1.0,610.0,1244.0,45.0,59.0,353.0,113.0,13.0,183.0,89.0,28.0,850.0,38.0,1337.0,6.0,57.0,105.0,7.0,1601.0,103.0,61.0,13.0,2368.0,4.0,72.0,72.0,48.0,30.0,49.0,3.0,61.0,109.0,,,,,,,,,,,,,,,,,,8.0,5.0,2.0,,1.0,,7.0,18.0,5.0,4.0,1.0,2.0,1.0,11.0,19.0,,13.0,,,,19.0,19.0,26.0,5.0,,68.0,9.0,1.0,6.0,1.0,4.0,,62.0,38.0,,11.0,5.0,2.0,1.0,1.0,4.0,,,1.0,1.0,1.0,5.0,2.0,,2.0,6.0,2.0,,,6.0,,,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
14746,283478.0,Adam Phillips,Adam,Phillips,1998-01-15,England,England,18.0,M,Centre Central Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,53188.0,Jordan Pickford,Jordan,Pickford,1994-03-07,England,England,1.0,G,Goalkeeper,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,32100.0,Steven Pienaar,Steven,Pienaar,1982-03-17,South Africa,South Africa,20.0,M,Left/Centre/Right Attacking Midfielder,27,9.0,33.0,314.0,6.0,3.0,34.0,8.0,,,1.0,103.0,,6.0,4.0,137.0,,7.0,1.0,4.0,24.0,18.0,,3.0,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,2.0,1.0,1.0,5.0,,5.0,,1.0,,,31.0,8.0,,,,14.0,2.0,4.0,,,5.0,33.0,24.0,,2.0,2.0,,22.0,8.0,61.0,3.0,,5.0,5.0,,2.0,8.0,1.0,,1.0,,30.0,11.0,9.0,1.0,,,2.0,3.0,1.0,173.0,1.0,,,64.0,6.0,,10.0,1.0,65.0,65.0,1.0,3.0,4.0,14.0,52.0,,2.0,,66.0,136.0,5.0,5.0,40.0,9.0,2.0,12.0,2.0,2.0,89.0,2.0,136.0,1.0,6.0,8.0,,174.0,5.0,2.0,,245.0,,10.0,10.0,15.0,2.0,1.0,1.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,160313.0,Erik Pieters,Erik,Pieters,1988-08-07,Netherlands,Netherlands,23.0,D,Left Full Back,27,31.0,87.0,2562.0,2.0,12.0,446.0,72.0,13.0,13.0,,438.0,11.0,4.0,59.0,871.0,231.0,34.0,60.0,25.0,193.0,149.0,,13.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,7.0,1.0,1.0,,3.0,5.0,7.0,,1.0,,,1.0,,197.0,109.0,1.0,,24.0,50.0,3.0,35.0,7.0,30.0,8.0,135.0,179.0,24.0,135.0,77.0,,193.0,45.0,492.0,29.0,,30.0,28.0,2.0,77.0,114.0,60.0,6.0,60.0,1.0,58.0,235.0,150.0,11.0,37.0,7.0,7.0,10.0,1.0,1044.0,9.0,2.0,,379.0,16.0,,54.0,3.0,387.0,387.0,4.0,58.0,47.0,50.0,332.0,10.0,4.0,,189.0,839.0,27.0,17.0,514.0,127.0,135.0,24.0,77.0,77.0,268.0,2.0,642.0,39.0,5.0,121.0,,1079.0,8.0,72.0,289.0,1906.0,,24.0,24.0,36.0,11.0,55.0,8.0,14.0,14.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,43.0,2.0,1.0,,,,4.0,,1.0,,,,,2.0,,1.0,,,,5.0,1.0,4.0,,2.0,,,,,2.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10292,13347.0,Ellis Plummer,Ellis,Plummer,1994-09-02,England,England,26.0,D,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10527,276634.0,Sébastien Pocognoli,Sébastien,Pocognoli,1987-08-01,Belgium,Belgium,12.0,D,Left Full Back,27,15.0,45.0,1214.0,,4.0,146.0,6.0,11.0,10.0,1.0,164.0,7.0,3.0,17.0,299.0,98.0,28.0,31.0,8.0,95.0,72.0,,8.0,,1.0,,,,,,,,,,,1.0,,2.0,7.0,1.0,,1.0,1.0,5.0,5.0,,,1.0,,1.0,1.0,89.0,41.0,,,9.0,22.0,1.0,6.0,3.0,13.0,5.0,70.0,76.0,9.0,60.0,35.0,,88.0,24.0,197.0,15.0,,18.0,14.0,4.0,35.0,55.0,23.0,3.0,23.0,,13.0,94.0,34.0,6.0,9.0,2.0,3.0,6.0,2.0,412.0,8.0,4.0,,178.0,2.0,1.0,24.0,3.0,244.0,244.0,1.0,27.0,13.0,22.0,121.0,1.0,4.0,,84.0,294.0,11.0,9.0,170.0,15.0,60.0,10.0,65.0,52.0,142.0,4.0,315.0,49.0,3.0,69.0,1.0,420.0,7.0,30.0,131.0,824.0,,12.0,12.0,10.0,15.0,25.0,1.0,12.0,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,37.0,,,,,,8.0,1.0,2.0,,,,,4.0,1.0,,,,13.0,3.0,1.0,2.0,,,1.0,13.0,,,1.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
