id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
2849,315473.0,Zoltán Stieber,Zoltán,Stieber,1988-10-16,Hungary,Hungary,21.0,F,Forward,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,172568.0,Anthony Stokes,Anthony,Stokes,1988-07-25,Ireland,Ireland,28.0,F,Centre Striker,16,43.0,4.0,2.0,7.0,5.0,2.0,119.0,,12.0,5.0,155.0,,5.0,9.0,2.0,20.0,58.0,48.0,7.0,1.0,,,2.0,,,,,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,3.0,7.0,16.0,1.0,3.0,9.0,1.0,,4.0,41.0,3.0,11.0,,6.0,14.0,11.0,22.0,5.0,58.0,32.0,2.0,,,35.0,180.0,2.0,11.0,4.0,8.0,1.0,10.0,8.0,2.0,,,,1.0,2.0,9.0,,9.0,21.0,9.0,10.0,2.0,738.0,7.0,1.0,8.0,1.0,40.0,32.0,17.0,1.0,116.0,107.0,19.0,3.0,19.0,7.0,61.0,8.0,48.0,11.0,11.0,13.0,4.0,33.0,29.0,99.0,9.0,191.0,4.0,13.0,12.0,7.0,206.0,18.0,8.0,12.0,17.0,,5.0,368.0,30.0,6.0,5.0,7.0,6.0,12.0,1.0,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,,4.0,,1.0,5.0,1.0,1.0,4.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
1295,140753.0,Stuart Taylor,Stuart,Taylor,1980-11-28,England,England,28.0,G,Goalkeeper,16,8.0,,,,,,25.0,,,26.0,33.0,,,,,4.0,36.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,2.0,,2.0,5.0,,,38.0,37.0,,,,3.0,,6.0,3.0,3.0,,,,,,,,,80.0,38.0,2.0,3.0,293.0,,,,,7.0,3.0,1.0,,51.0,50.0,,5.0,,,17.0,,14.0,,6.0,,,,,30.0,,46.0,,,48.0,,60.0,,,1.0,,,,150.0,,1.0,,,,,,17.0,12.0,,,10.0,39.0,,29.0,12.0,1.0,3.0,5.0,2.0,11.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1017,4574.0,Alan Stubbs,Alan,Stubbs,1971-10-06,England,England,15.0,D,Defender,16,96.0,20.0,,,,2.0,85.0,24.0,,40.0,181.0,,,15.0,15.0,16.0,128.0,84.0,1.0,1.0,,,,1.0,,1.0,4.0,1.0,,,,,1.0,,5.0,1.0,1.0,1.0,8.0,,1.0,1.0,8.0,,,,38.0,5.0,11.0,2.0,,2.0,,2.0,3.0,39.0,60.0,122.0,75.0,,106.0,72.0,,12.0,,15.0,1.0,26.0,23.0,3.0,,,,1.0,138.0,22.0,3.0,22.0,132.0,64.0,8.0,14.0,1209.0,,2.0,2.0,9.0,30.0,40.0,22.0,3.0,219.0,108.0,,24.0,14.0,1.0,59.0,2.0,116.0,35.0,233.0,1.0,,2.0,2.0,118.0,4.0,169.0,64.0,,94.0,,283.0,8.0,3.0,1.0,27.0,,,600.0,11.0,17.0,5.0,1.0,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,26.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3109,4180.0,Lars Stubhaug,Lars,Stubhaug,1990-12-10,Norway,Norway,,G,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,183551.0,Daniel Sturridge,Daniel,Sturridge,1989-09-01,England,England,19.0,F,Centre Striker,16,11.0,1.0,,,,,17.0,,4.0,2.0,28.0,,,1.0,,3.0,15.0,9.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,3.0,,,,,2.0,,4.0,1.0,6.0,5.0,,,,8.0,0.0,1.0,1.0,,2.0,1.0,4.0,3.0,1.0,,,,,,,,,4.0,3.0,1.0,,152.0,,1.0,1.0,,8.0,5.0,2.0,,21.0,20.0,,,3.0,,8.0,1.0,11.0,4.0,1.0,1.0,,2.0,2.0,16.0,2.0,32.0,,8.0,2.0,3.0,41.0,1.0,3.0,1.0,,,,55.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3479,43360.0,Danijel Subotic,Danijel,Subotic,1989-01-31,Switzerland,Switzerland,31.0,F,Striker,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,2963.0,Sun Jihai,Jihai,Sun,1977-09-30,China,China,17.0,D,Defender,16,177.0,17.0,,4.0,4.0,1.0,153.0,5.0,1.0,23.0,326.0,1.0,76.0,5.0,8.0,14.0,81.0,57.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,16.0,1.0,1.0,6.0,9.0,2.0,2.0,42.0,49.0,22.0,9.0,1.0,81.0,0.0,2.0,17.0,,7.0,,20.0,16.0,4.0,,,,1.0,21.0,15.0,2.0,15.0,99.0,53.0,6.0,2.0,803.0,5.0,5.0,,1.0,20.0,103.0,22.0,2.0,166.0,138.0,4.0,30.0,24.0,,67.0,10.0,194.0,33.0,50.0,5.0,,15.0,15.0,116.0,4.0,243.0,27.0,1.0,50.0,,422.0,,,7.0,32.0,1.0,99.0,659.0,13.0,7.0,6.0,2.0,1.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,95562.0,Gilles Sunu,Gilles,Sunu,1991-03-30,France,Togo,,F,Centre Striker,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,4665.0,Suree Sukha,Suree,Sukha,1982-07-27,Thailand,Thailand,,M,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,122559.0,Thomas Sørensen,Thomas,Sørensen,1976-06-12,Denmark,Denmark,1.0,G,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,25594.0,Adel Taarabt,Adel,Taarabt,1989-05-24,Morocco,Morocco,49.0,M,Centre Attacking Midfielder,16,16.0,4.0,2.0,3.0,1.0,,29.0,,2.0,6.0,42.0,,,1.0,,6.0,10.0,9.0,1.0,3.0,1.0,,,,,,,,3.0,1.0,,,,2.0,2.0,,3.0,,5.0,4.0,,,2.0,,,,18.0,2.0,1.0,,6.0,1.0,,6.0,,24.0,13.0,,,,5.0,0.0,2.0,2.0,1.0,,,3.0,2.0,1.0,,,,1.0,,1.0,,1.0,6.0,4.0,4.0,,121.0,3.0,1.0,,,9.0,7.0,4.0,,36.0,36.0,10.0,2.0,6.0,3.0,15.0,4.0,17.0,7.0,,21.0,6.0,8.0,2.0,23.0,,43.0,,2.0,10.0,,52.0,5.0,,6.0,2.0,,,102.0,4.0,5.0,2.0,6.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,120875.0,Teemu Tainio,Teemu,Tainio,1979-11-27,Finland,Finland,10.0,M,Centre Defensive Midfielder,16,102.0,17.0,,3.0,3.0,2.0,171.0,1.0,3.0,24.0,270.0,,18.0,4.0,3.0,16.0,60.0,44.0,7.0,,,,,,,,,,2.0,,1.0,,1.0,,3.0,,1.0,1.0,5.0,7.0,,,4.0,,,,61.0,4.0,10.0,,,3.0,10.0,11.0,3.0,32.0,41.0,17.0,8.0,,88.0,92.0,3.0,6.0,,6.0,,14.0,14.0,,,,,,18.0,14.0,,14.0,55.0,30.0,6.0,1.0,647.0,2.0,5.0,1.0,3.0,44.0,66.0,27.0,,128.0,111.0,18.0,13.0,30.0,2.0,101.0,7.0,113.0,35.0,34.0,4.0,,13.0,13.0,151.0,7.0,252.0,10.0,5.0,36.0,1.0,352.0,7.0,5.0,10.0,26.0,,22.0,504.0,15.0,9.0,7.0,3.0,5.0,19.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,95018.0,Tamir Cohen,Tamir,Cohen,1984-03-04,Israel,Israel,21.0,M,Left/Centre Central Midfielder,16,28.0,,,,,1.0,33.0,,1.0,3.0,61.0,,,5.0,3.0,10.0,36.0,18.0,,,1.0,1.0,,,,,,1.0,5.0,1.0,1.0,,,,2.0,,1.0,,3.0,6.0,,1.0,1.0,,,1.0,12.0,2.0,4.0,,1.0,1.0,,2.0,2.0,25.0,16.0,6.0,3.0,,13.0,0.0,1.0,15.0,1.0,3.0,1.0,6.0,5.0,1.0,,,,2.0,7.0,5.0,,5.0,12.0,4.0,6.0,2.0,292.0,,,3.0,,13.0,9.0,3.0,,38.0,32.0,2.0,2.0,8.0,2.0,14.0,,33.0,3.0,12.0,1.0,1.0,3.0,2.0,25.0,4.0,57.0,1.0,1.0,5.0,,87.0,7.0,3.0,7.0,12.0,,,141.0,12.0,1.0,2.0,,2.0,10.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,178482.0,Maik Taylor,Maik,Taylor,1971-09-04,Northern Ireland,Northern Ireland,,G,Goalkeeper,16,43.0,,,,,,209.0,2.0,,222.0,252.0,,,,,34.0,318.0,239.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,,3.0,3.0,,,,,10.0,4.0,6.0,17.0,,,613.0,0.0,,1.0,,34.0,,54.0,51.0,3.0,,,,,,1.0,1.0,1.0,1042.0,346.0,16.0,30.0,3060.0,1.0,1.0,,,62.0,111.0,34.0,7.0,740.0,734.0,,62.0,,,146.0,2.0,68.0,1.0,23.0,,,,,510.0,,691.0,4.0,,718.0,,759.0,,,,,,,1645.0,5.0,5.0,8.0,,1.0,,1.0,140.0,92.0,6.0,31.0,42.0,356.0,62.0,295.0,101.0,7.0,9.0,72.0,62.0,134.0,42.0,19.0,69.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,28803.0,Gary Teale,Gary,Teale,1978-07-21,Scotland,Scotland,21.0,M,Midfielder,16,77.0,7.0,6.0,18.0,12.0,2.0,127.0,3.0,5.0,11.0,186.0,1.0,8.0,14.0,,18.0,101.0,69.0,10.0,3.0,,,1.0,,,,,,,,,,1.0,3.0,2.0,,1.0,,3.0,7.0,,1.0,7.0,1.0,,,56.0,2.0,17.0,1.0,11.0,31.0,18.0,13.0,3.0,63.0,39.0,10.0,2.0,1.0,33.0,0.0,4.0,12.0,1.0,9.0,,21.0,17.0,4.0,1.0,,1.0,,4.0,6.0,,6.0,22.0,13.0,14.0,1.0,919.0,8.0,6.0,1.0,1.0,16.0,61.0,27.0,2.0,124.0,116.0,20.0,15.0,21.0,4.0,60.0,14.0,89.0,10.0,18.0,14.0,10.0,60.0,50.0,91.0,6.0,210.0,8.0,6.0,18.0,,239.0,7.0,7.0,9.0,23.0,3.0,8.0,422.0,30.0,9.0,1.0,7.0,7.0,17.0,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,12.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,2829.0,Olivier Tebily,Olivier,Tebily,1975-12-19,Cote D’Ivoire,Cote D’Ivoire,27.0,D,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,47414.0,John Terry,John,Terry,1980-12-07,England,England,26.0,D,Centre Central Defender,16,609.0,27.0,,1.0,1.0,1.0,252.0,13.0,2.0,83.0,860.0,,,24.0,46.0,23.0,117.0,127.0,3.0,,2.0,,1.0,,,,,,3.0,3.0,,,2.0,5.0,,,,,,6.0,,,1.0,,,1.0,122.0,1.0,6.0,12.0,,,1.0,3.0,6.0,53.0,94.0,130.0,74.0,2.0,117.0,0.0,1.0,19.0,,23.0,1.0,13.0,12.0,1.0,1.0,1.0,1.0,,128.0,30.0,4.0,30.0,238.0,169.0,3.0,13.0,1898.0,2.0,2.0,4.0,18.0,128.0,29.0,15.0,1.0,226.0,137.0,2.0,69.0,51.0,12.0,71.0,4.0,641.0,45.0,219.0,2.0,,1.0,1.0,144.0,7.0,348.0,44.0,3.0,123.0,,988.0,17.0,3.0,,28.0,,,1330.0,19.0,19.0,14.0,1.0,1.0,26.0,6.0,,,,,,,,,,,,,,,,,,10.0,1.0,2.0,,1.0,8.0,1.0,3.0,13.0,1.0,1.0,10.0,2.0,3.0,,2.0,2.0,1.0,,,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,19.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,121631.0,Carlos Tevez,Carlos,Tevez,1984-02-05,Argentina,Argentina,32.0,F,Centre Striker,16,216.0,35.0,2.0,9.0,7.0,17.0,715.0,,83.0,63.0,922.0,15.0,7.0,22.0,6.0,34.0,143.0,184.0,41.0,1.0,3.0,1.0,10.0,,1.0,,1.0,5.0,18.0,5.0,2.0,5.0,12.0,12.0,3.0,1.0,8.0,8.0,20.0,91.0,9.0,20.0,67.0,,2.0,15.0,140.0,19.0,22.0,8.0,9.0,40.0,6.0,99.0,5.0,234.0,140.0,1.0,,,117.0,10.0,15.0,40.0,1.0,31.0,14.0,16.0,15.0,1.0,6.0,5.0,6.0,4.0,1.0,19.0,,19.0,63.0,47.0,4.0,1.0,2686.0,21.0,27.0,44.0,,150.0,185.0,71.0,,387.0,384.0,71.0,7.0,62.0,38.0,437.0,48.0,240.0,52.0,4.0,90.0,3.0,50.0,47.0,563.0,31.0,909.0,4.0,95.0,77.0,30.0,1099.0,101.0,12.0,3.0,62.0,16.0,8.0,1658.0,102.0,37.0,25.0,35.0,27.0,48.0,1.0,,,,,,,,,,,,,,,,,,30.0,8.0,20.0,5.0,2.0,9.0,1.0,3.0,16.0,16.0,13.0,28.0,2.0,22.0,7.0,,2.0,7.0,5.0,10.0,2.0,,1.0,2.0,5.0,3.0,5.0,1.0,6.0,,,,1.0,1.0,2.0,,26.0,21.0,11.0,,,,,,1.0,,3.0,,,,,,,,,,,,2.0,3.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,
3087,95754.0,Andranik Teymourian,Andranik,Teymourian,1983-03-06,Iran,Iran,14.0,M,Centre Defensive Midfielder,16,4.0,1.0,,,,,14.0,1.0,,3.0,18.0,,,2.0,1.0,3.0,7.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,3.0,,1.0,3.0,,,,4.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,7.0,2.0,,,,8.0,0.0,,2.0,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,8.0,3.0,1.0,1.0,77.0,,1.0,1.0,,2.0,11.0,5.0,,18.0,17.0,2.0,1.0,1.0,1.0,11.0,1.0,4.0,5.0,1.0,,1.0,5.0,4.0,16.0,1.0,27.0,2.0,,5.0,,26.0,3.0,1.0,2.0,1.0,,1.0,45.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,11511.0,Robbie Threlfall,Robbie,Threlfall,1988-11-28,England,England,3.0,D,Left Full Back,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,183108.0,Michael Timlin,Michael,Timlin,1985-03-19,Ireland,Ireland,,M,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,178390.0,Andrew Todd,Andrew,Todd,1974-09-21,England,England,,D,Defender,16,158.0,22.0,,2.0,2.0,1.0,207.0,4.0,1.0,27.0,363.0,2.0,77.0,8.0,13.0,19.0,144.0,106.0,4.0,3.0,,,,,,,,1.0,,,,2.0,,,1.0,,1.0,,2.0,4.0,,,3.0,,,,116.0,1.0,15.0,,,5.0,5.0,15.0,4.0,59.0,75.0,67.0,31.0,,150.0,84.0,,19.0,4.0,14.0,1.0,43.0,34.0,9.0,1.0,1.0,1.0,,50.0,26.0,4.0,26.0,147.0,79.0,15.0,11.0,1361.0,3.0,5.0,1.0,6.0,21.0,103.0,33.0,1.0,250.0,207.0,7.0,45.0,64.0,2.0,89.0,8.0,196.0,63.0,110.0,5.0,,14.0,14.0,161.0,3.0,333.0,24.0,2.0,71.0,,515.0,4.0,5.0,5.0,44.0,2.0,94.0,860.0,18.0,15.0,,3.0,3.0,33.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
3313,12405.0,Tom Cruise,Thomas,Cruise,1991-03-09,England,England,21.0,D,Centre Full Back,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,51519.0,James Tomkins,James,Tomkins,1989-03-29,England,England,5.0,D,Defender,16,97.0,7.0,,,,,29.0,2.0,2.0,9.0,126.0,,,3.0,10.0,6.0,44.0,20.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,19.0,,8.0,,,,,3.0,3.0,16.0,24.0,45.0,22.0,,19.0,0.0,,2.0,,5.0,,11.0,7.0,3.0,,,,,35.0,9.0,4.0,9.0,43.0,22.0,2.0,7.0,465.0,,3.0,,4.0,3.0,12.0,1.0,,65.0,40.0,1.0,12.0,6.0,2.0,12.0,3.0,108.0,16.0,70.0,,,,,25.0,1.0,55.0,9.0,2.0,21.0,,163.0,2.0,,1.0,11.0,,,264.0,2.0,3.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3072,29573.0,Tony Kane,Tony,Kane,1987-08-29,Northern Ireland,Northern Ireland,16.0,D,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,16469.0,Tony Stokes,Anthony,Stokes,1987-01-07,England,England,,M,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
