id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
15146,314449.0,Anthony Georgiou,Anthony,Georgiou,1997-02-24,Cyprus,Cyprus,20.0,M,Left Winger,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889,289007.0,Rachid Ghezzal,Rachid,Ghezzal,1992-05-09,France,Algeria,18.0,M,Left/Right Winger,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,288975.0,Morgan Gibbs-White,Morgan,Gibbs-White,2000-01-27,England,England,27.0,M,Centre Central Midfielder,274,18.0,5.0,,,45.0,,3.0,2.0,63.0,1.0,2.0,4.0,7.0,0.0,20.0,8.0,2.0,,3.0,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,19.0,6.0,,,,2.0,,,,,2.0,,1.0,6.0,6.0,,,,,,7.0,,2.0,,23.0,1.0,,2.0,1.0,1.0,,,,,,8.0,2.0,2.0,21.0,5.0,4.0,3.0,,126.0,,1.0,2.0,,78.0,6.0,18.0,6.0,,28.0,28.0,1.0,1.0,4.0,2.0,16.0,2.0,19.0,62.0,,3.0,23.0,9.0,,3.0,,2.0,2.0,28.0,58.0,2.0,3.0,6.0,,79.0,2.0,1.0,6.0,,1.0,1.0,98.0,4.0,7.0,7.0,1.0,3.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117,277660.0,Ben Gibson,Ben,Gibson,1993-01-15,England,England,4.0,D,Centre Central Defender,274,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20081,314437.0,Ryan Giles,Ryan,Giles,2000-01-26,England,England,,M,Left Winger,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24221,277742.0,Billy Gilmour,Billy,Gilmour,2001-06-11,Scotland,Scotland,8.0,M,Centre Attacking Midfielder,274,93.0,5.0,,,62.0,,7.0,9.0,155.0,,5.0,2.0,6.0,2.0,9.0,6.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,28.0,15.0,,,1.0,2.0,,2.0,,1.0,,3.0,1.0,16.0,10.0,1.0,2.0,1.0,,1.0,10.0,1.0,3.0,,40.0,2.0,,3.0,2.0,1.0,,,,,1.0,14.0,3.0,3.0,49.0,19.0,15.0,,,192.0,,3.0,1.0,,170.0,17.0,22.0,1.0,,27.0,27.0,2.0,6.0,7.0,2.0,55.0,1.0,22.0,153.0,2.0,4.0,96.0,8.0,2.0,5.0,,1.0,1.0,28.0,77.0,,7.0,11.0,,172.0,1.0,1.0,4.0,5.0,,,204.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,281624.0,Olivier Giroud,Olivier,Giroud,1986-09-30,France,France,9.0,F,Centre Striker,274,89.0,5.0,,,115.0,,40.0,,204.0,,52.0,50.0,18.0,8.0,53.0,31.0,34.0,5.0,8.0,23.0,1.0,2.0,1.0,5.0,,1.0,2.0,7.0,12.0,3.0,12.0,10.0,4.0,18.0,4.0,4.0,4.0,1.0,,3.0,1.0,5.0,30.0,2.0,2.0,6.0,3.0,6.0,1.0,111.0,22.0,1.0,6.0,,18.0,4.0,10.0,,2.0,,8.0,2.0,84.0,70.0,,13.0,12.0,,,16.0,3.0,17.0,,45.0,12.0,8.0,16.0,9.0,7.0,7.0,,,,12.0,65.0,2.0,2.0,89.0,8.0,4.0,6.0,2.0,999.0,,2.0,6.0,19.0,274.0,30.0,32.0,10.0,,121.0,121.0,7.0,2.0,13.0,18.0,54.0,16.0,64.0,179.0,13.0,8.0,108.0,11.0,13.0,4.0,,2.0,2.0,110.0,193.0,,50.0,3.0,9.0,299.0,39.0,12.0,6.0,8.0,1.0,,439.0,67.0,15.0,15.0,9.0,10.0,3.0,3.0,3.0,1.0,,6.0,1.0,2.0,1.0,2.0,4.0,8.0,5.0,2.0,,,,,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,28.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
20179,185660.0,Paul Gladon,Paul,Gladon,1992-03-18,Netherlands,Netherlands,9.0,F,Centre Striker,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24232,292813.0,Paul Glatzel,Paul,Glatzel,2001-02-20,England,England,,M,Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10968,258690.0,Ben Godfrey,Ben,Godfrey,1998-01-15,England,England,22.0,D,Centre Central Defender,274,1129.0,53.0,,,330.0,9.0,,95.0,1459.0,11.0,42.0,66.0,30.0,9.0,335.0,155.0,9.0,6.0,3.0,8.0,,2.0,,9.0,,,,3.0,9.0,,3.0,5.0,,,,3.0,3.0,,,4.0,1.0,6.0,6.0,,1.0,6.0,,4.0,1.0,164.0,162.0,,1.0,4.0,20.0,,8.0,,1.0,2.0,4.0,3.0,70.0,105.0,4.0,148.0,76.0,,3.0,127.0,,15.0,,568.0,30.0,,62.0,55.0,7.0,,,,,76.0,92.0,25.0,25.0,462.0,226.0,145.0,22.0,38.0,2646.0,9.0,1.0,2.0,6.0,1631.0,148.0,124.0,11.0,2.0,227.0,227.0,2.0,127.0,33.0,20.0,466.0,9.0,94.0,1435.0,4.0,3.0,1221.0,112.0,148.0,12.0,,3.0,3.0,158.0,442.0,59.0,,194.0,,1660.0,15.0,1.0,,22.0,1.0,11.0,2005.0,12.0,13.0,13.0,9.0,5.0,8.0,1.0,14.0,3.0,1.0,,1.0,,,,5.0,,,,1.0,,,1.0,1.0,,2.0,2.0,37.0,,2.0,,,,,1.0,,,,1.0,0.0,,,1.0,,1.0,1.0,12.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
50989,288986.0,Claudio Gomes,Claudio,Gomes,2000-07-23,France,France,17.0,M,Centre Central Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10651,19499.0,Joe Gomez,Joe,Gomez,1997-05-23,England,England,12.0,D,Left/Centre/Right Central Defender,274,1152.0,66.0,,3.0,601.0,10.0,1.0,104.0,1750.0,13.0,49.0,70.0,28.0,8.0,122.0,54.0,,1.0,5.0,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,0.0,1.0,1.0,,,,,,,110.0,151.0,,,5.0,17.0,1.0,11.0,,4.0,5.0,3.0,2.0,87.0,112.0,5.0,59.0,25.0,,2.0,196.0,,21.0,,587.0,22.0,,16.0,16.0,,,,,,25.0,164.0,38.0,38.0,820.0,387.0,269.0,2.0,15.0,1999.0,18.0,1.0,4.0,0.0,1959.0,83.0,287.0,30.0,1.0,270.0,270.0,3.0,84.0,64.0,17.0,471.0,,144.0,1724.0,7.0,5.0,1230.0,151.0,59.0,11.0,,9.0,9.0,237.0,767.0,40.0,1.0,213.0,,1988.0,1.0,1.0,6.0,23.0,1.0,15.0,2224.0,2.0,14.0,14.0,13.0,24.0,8.0,5.0,16.0,7.0,,,,,,,,,,,,,,,,,12.0,0.0,8.0,1.0,,,,,3.0,,,,,,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66362,305656.0,Gonçalo Cardoso,Gonçalo Bento,Soares Cardoso,2000-10-21,Portugal,Portugal,3.0,D,Left/Right Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14795,269366.0,Mace Goodridge,Mace,Goodridge,1999-09-13,England,England,25.0,M,Centre Central Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64037,288947.0,John-Kymani Gordon,John-Kymani,Gordon,2003-02-13,England,England,,F,Centre Striker,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,268421.0,Dan Gosling,Dan,Gosling,1990-02-01,England,England,16.0,M,Centre/Right Central Midfielder,274,187.0,9.0,,2.0,217.0,3.0,9.0,17.0,402.0,3.0,28.0,21.0,24.0,15.0,141.0,65.0,12.0,1.0,9.0,10.0,1.0,1.0,,5.0,,,1.0,1.0,3.0,4.0,2.0,3.0,,1.0,1.0,1.0,,,,1.0,,1.0,7.0,3.0,1.0,9.0,1.0,1.0,1.0,83.0,82.0,2.0,2.0,4.0,40.0,4.0,21.0,,,3.0,21.0,3.0,100.0,69.0,4.0,22.0,8.0,,,72.0,6.0,21.0,,172.0,14.0,3.0,23.0,21.0,2.0,1.0,1.0,1.0,,8.0,44.0,20.0,20.0,134.0,63.0,39.0,16.0,7.0,1260.0,,3.0,7.0,6.0,511.0,134.0,46.0,9.0,3.0,182.0,182.0,11.0,31.0,40.0,40.0,131.0,3.0,126.0,393.0,20.0,10.0,221.0,25.0,22.0,14.0,,3.0,3.0,171.0,302.0,10.0,10.0,35.0,2.0,520.0,13.0,7.0,10.0,26.0,1.0,3.0,770.0,34.0,30.0,30.0,18.0,5.0,4.0,1.0,10.0,3.0,,2.0,,,,,2.0,3.0,,1.0,,,,,1.0,2.0,2.0,,11.0,1.0,,,,5.0,2.0,,,1.0,,,,0.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19909,305298.0,Kamil Grabara,Kamil,Grabara,1999-01-08,Poland,Poland,1.0,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,277687.0,Lee Grant,Lee,Grant,1983-01-27,England,England,,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,282268.0,Demarai Gray,Demarai,Gray,1996-06-28,England,England,11.0,F,Left/Right Winger,274,55.0,7.0,1.0,8.0,207.0,,5.0,10.0,254.0,3.0,8.0,2.0,21.0,1.0,38.0,20.0,15.0,8.0,12.0,9.0,,2.0,3.0,,,3.0,1.0,,,3.0,6.0,4.0,2.0,3.0,0.0,3.0,3.0,4.0,,2.0,2.0,8.0,17.0,2.0,4.0,20.0,2.0,2.0,3.0,92.0,35.0,4.0,1.0,1.0,21.0,7.0,6.0,6.0,17.0,7.0,19.0,4.0,50.0,34.0,1.0,3.0,1.0,,,18.0,3.0,2.0,2.0,43.0,3.0,2.0,6.0,5.0,1.0,2.0,3.0,3.0,3.0,1.0,6.0,5.0,5.0,114.0,7.0,4.0,6.0,2.0,607.0,,6.0,10.0,8.0,287.0,42.0,73.0,33.0,1.0,118.0,118.0,4.0,11.0,20.0,21.0,42.0,8.0,125.0,250.0,7.0,16.0,65.0,11.0,3.0,25.0,5.0,31.0,26.0,144.0,257.0,3.0,5.0,15.0,3.0,291.0,23.0,3.0,18.0,12.0,1.0,4.0,474.0,40.0,20.0,20.0,10.0,11.0,10.0,9.0,6.0,1.0,1.0,2.0,2.0,3.0,5.0,,,2.0,,1.0,,,1.0,,,2.0,,,,2.0,,5.0,5.0,2.0,7.0,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,285236.0,Jack Grealish,Jack,Grealish,1995-09-10,England,England,10.0,M,Left/Centre/Right Attacking Midfielder,274,372.0,51.0,16.0,28.0,820.0,,17.0,81.0,1164.0,27.0,27.0,22.0,36.0,18.0,367.0,196.0,45.0,28.0,71.0,17.0,4.0,7.0,6.0,5.0,,1.0,1.0,3.0,3.0,9.0,19.0,8.0,,11.0,4.0,10.0,12.0,9.0,1.0,11.0,7.0,28.0,62.0,5.0,15.0,57.0,3.0,6.0,5.0,299.0,188.0,8.0,5.0,12.0,64.0,18.0,21.0,77.0,35.0,17.0,59.0,8.0,182.0,289.0,12.0,10.0,4.0,1.0,,151.0,47.0,34.0,28.0,390.0,36.0,8.0,63.0,53.0,10.0,6.0,5.0,4.0,3.0,4.0,32.0,22.0,22.0,168.0,82.0,62.0,19.0,7.0,3234.0,,27.0,63.0,23.0,1274.0,302.0,161.0,217.0,5.0,519.0,519.0,16.0,106.0,66.0,64.0,514.0,32.0,558.0,1073.0,21.0,90.0,412.0,79.0,10.0,117.0,62.0,141.0,80.0,689.0,1100.0,11.0,18.0,112.0,4.0,1371.0,73.0,1.0,,29.0,2.0,29.0,2225.0,138.0,71.0,71.0,167.0,9.0,73.0,37.0,19.0,8.0,3.0,3.0,23.0,1.0,2.0,2.0,0.0,7.0,3.0,1.0,,,,,3.0,2.0,7.0,2.0,12.0,18.0,2.0,2.0,2.0,12.0,13.0,2.0,,1.0,0.0,1.0,,,,1.0,1.0,,1.0,0.0,,4.0,1.0,14.0,2.0,,,1.0,2.0,2.0,,3.0,,1.0,,1.0,1.0,2.0,0.0,,3.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433,305604.0,Andre Green,Andre,Green,1998-07-26,England,England,19.0,F,Left/Right Central Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25266,268200.0,Mason Greenwood,Mason,Greenwood,2001-10-01,England,England,,F,Forward,274,121.0,17.0,,,306.0,1.0,19.0,18.0,427.0,,18.0,5.0,31.0,5.0,79.0,54.0,27.0,12.0,13.0,17.0,2.0,2.0,,3.0,,,,3.0,4.0,7.0,8.0,5.0,6.0,25.0,3.0,4.0,2.0,,4.0,3.0,5.0,12.0,36.0,2.0,3.0,10.0,,6.0,3.0,151.0,62.0,1.0,2.0,1.0,21.0,7.0,15.0,1.0,8.0,2.0,15.0,11.0,71.0,51.0,1.0,5.0,2.0,,1.0,25.0,1.0,12.0,,64.0,12.0,10.0,13.0,12.0,1.0,10.0,1.0,1.0,1.0,2.0,11.0,6.0,6.0,206.0,17.0,11.0,7.0,2.0,1312.0,,8.0,6.0,20.0,491.0,36.0,109.0,19.0,2.0,131.0,131.0,13.0,22.0,27.0,21.0,74.0,12.0,179.0,423.0,9.0,14.0,144.0,23.0,5.0,32.0,,10.0,10.0,210.0,361.0,5.0,21.0,24.0,3.0,495.0,39.0,9.0,19.0,17.0,2.0,,684.0,61.0,25.0,25.0,8.0,13.0,21.0,8.0,11.0,,1.0,1.0,,8.0,1.0,2.0,1.0,6.0,8.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,5.0,,,,1.0,,,,,1.0,,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14766,277626.0,Daniel Grimshaw,Daniel,Grimshaw,1998-01-16,England,England,32.0,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22542,48182.0,Pascal Groß,Pascal,Groß,1991-06-15,Germany,Germany,13.0,M,Centre Central Midfielder,274,211.0,48.0,27.0,46.0,550.0,2.0,26.0,42.0,715.0,4.0,29.0,18.0,29.0,13.0,187.0,79.0,11.0,18.0,28.0,7.0,1.0,,,1.0,,4.0,,0.0,2.0,2.0,4.0,4.0,3.0,12.0,4.0,3.0,1.0,7.0,1.0,6.0,3.0,16.0,24.0,2.0,2.0,14.0,,4.0,,230.0,83.0,10.0,,,53.0,9.0,25.0,81.0,23.0,26.0,20.0,10.0,104.0,73.0,,7.0,2.0,,,116.0,4.0,23.0,26.0,261.0,22.0,2.0,32.0,28.0,4.0,1.0,4.0,3.0,1.0,2.0,42.0,9.0,9.0,241.0,76.0,37.0,12.0,3.0,1802.0,,30.0,29.0,9.0,852.0,137.0,248.0,190.0,1.0,359.0,359.0,18.0,24.0,41.0,53.0,167.0,11.0,318.0,671.0,22.0,59.0,245.0,91.0,7.0,14.0,72.0,146.0,75.0,437.0,800.0,12.0,27.0,87.0,8.0,899.0,29.0,14.0,7.0,36.0,5.0,5.0,1297.0,51.0,35.0,35.0,13.0,7.0,6.0,15.0,13.0,4.0,5.0,10.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,1.0,3.0,2.0,1.0,,,18.0,20.0,2.0,,,,1.0,0.0,1.0,,,,,1.0,1.0,,8.0,,27.0,0.0,1.0,1.0,,1.0,,,1.0,,,,1.0,3.0,3.0,,,,,2.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
13985,282096.0,Marko Grujic,Marko,Grujic,1996-04-13,Yugoslavia,Serbia,16.0,M,Centre Central Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
