id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,formation_place,accurate_back_zone_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_pass,accurate_pull_back,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_pass,challenge_lost,crosses_18yard,crosses_18yardplus,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,goals_conceded,goals_conceded_ibox,hand_ball,head_clearance,head_pass,leftside_pass,long_pass_own_to_opp,losses,mins_played,open_play_pass,overrun,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_launches,accurate_long_balls,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_right,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_obx_right,att_openplay,att_post_left,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_cross,blocked_scoring_att,corner_taken,dangerous_play,dispossessed,effective_blocked_cross,error_lead_to_shot,fouled_final_third,game_started,goals_conceded_obox,hit_woodwork,interception,interception_won,long_pass_own_to_opp_success,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,pen_goals_conceded,poss_won_att_3rd,post_scoring_att,shot_off_target,total_att_assist,total_corners_intobox,total_scoring_att,total_sub_off,wins,won_contest,clean_sheet,interceptions_in_box,second_goal_assist,yellow_card,att_cmiss_left,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_low_left,att_hd_goal,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high,att_miss_high_left,att_obox_post,att_post_high,att_post_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_left,big_chance_created,big_chance_scored,goals,goals_openplay,last_man_tackle,shield_ball_oop,total_offside,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_assist_setplay,att_bx_left,error_lead_to_goal,freekick_cross,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,six_yard_block,total_through_ball,own_goals,penalty_conceded,assist_penalty_won,att_fastbreak,att_goal_low_centre,att_goal_low_right,att_obox_goal,att_one_on_one,att_rf_goal,goal_fastbreak,penalty_won,shot_fastbreak,total_fastbreak,att_cmiss_high,touches_in_opp_box,accurate_goal_kicks,accurate_keeper_throws,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,saved_ibox,saves,total_high_claim,assist_attempt_saved,att_goal_high_right,att_hd_post,att_pen_goal,att_pen_miss,red_card,second_yellow,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_goal_high_left,att_lg_centre,clearance_off_line,foul_throw_in,att_cmiss_high_right,assist_pass_lost,assist_own_goal,att_obxd_left,att_obx_left,diving_save,attempts_obox,assist_blocked_shot,assist_free_kick_won,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,gk_smother,penalty_faced,punches,saved_obox,stand_catch,stand_save,total_keeper_sweeper,assist_handball_won,assist_post,att_obxd_right,att_lg_left,attempts_ibox,att_obp_goal,att_corner,penalty_save,att_pen_target,att_pen_post
13130,299566.0,Keinan Davis,Keinan,Davis,1998-02-13,England,England,9.0,F,Centre Striker,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198,277557.0,Craig Dawson,Craig,Dawson,1990-05-06,England,England,15.0,D,Centre Central Defender,42,80.0,307.0,415.0,4.0,694.0,,323.0,73.0,119.0,38.0,17.0,297.0,250.0,110.0,153.0,87.0,43.0,78.0,52.0,13.0,164.0,212.0,130.0,93.0,342.0,28.0,628.0,48.0,39.0,1.0,108.0,260.0,324.0,333.0,15.0,3385.0,1098.0,4.0,26.0,470.0,133.0,734.0,702.0,96.0,48.0,87.0,53.0,219.0,684.0,38.0,390.0,78.0,162.0,15.0,130.0,130.0,460.0,57.0,855.0,160.0,4.0,256.0,1115.0,1.0,,59.0,438.0,2244.0,30.0,30.0,28.0,27.0,41.0,28.0,28.0,28.0,15.0,34.0,81.0,26.0,11.0,8.0,1.0,9.0,15.0,8.0,14.0,,3.0,,2.0,,7.0,2.0,3.0,4.0,1.0,9.0,,16.0,1.0,1.0,17.0,7.0,1.0,2.0,6.0,29.0,11.0,,,15.0,29.0,6.0,7.0,38.0,9.0,1.0,86.0,86.0,131.0,34.0,7.0,13.0,15.0,8.0,26.0,5.0,9.0,1.0,19.0,28.0,,38.0,1.0,10.0,8.0,10.0,13.0,,3.0,2.0,,,,,1.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,,,,,1.0,,3.0,2.0,4.0,,,2.0,3.0,,,,2.0,,,,,,,,,4.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
4288,19595.0,Kevin De Bruyne,Kevin,De Bruyne,1991-06-28,Belgium,Belgium,17.0,M,Left/Centre/Right Attacking Midfielder,42,196.0,180.0,751.0,54.0,882.0,5.0,10.0,29.0,12.0,25.0,10.0,123.0,68.0,219.0,131.0,76.0,48.0,77.0,23.0,8.0,154.0,94.0,11.0,8.0,115.0,16.0,335.0,26.0,20.0,,9.0,41.0,290.0,54.0,5.0,2003.0,1090.0,4.0,206.0,260.0,215.0,497.0,495.0,29.0,80.0,76.0,283.0,484.0,847.0,21.0,219.0,55.0,13.0,62.0,181.0,106.0,643.0,18.0,1089.0,5.0,60.0,71.0,1127.0,10.0,3.0,28.0,12.0,1643.0,42.0,42.0,18.0,38.0,24.0,33.0,49.0,16.0,7.0,1.0,48.0,50.0,7.0,8.0,3.0,,,4.0,7.0,,6.0,3.0,9.0,1.0,3.0,6.0,6.0,7.0,12.0,26.0,,42.0,,15.0,40.0,,2.0,8.0,3.0,1.0,10.0,89.0,,35.0,1.0,1.0,7.0,22.0,6.0,1.0,18.0,18.0,40.0,1.0,,39.0,42.0,25.0,,,22.0,,14.0,81.0,77.0,49.0,4.0,12.0,36.0,5.0,,1.0,2.0,1.0,,3.0,4.0,,6.0,,,5.0,,3.0,1.0,,,,2.0,,2.0,4.0,9.0,3.0,7.0,7.0,,,8.0,35.0,3.0,6.0,22.0,5.0,1.0,6.0,9.0,3.0,9.0,6.0,3.0,1.0,15.0,,,,1.0,,1.0,2.0,1.0,7.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,6011.0,David de Gea,David,de Gea,1990-11-07,Spain,Spain,1.0,G,Goalkeeper,42,34.0,334.0,152.0,,486.0,,,1.0,1.0,34.0,,247.0,136.0,,222.0,,1.0,,,8.0,2.0,4.0,19.0,,68.0,,659.0,33.0,29.0,,,,137.0,444.0,9.0,3060.0,442.0,,150.0,78.0,6.0,374.0,372.0,27.0,,,58.0,17.0,267.0,,413.0,96.0,21.0,,,,68.0,,441.0,262.0,,621.0,854.0,,,1.0,,1099.0,,,1.0,,1.0,70.0,,,,73.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,4.0,,,,155.0,21.0,,,,,,2.0,,,,,,,,17.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,169.0,105.0,287.0,20.0,175.0,106.0,57.0,83.0,23.0,,,,,,,,,,,,,,,,,,,,43.0,,,,17.0,2.0,2.0,22.0,5.0,2.0,13.0,24.0,4.0,10.0,18.0,,,,,,,,,,
4885,143946.0,Siem de Jong,Siem,de Jong,1989-01-28,Switzerland,Netherlands,15.0,M,Centre Attacking Midfielder,42,30.0,57.0,88.0,22.0,144.0,,2.0,19.0,7.0,18.0,6.0,46.0,32.0,39.0,21.0,7.0,8.0,4.0,,7.0,43.0,32.0,2.0,1.0,20.0,7.0,65.0,5.0,5.0,,1.0,24.0,35.0,12.0,9.0,446.0,188.0,,17.0,46.0,10.0,76.0,76.0,7.0,9.0,7.0,54.0,49.0,139.0,2.0,69.0,3.0,2.0,8.0,7.0,4.0,76.0,10.0,131.0,2.0,25.0,9.0,193.0,,15.0,16.0,2.0,271.0,11.0,11.0,6.0,3.0,10.0,2.0,1.0,,4.0,,5.0,1.0,7.0,,1.0,2.0,2.0,2.0,3.0,,3.0,1.0,4.0,,2.0,1.0,,,,,,8.0,,2.0,2.0,,,,1.0,,2.0,3.0,,4.0,,,1.0,3.0,,,4.0,4.0,7.0,1.0,,,2.0,3.0,1.0,,5.0,,3.0,2.0,3.0,8.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,258468.0,Ritchie De Laet,Ritchie,De Laet,1988-11-28,Belgium,Belgium,2.0,D,Defender,42,14.0,47.0,98.0,,141.0,,59.0,16.0,13.0,12.0,1.0,69.0,35.0,25.0,40.0,16.0,7.0,6.0,9.0,7.0,39.0,44.0,17.0,7.0,84.0,6.0,114.0,16.0,13.0,,12.0,34.0,67.0,70.0,1.0,655.0,217.0,1.0,2.0,102.0,21.0,141.0,133.0,23.0,16.0,16.0,12.0,51.0,140.0,11.0,64.0,24.0,25.0,10.0,15.0,15.0,90.0,3.0,169.0,26.0,1.0,45.0,218.0,,5.0,25.0,89.0,459.0,3.0,3.0,3.0,1.0,23.0,7.0,4.0,4.0,2.0,6.0,15.0,6.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,9.0,,,,3.0,9.0,,2.0,7.0,3.0,,21.0,21.0,27.0,12.0,,3.0,3.0,1.0,11.0,,1.0,,1.0,6.0,,2.0,3.0,4.0,3.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15372,139219.0,Josh Debayo,Josh,Debayo,1996-10-17,England,England,28.0,D,Defender,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,313506.0,Mathieu Debuchy,Mathieu,Debuchy,1985-07-28,France,France,26.0,D,Defender,42,4.0,23.0,36.0,,59.0,,17.0,2.0,6.0,2.0,3.0,12.0,6.0,8.0,12.0,4.0,1.0,3.0,2.0,1.0,10.0,17.0,,,20.0,3.0,42.0,3.0,2.0,,1.0,16.0,26.0,14.0,1.0,144.0,76.0,,2.0,34.0,8.0,34.0,33.0,6.0,5.0,4.0,3.0,25.0,56.0,2.0,28.0,9.0,1.0,1.0,5.0,5.0,34.0,,56.0,2.0,,9.0,79.0,,,9.0,19.0,133.0,1.0,1.0,1.0,,9.0,3.0,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,1.0,,,4.0,2.0,,,2.0,1.0,,3.0,3.0,7.0,2.0,,1.0,,,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9947,288638.0,Troy Deeney,Troy,Deeney,1988-06-29,England,England,36.0,F,Centre Striker,42,336.0,207.0,579.0,70.0,784.0,,9.0,212.0,235.0,38.0,23.0,276.0,196.0,205.0,144.0,63.0,23.0,17.0,9.0,9.0,360.0,338.0,43.0,34.0,260.0,50.0,489.0,47.0,40.0,1.0,36.0,435.0,228.0,111.0,17.0,3291.0,1267.0,14.0,182.0,133.0,133.0,709.0,704.0,41.0,79.0,63.0,368.0,388.0,761.0,29.0,265.0,121.0,48.0,46.0,26.0,26.0,751.0,349.0,1051.0,24.0,89.0,81.0,1290.0,1.0,2.0,49.0,12.0,1845.0,68.0,68.0,36.0,24.0,36.0,62.0,2.0,2.0,118.0,6.0,36.0,48.0,42.0,7.0,4.0,8.0,15.0,18.0,13.0,1.0,14.0,,2.0,6.0,6.0,6.0,16.0,14.0,5.0,35.0,,69.0,,15.0,71.0,4.0,8.0,4.0,3.0,2.0,34.0,2.0,,59.0,2.0,,8.0,36.0,7.0,1.0,17.0,17.0,56.0,3.0,2.0,17.0,38.0,32.0,4.0,2.0,24.0,1.0,28.0,55.0,,94.0,3.0,12.0,22.0,10.0,,2.0,6.0,1.0,,,1.0,1.0,4.0,3.0,4.0,13.0,,6.0,3.0,,1.0,,2.0,1.0,1.0,3.0,12.0,10.0,13.0,7.0,,2.0,18.0,,,3.0,,6.0,,,7.0,,6.0,6.0,1.0,6.0,9.0,1.0,,,,2.0,5.0,,,10.0,,1.0,,,,10.0,,,,,,,,,,,1.0,,6.0,,,,,,1.0,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,1.0,
1526,303240.0,Jermain Defoe,Jermain,Defoe,1982-10-07,England,England,10.0,F,Centre Striker,42,258.0,73.0,251.0,25.0,322.0,,4.0,34.0,8.0,33.0,4.0,241.0,175.0,112.0,57.0,30.0,9.0,10.0,3.0,10.0,115.0,78.0,2.0,,44.0,17.0,120.0,45.0,43.0,3.0,,26.0,90.0,52.0,14.0,2550.0,390.0,3.0,77.0,47.0,31.0,235.0,235.0,5.0,40.0,30.0,103.0,136.0,288.0,19.0,89.0,25.0,2.0,36.0,13.0,13.0,195.0,16.0,349.0,1.0,30.0,15.0,425.0,,5.0,17.0,5.0,762.0,52.0,52.0,35.0,15.0,15.0,15.0,2.0,2.0,4.0,,9.0,20.0,37.0,8.0,5.0,,1.0,18.0,12.0,1.0,15.0,10.0,25.0,2.0,5.0,10.0,8.0,7.0,9.0,24.0,,77.0,1.0,13.0,59.0,3.0,12.0,5.0,7.0,,26.0,,,43.0,,,15.0,28.0,2.0,1.0,2.0,2.0,37.0,,,14.0,7.0,39.0,,5.0,12.0,1.0,20.0,22.0,,85.0,5.0,9.0,18.0,4.0,,,3.0,4.0,,1.0,1.0,,9.0,,1.0,15.0,3.0,2.0,,,,,2.0,,1.0,4.0,2.0,8.0,15.0,12.0,,,43.0,,,1.0,,11.0,,,1.0,,,1.0,,3.0,4.0,,,,4.0,3.0,2.0,,2.0,12.0,,1.0,4.0,4.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
4098,307572.0,Matej Delac,Matej,Delac,1992-08-20,Croatia,Croatia,,G,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,52228.0,Damien Delaney,Damien,Delaney,1981-07-20,Ireland,Ireland,,D,Centre Central Defender,42,192.0,560.0,209.0,2.0,767.0,,5.0,61.0,96.0,32.0,8.0,264.0,224.0,69.0,124.0,14.0,12.0,,7.0,8.0,93.0,145.0,158.0,111.0,219.0,18.0,566.0,46.0,35.0,1.0,128.0,163.0,165.0,323.0,15.0,2880.0,1005.0,,142.0,28.0,32.0,359.0,313.0,84.0,40.0,14.0,255.0,92.0,738.0,8.0,640.0,87.0,204.0,4.0,7.0,7.0,232.0,6.0,422.0,206.0,2.0,305.0,1055.0,,,31.0,5.0,1496.0,6.0,6.0,15.0,3.0,23.0,40.0,2.0,2.0,2.0,65.0,114.0,7.0,14.0,,,5.0,9.0,2.0,8.0,1.0,5.0,1.0,8.0,1.0,5.0,2.0,,3.0,,3.0,,3.0,,1.0,4.0,5.0,2.0,,1.0,12.0,2.0,,,5.0,12.0,2.0,,32.0,11.0,1.0,56.0,56.0,148.0,49.0,15.0,3.0,7.0,7.0,36.0,4.0,,1.0,12.0,10.0,,21.0,,9.0,4.0,5.0,20.0,,2.0,3.0,,,,,1.0,1.0,3.0,2.0,,1.0,2.0,,1.0,,1.0,1.0,,1.0,5.0,2.0,2.0,,1.0,4.0,,,,,,1.0,1.0,,3.0,,2.0,1.0,2.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,160457.0,Fabian Delph,Fabian,Delph,1989-11-21,England,England,8.0,M,Left/Centre Central Midfielder,42,65.0,129.0,286.0,16.0,414.0,,3.0,9.0,6.0,17.0,5.0,54.0,37.0,74.0,65.0,23.0,13.0,3.0,4.0,3.0,52.0,65.0,8.0,1.0,56.0,7.0,123.0,14.0,13.0,1.0,1.0,17.0,114.0,45.0,5.0,753.0,477.0,2.0,130.0,38.0,11.0,112.0,112.0,23.0,39.0,23.0,172.0,129.0,409.0,14.0,150.0,18.0,8.0,31.0,7.0,7.0,160.0,1.0,340.0,8.0,16.0,29.0,483.0,,9.0,26.0,3.0,657.0,11.0,11.0,9.0,2.0,13.0,7.0,1.0,1.0,,,10.0,2.0,,,1.0,,,1.0,,,,,8.0,,1.0,3.0,2.0,5.0,3.0,12.0,,10.0,,3.0,5.0,,2.0,1.0,,2.0,3.0,,,17.0,2.0,,1.0,8.0,1.0,1.0,22.0,22.0,28.0,2.0,,,2.0,5.0,2.0,,3.0,,5.0,2.0,,13.0,7.0,9.0,24.0,1.0,3.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,160625.0,Mousa Dembélé,Mousa,Dembélé,1987-07-16,Belgium,Belgium,8.0,M,Central Midfielder,42,161.0,524.0,717.0,37.0,1240.0,,1.0,28.0,31.0,29.0,23.0,158.0,104.0,216.0,223.0,37.0,13.0,4.0,,12.0,156.0,249.0,28.0,14.0,141.0,48.0,338.0,18.0,18.0,3.0,17.0,79.0,464.0,136.0,2.0,2273.0,1357.0,5.0,204.0,98.0,12.0,247.0,242.0,72.0,141.0,37.0,360.0,283.0,1219.0,22.0,566.0,24.0,33.0,90.0,4.0,4.0,331.0,17.0,816.0,13.0,38.0,56.0,1378.0,2.0,2.0,104.0,1.0,1879.0,24.0,24.0,32.0,9.0,84.0,14.0,1.0,1.0,6.0,,40.0,27.0,4.0,,2.0,,,1.0,2.0,,,6.0,19.0,1.0,1.0,2.0,5.0,5.0,6.0,16.0,,16.0,,,3.0,3.0,2.0,4.0,1.0,9.0,6.0,,1.0,63.0,9.0,,3.0,27.0,,,56.0,56.0,109.0,9.0,,10.0,18.0,9.0,8.0,1.0,10.0,,7.0,28.0,,22.0,10.0,15.0,83.0,8.0,6.0,,3.0,,,,,,1.0,,,3.0,3.0,2.0,1.0,,,,,,,,,1.0,3.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,1.0,,,3.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,101081.0,Martín Demichelis,Martín,Demichelis,1980-12-20,Argentina,Argentina,3.0,D,Centre Central Defender,42,55.0,258.0,218.0,,476.0,,,13.0,35.0,20.0,9.0,90.0,36.0,36.0,47.0,11.0,21.0,,,3.0,46.0,68.0,62.0,39.0,52.0,12.0,242.0,18.0,17.0,1.0,44.0,59.0,147.0,112.0,7.0,1015.0,531.0,1.0,48.0,64.0,1.0,95.0,81.0,24.0,23.0,11.0,126.0,52.0,457.0,9.0,287.0,16.0,76.0,7.0,,,74.0,,264.0,17.0,,46.0,551.0,,10.0,20.0,,726.0,3.0,3.0,9.0,,16.0,9.0,,,,1.0,23.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,1.0,,1.0,2.0,,1.0,,1.0,,,,,2.0,1.0,,,,2.0,2.0,,,,2.0,,,10.0,1.0,,35.0,35.0,85.0,8.0,9.0,1.0,3.0,,4.0,,,,3.0,4.0,,5.0,1.0,10.0,5.0,3.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,136218.0,Jason Denayer,Jason,Denayer,1995-06-28,Belgium,Belgium,5.0,D,Centre Central Defender,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,277440.0,Memphis Depay,Memphis,Depay,1994-02-13,Netherlands,Netherlands,9.0,F,Left/Right Winger,42,173.0,124.0,410.0,48.0,519.0,1.0,7.0,16.0,8.0,29.0,4.0,115.0,55.0,190.0,85.0,32.0,10.0,41.0,20.0,7.0,143.0,84.0,8.0,5.0,51.0,20.0,133.0,21.0,18.0,1.0,5.0,31.0,76.0,24.0,8.0,1474.0,617.0,13.0,242.0,43.0,96.0,365.0,365.0,24.0,48.0,32.0,243.0,258.0,494.0,8.0,138.0,32.0,8.0,59.0,89.0,70.0,335.0,23.0,593.0,8.0,55.0,36.0,642.0,3.0,13.0,13.0,8.0,1090.0,49.0,49.0,35.0,27.0,10.0,18.0,15.0,9.0,12.0,2.0,24.0,8.0,12.0,1.0,2.0,4.0,4.0,4.0,8.0,1.0,6.0,1.0,4.0,3.0,3.0,7.0,14.0,13.0,9.0,34.0,,40.0,1.0,14.0,49.0,2.0,6.0,4.0,5.0,4.0,18.0,38.0,,69.0,4.0,,17.0,16.0,3.0,2.0,10.0,10.0,14.0,4.0,,5.0,7.0,17.0,1.0,2.0,13.0,1.0,22.0,12.0,21.0,57.0,6.0,14.0,28.0,4.0,,,2.0,2.0,,4.0,13.0,,,,,2.0,1.0,7.0,1.0,,,,1.0,,1.0,3.0,1.0,2.0,2.0,2.0,,,8.0,8.0,2.0,,4.0,7.0,1.0,9.0,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
4777,281578.0,Gerard Deulofeu,Gerard,Deulofeu,1994-03-13,Spain,Spain,10.0,F,Left Winger,42,124.0,92.0,315.0,4.0,385.0,1.0,20.0,7.0,1.0,26.0,1.0,120.0,80.0,104.0,68.0,39.0,20.0,77.0,35.0,12.0,103.0,77.0,5.0,,88.0,3.0,127.0,24.0,23.0,,,9.0,255.0,33.0,9.0,1384.0,516.0,15.0,22.0,172.0,151.0,383.0,383.0,28.0,27.0,39.0,37.0,177.0,378.0,20.0,102.0,40.0,5.0,91.0,141.0,115.0,285.0,,562.0,4.0,6.0,65.0,523.0,2.0,10.0,16.0,22.0,940.0,34.0,34.0,14.0,33.0,16.0,12.0,22.0,16.0,,3.0,38.0,23.0,3.0,2.0,,,,2.0,1.0,,2.0,,1.0,,1.0,,,,2.0,2.0,,9.0,,4.0,8.0,,2.0,1.0,1.0,1.0,2.0,32.0,,29.0,1.0,,8.0,16.0,1.0,,14.0,14.0,21.0,1.0,,11.0,24.0,6.0,,4.0,13.0,,1.0,36.0,27.0,9.0,11.0,5.0,46.0,,2.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,1.0,,9.0,2.0,2.0,2.0,,,2.0,7.0,1.0,5.0,4.0,,,3.0,8.0,,7.0,6.0,2.0,,10.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,20926.0,Alessandro Diamanti,Alessandro,Diamanti,1983-05-02,Italy,Italy,32.0,F,Left/Centre/Right Second Striker,42,0.0,9.0,29.0,3.0,36.0,,,1.0,,3.0,1.0,8.0,9.0,12.0,7.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,1.0,1.0,10.0,1.0,21.0,,,,1.0,3.0,3.0,8.0,1.0,65.0,49.0,,26.0,3.0,8.0,25.0,25.0,2.0,5.0,2.0,15.0,17.0,34.0,,11.0,7.0,1.0,2.0,8.0,7.0,26.0,1.0,48.0,3.0,3.0,10.0,51.0,,3.0,3.0,,73.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,,1.0,6.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
