id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
3106,4177.0,Andriy Shevchenko,Andriy,Shevchenko,1976-09-29,Ukraine,Ukraine,7.0,F,Forward,18,2.0,,,,,,2.0,,,,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,2.0,,,,2.0,2.0,,,1.0,,1.0,,2.0,,,1.0,,,,2.0,,3.0,,,,5.0,,,,,1.0,8.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,6082.0,Danny Shittu,Danny,Shittu,1980-09-02,Nigeria,Nigeria,28.0,D,Centre Central Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,19026.0,Nicky Shorey,Nicky,Shorey,1981-02-19,England,England,31.0,D,Left Full Back,18,208.0,23.0,2.0,12.0,10.0,2.0,182.0,6.0,,33.0,378.0,1.0,103.0,9.0,3.0,12.0,109.0,95.0,6.0,2.0,,,,,,,,,,3.0,,,1.0,,1.0,,1.0,,2.0,2.0,,,,,1.0,,,1.0,,65.0,5.0,2.0,5.0,5.0,8.0,13.0,14.0,2.0,2.0,21.0,40.0,5.0,18.0,7.0,1.0,109.0,42.0,2.0,12.0,,15.0,14.0,1.0,1.0,,,1.0,13.0,23.0,3.0,23.0,116.0,60.0,5.0,5.0,1080.0,4.0,2.0,7.0,1.0,5.0,105.0,25.0,38.0,2.0,207.0,194.0,2.0,45.0,18.0,1.0,100.0,9.0,244.0,56.0,31.0,11.0,8.0,40.0,32.0,150.0,2.0,296.0,29.0,,57.0,500.0,4.0,,27.0,1.0,137.0,849.0,20.0,3.0,5.0,7.0,3.0,17.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,180255.0,Ryan Shotton,Ryan,Shotton,1988-10-30,England,England,,D,Centre Central Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,153537.0,Robin Shroot,Robin,Shroot,1988-03-26,Northern Ireland,Northern Ireland,8.0,F,Centre Striker,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,5105.0,Mamady Sidibe,Mamady,Sidibe,1979-12-18,Mali,Mali,11.0,F,Centre Striker,18,83.0,8.0,,,,75.0,197.0,,21.0,6.0,280.0,,,181.0,137.0,24.0,117.0,120.0,8.0,,,,1.0,1.0,,,2.0,7.0,,2.0,1.0,,1.0,4.0,1.0,,,1.0,2.0,1.0,,1.0,4.0,11.0,4.0,1.0,1.0,2.0,1.0,53.0,,2.0,3.0,2.0,,4.0,3.0,34.0,10.0,270.0,199.0,,7.0,5.0,,104.0,0.0,27.0,19.0,2.0,17.0,15.0,2.0,1.0,1.0,,,9.0,21.0,1.0,21.0,30.0,12.0,7.0,4.0,1531.0,,4.0,5.0,8.0,7.0,87.0,91.0,51.0,1.0,325.0,316.0,3.0,8.0,42.0,8.0,126.0,9.0,115.0,12.0,16.0,30.0,,7.0,7.0,302.0,224.0,419.0,1.0,24.0,13.0,527.0,18.0,13.0,30.0,5.0,,828.0,81.0,27.0,7.0,5.0,8.0,24.0,,2.0,5.0,5.0,,,1.0,5.0,1.0,,,6.0,,1.0,,,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,30580.0,Steve Sidwell,Steve,Sidwell,1982-12-14,England,England,14.0,M,Centre Central Midfielder,18,157.0,8.0,,1.0,1.0,4.0,130.0,2.0,21.0,18.0,286.0,,1.0,14.0,14.0,25.0,107.0,108.0,4.0,,,,,,,,,10.0,,3.0,2.0,3.0,4.0,5.0,6.0,,6.0,1.0,13.0,5.0,,,1.0,17.0,3.0,,,,1.0,57.0,4.0,11.0,18.0,3.0,,2.0,4.0,17.0,9.0,79.0,62.0,4.0,21.0,10.0,,62.0,0.0,30.0,12.0,,19.0,18.0,1.0,1.0,1.0,,,20.0,38.0,2.0,36.0,49.0,19.0,4.0,7.0,1215.0,,3.0,2.0,2.0,9.0,43.0,56.0,11.0,4.0,132.0,116.0,3.0,14.0,40.0,17.0,65.0,5.0,179.0,18.0,37.0,4.0,,6.0,6.0,109.0,13.0,206.0,11.0,22.0,33.0,379.0,30.0,2.0,37.0,2.0,1.0,632.0,27.0,7.0,12.0,4.0,4.0,32.0,3.0,7.0,8.0,13.0,,,5.0,1.0,1.0,,,1.0,4.0,,,,,2.0,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
1719,126227.0,Mikaël Silvestre,Mikaël,Silvestre,1977-08-09,France,France,16.0,D,Left/Centre Central Defender,18,243.0,23.0,,,,,119.0,3.0,1.0,40.0,362.0,,14.0,15.0,11.0,12.0,41.0,46.0,4.0,,,,,,1.0,,1.0,4.0,,1.0,,,3.0,,,,,,,,,,1.0,2.0,1.0,,,1.0,,51.0,2.0,,5.0,4.0,,9.0,5.0,2.0,2.0,36.0,34.0,2.0,23.0,15.0,,48.0,0.0,14.0,9.0,1.0,8.0,7.0,1.0,,,,,28.0,27.0,3.0,25.0,81.0,46.0,3.0,7.0,857.0,10.0,2.0,2.0,2.0,6.0,67.0,13.0,12.0,1.0,121.0,100.0,1.0,29.0,21.0,4.0,46.0,4.0,276.0,40.0,44.0,2.0,,14.0,14.0,70.0,1.0,181.0,16.0,1.0,61.0,443.0,6.0,1.0,15.0,,16.0,642.0,16.0,6.0,7.0,2.0,1.0,11.0,2.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,131017.0,Andras Simon,Andras,Simon,1990-03-30,Hungary,Hungary,,F,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,28761.0,Steve Simonsen,Steve,Simonsen,1979-04-03,England,England,1.0,G,Goalkeeper,18,1.0,1.0,,,,,24.0,8.0,,25.0,25.0,,,,,3.0,29.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,1.0,,,,,,,,,3.0,,,47.0,0.0,,2.0,,4.0,2.0,2.0,,,33.0,,,,,,86.0,35.0,1.0,6.0,229.0,,1.0,,,,11.0,3.0,3.0,,58.0,58.0,,6.0,,,15.0,1.0,5.0,1.0,3.0,,,,,38.0,,55.0,31.0,,60.0,60.0,,,,,,157.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,3.0,5.0,,,3.0,7.0,,13.0,25.0,6.0,,2.0,5.0,5.0,12.0,1.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,142363.0,Jay Simpson,Jay,Simpson,1988-12-01,England,England,27.0,F,Centre Striker,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,175468.0,Scott Sinclair,Scott,Sinclair,1989-03-25,England,England,31.0,F,Left/Right Winger,18,28.0,,,2.0,2.0,1.0,60.0,,2.0,2.0,86.0,,3.0,8.0,1.0,18.0,42.0,36.0,4.0,,,,1.0,,,,1.0,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,,3.0,,4.0,,,,2.0,4.0,,,,,1.0,15.0,,1.0,1.0,,2.0,13.0,4.0,13.0,3.0,44.0,12.0,,1.0,1.0,,7.0,0.0,2.0,1.0,1.0,15.0,13.0,2.0,,,,,1.0,8.0,,8.0,4.0,4.0,12.0,,341.0,,2.0,2.0,3.0,,22.0,13.0,5.0,2.0,58.0,56.0,2.0,2.0,11.0,5.0,30.0,4.0,30.0,,3.0,27.0,2.0,19.0,17.0,34.0,1.0,81.0,,3.0,2.0,92.0,9.0,,,,3.0,204.0,14.0,4.0,3.0,7.0,3.0,,,1.0,2.0,17.0,,,,2.0,1.0,,,,,,,,,,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,163782.0,Martin Skrtel,Martin,Skrtel,1984-12-15,Slovakia,Slovakia,37.0,D,Centre Central Defender,18,372.0,34.0,,1.0,1.0,1.0,181.0,16.0,,70.0,552.0,,4.0,10.0,21.0,19.0,79.0,84.0,2.0,,,,,1.0,,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,,3.0,,4.0,,,,,6.0,4.0,1.0,,,1.0,62.0,3.0,3.0,9.0,5.0,,2.0,3.0,,5.0,39.0,77.0,3.0,74.0,33.0,1.0,96.0,156.0,19.0,16.0,1.0,18.0,16.0,2.0,,,,,56.0,32.0,4.0,31.0,192.0,115.0,5.0,14.0,1410.0,15.0,1.0,1.0,3.0,6.0,28.0,86.0,15.0,2.0,185.0,137.0,,52.0,10.0,7.0,62.0,2.0,409.0,62.0,122.0,3.0,,5.0,5.0,117.0,1.0,278.0,49.0,,105.0,682.0,13.0,2.0,40.0,2.0,4.0,978.0,13.0,14.0,9.0,2.0,2.0,34.0,5.0,2.0,3.0,3.0,,,2.0,2.0,,,,,1.0,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,62.0,54.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
3613,259066.0,Chris Smalling,Chris,Smalling,1989-11-22,England,England,6.0,D,Centre Central Defender,18,156.0,5.0,,,,,60.0,7.0,,13.0,216.0,,,21.0,27.0,12.0,90.0,51.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,1.0,2.0,,,,2.0,1.0,,,,1.0,2.0,,,,,38.0,3.0,3.0,2.0,1.0,,,,3.0,2.0,35.0,47.0,3.0,48.0,26.0,,32.0,0.0,8.0,9.0,,18.0,17.0,1.0,,,,,56.0,15.0,2.0,15.0,73.0,34.0,8.0,6.0,870.0,13.0,,1.0,,7.0,29.0,19.0,5.0,2.0,128.0,82.0,,22.0,16.0,2.0,19.0,1.0,183.0,14.0,94.0,3.0,,,,43.0,4.0,110.0,34.0,,36.0,293.0,5.0,,12.0,,,476.0,13.0,6.0,2.0,2.0,3.0,9.0,,2.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,40744.0,Alex Smith,Alex,Smith,1991-10-31,England,England,,D,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,161279.0,Tom Soares,Tom,Soares,1986-07-10,England,England,6.0,M,Centre Central Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,135768.0,Alexandre Song,Alexandre,Song,1987-09-09,Cameroon,Cameroon,17.0,M,Centre Central Midfielder,18,493.0,25.0,,1.0,1.0,4.0,768.0,1.0,38.0,81.0,1260.0,10.0,4.0,34.0,40.0,26.0,135.0,110.0,22.0,,,,,,1.0,,1.0,3.0,,4.0,1.0,2.0,2.0,,1.0,,3.0,1.0,6.0,1.0,,,1.0,5.0,1.0,,,2.0,,241.0,4.0,3.0,36.0,9.0,,4.0,1.0,42.0,4.0,171.0,199.0,4.0,23.0,15.0,,246.0,216.0,57.0,25.0,1.0,24.0,24.0,,1.0,1.0,,2.0,37.0,81.0,5.0,80.0,222.0,169.0,6.0,6.0,2239.0,3.0,12.0,11.0,3.0,6.0,161.0,170.0,34.0,3.0,315.0,281.0,5.0,99.0,137.0,7.0,327.0,23.0,560.0,50.0,57.0,37.0,,5.0,5.0,424.0,6.0,932.0,13.0,39.0,105.0,1487.0,13.0,3.0,87.0,18.0,4.0,2076.0,50.0,40.0,16.0,32.0,1.0,72.0,10.0,1.0,3.0,1.0,,,2.0,1.0,,,,,2.0,,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
3193,176852.0,Ibrahima Sonko,Ibrahima,Sonko,1981-01-22,Senegal,Senegal,31.0,D,Defender,18,94.0,14.0,,,,,50.0,6.0,,20.0,144.0,1.0,15.0,10.0,21.0,9.0,77.0,56.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,42.0,4.0,1.0,7.0,2.0,,,4.0,2.0,1.0,22.0,50.0,4.0,41.0,28.0,,56.0,0.0,3.0,9.0,,20.0,18.0,2.0,,,,,53.0,12.0,4.0,12.0,74.0,33.0,6.0,10.0,810.0,10.0,2.0,1.0,,7.0,15.0,33.0,18.0,4.0,133.0,96.0,,29.0,13.0,1.0,23.0,3.0,108.0,21.0,78.0,3.0,,4.0,4.0,57.0,1.0,102.0,30.0,,43.0,206.0,2.0,,20.0,1.0,43.0,414.0,5.0,6.0,2.0,3.0,4.0,18.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
3932,177042.0,Lennard Sowah,Lennard,Sowah,1992-08-23,Germany,Germany,20.0,D,Left Full Back,18,27.0,5.0,,,,,34.0,,1.0,3.0,61.0,,24.0,3.0,2.0,5.0,48.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,,11.0,,,1.0,2.0,3.0,3.0,25.0,24.0,5.0,10.0,9.0,,22.0,0.0,4.0,3.0,,5.0,5.0,,,,,1.0,13.0,6.0,,6.0,24.0,11.0,1.0,7.0,340.0,1.0,,2.0,,,33.0,1.0,5.0,,57.0,50.0,,10.0,7.0,,17.0,2.0,37.0,14.0,17.0,7.0,,3.0,3.0,27.0,,59.0,6.0,1.0,13.0,93.0,,,17.0,,30.0,201.0,4.0,3.0,1.0,2.0,2.0,13.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
3647,189410.0,Jay Spearing,Jay,Spearing,1988-11-25,England,England,8.0,M,Centre Defensive Midfielder,18,29.0,2.0,,,,,19.0,,3.0,5.0,48.0,,,,,3.0,7.0,7.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,2.0,,2.0,,,,,2.0,,,,,,3.0,1.0,,,,,,1.0,2.0,,2.0,2.0,1.0,,,,8.0,0.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,8.0,5.0,2.0,,76.0,,1.0,,,,3.0,9.0,2.0,,9.0,9.0,,2.0,1.0,2.0,11.0,1.0,31.0,4.0,,,,1.0,1.0,13.0,,24.0,1.0,3.0,8.0,54.0,2.0,1.0,,,,64.0,,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,189348.0,Liam Bridcutt,Liam,Bridcutt,1989-05-08,England,Scotland,23.0,M,Centre Defensive Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,11905.0,Wayne Bridge,Wayne,Bridge,1980-08-05,England,England,18.0,D,Left Full Back,18,342.0,51.0,,,,,367.0,19.0,1.0,77.0,709.0,1.0,172.0,19.0,24.0,23.0,166.0,128.0,8.0,,,,,,,,,,4.0,17.0,,,,1.0,9.0,,1.0,2.0,12.0,,,,,,1.0,1.0,,,1.0,102.0,12.0,12.0,12.0,5.0,,21.0,26.0,12.0,10.0,71.0,106.0,12.0,44.0,27.0,,212.0,72.0,15.0,23.0,,25.0,22.0,3.0,,,,,44.0,65.0,3.0,65.0,273.0,138.0,4.0,17.0,1897.0,3.0,4.0,4.0,4.0,5.0,386.0,20.0,40.0,2.0,429.0,383.0,2.0,61.0,39.0,1.0,177.0,8.0,407.0,114.0,90.0,28.0,,47.0,47.0,295.0,2.0,603.0,89.0,1.0,145.0,963.0,17.0,6.0,51.0,3.0,223.0,1647.0,30.0,16.0,9.0,15.0,8.0,38.0,2.0,,,,,1.0,3.0,2.0,2.0,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,117119.0,Matthew Briggs,Matthew,Briggs,1991-03-06,Guyana,Guyana,43.0,D,Left Full Back,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,16486.0,Jason Brown,Jason,Brown,1982-05-18,Wales,Wales,1.0,G,Goalkeeper,18,2.0,1.0,,,,,27.0,17.0,,27.0,29.0,,,,,4.0,23.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,1.0,44.0,0.0,,3.0,,5.0,4.0,1.0,,,38.0,,,,,,101.0,42.0,1.0,2.0,334.0,,,,,,6.0,5.0,4.0,,61.0,61.0,,3.0,,,18.0,,2.0,1.0,1.0,,,,,42.0,,70.0,39.0,,70.0,72.0,,,,,,167.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,1.0,,,8.0,1.0,,3.0,3.0,,7.0,36.0,8.0,,1.0,,4.0,7.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
3859,284952.0,Jeffrey Bruma,Jeffrey,Bruma,1991-11-13,Netherlands,Netherlands,5.0,D,Centre Central Defender,18,20.0,,,,,,7.0,1.0,,1.0,27.0,,4.0,2.0,,2.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,2.0,1.0,3.0,2.0,,2.0,0.0,,,,,,,,,,,3.0,2.0,,2.0,8.0,6.0,,,57.0,,,,,,,4.0,,,8.0,7.0,,1.0,,,2.0,,21.0,,4.0,2.0,,,,2.0,,7.0,1.0,,1.0,28.0,,,2.0,,8.0,51.0,3.0,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,14166.0,Gerardo Bruna,Gerardo,Bruna,1991-01-29,Argentina,Argentina,21.0,M,Left Winger,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,54855.0,Christopher Buchtmann,Christopher,Buchtmann,1992-04-25,Germany,Germany,10.0,M,Left/Centre Central Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
