id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_cross,challenge_lost,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,successful_final_third_passes,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_long_balls,total_pass,total_sub_on,total_tackle,total_throws,touches,was_fouled,won_contest,won_tackle,yellow_card,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_layoffs,accurate_through_ball,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_high,att_goal_high_left,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_scoring_att,clean_sheet,crosses_18yard,draws,fouled_final_third,foul_throw_in,freekick_cross,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,interception,interceptions_in_box,interception_won,last_man_tackle,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,overrun,shot_off_target,six_yard_block,total_att_assist,total_flick_on,total_layoffs,total_offside,total_scoring_att,total_through_ball,turnover,unsuccessful_touch,wins,won_corners,accurate_flick_on,att_cmiss_right,att_miss_right,att_obox_target,big_chance_created,total_sub_off,att_assist_setplay,att_bx_left,att_setpiece,error_lead_to_shot,shield_ball_oop,att_freekick_miss,att_freekick_total,att_goal_low_centre,att_hd_target,att_hd_total,att_rf_goal,att_sv_low_left,big_chance_scored,corner_taken,goal_assist_setplay,penalty_conceded,att_hd_miss,clearance_off_line,error_lead_to_goal,red_card,saves,accurate_keeper_sweeper,att_sv_high_centre,total_keeper_sweeper,accurate_corners_intobox,accurate_pull_back,att_fastbreak,att_goal_low_right,att_hd_goal,att_lf_target,att_miss_high_left,shot_fastbreak,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,stand_catch,stand_save,total_high_claim,att_cmiss_left,hit_woodwork,att_goal_low_left,att_goal_high_right,att_ibox_post,att_post_left,att_sv_high_left,post_scoring_att,att_cmiss_high_right,att_freekick_goal,att_freekick_target,att_obox_goal,att_obox_post,att_obx_left,att_pen_goal,att_obp_goal,own_goals,att_lg_centre,att_post_high,penalty_save,att_goal_high_centre,att_sv_high_right,dangerous_play,goal_assist_deadball,att_post_right,goal_fastbreak,att_cmiss_high_left,penalty_won,head_pass,open_play_pass,successful_open_play_pass,att_hd_post,att_obxd_right,att_pen_miss,second_yellow,att_rf_miss,att_pen_target,att_obx_right,attempts_obox,att_obxd_left,attempts_ibox,touches_in_opp_box,att_lg_left,att_lg_right,att_freekick_post,att_lf_miss,back_pass,att_pen_post
3587,9368.0,José Bosingwa,José,Bosingwa da Silva,1982-08-24,,Portugal,3.0,D,Right Wing Back,19,241.0,24.0,355.0,12.0,28.0,580.0,130.0,7.0,8.0,20.0,83.0,64.0,80.0,99.0,8.0,13.0,39.0,17.0,59.0,75.0,6.0,18.0,11.0,102.0,0.0,8.0,281.0,13.0,11.0,9.0,2.0,16.0,322.0,98.0,60.0,6.0,6.0,1261.0,2.0,10.0,225.0,48.0,,264.0,252.0,4.0,60.0,35.0,17.0,176.0,276.0,43.0,28.0,33.0,81.0,81.0,230.0,505.0,35.0,54.0,700.0,7.0,33.0,142.0,1147.0,15.0,19.0,22.0,1.0,16.0,16.0,,,,16.0,,3.0,,,1.0,,,3.0,,8.0,,1.0,3.0,3.0,8.0,12.0,11.0,2.0,8.0,,1.0,,4.0,2.0,42.0,5.0,2.0,1.0,,,,,,,,37.0,1.0,29.0,1.0,9.0,8.0,4.0,3.0,6.0,8.0,,17.0,,,1.0,16.0,,13.0,13.0,9.0,18.0,,1.0,2.0,1.0,1.0,7.0,1.0,,,1.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,104729.0,José Enrique,Jose,Enrique Sanchez Diaz,1986-01-23,Spain,Spain,19.0,D,Left Full Back,19,500.0,102.0,810.0,23.0,104.0,1279.0,293.0,30.0,14.0,36.0,277.0,179.0,150.0,291.0,37.0,9.0,78.0,65.0,171.0,174.0,36.0,34.0,13.0,457.0,108.0,15.0,932.0,36.0,50.0,48.0,2.0,28.0,150.0,422.0,249.0,13.0,31.0,3125.0,19.0,670.0,31.0,134.0,5.0,737.0,709.0,6.0,199.0,86.0,430.0,404.0,574.0,215.0,61.0,117.0,132.0,132.0,621.0,1220.0,92.0,222.0,1662.0,,61.0,344.0,2651.0,34.0,65.0,50.0,5.0,31.0,31.0,,1.0,4.0,29.0,2.0,,1.0,,4.0,,3.0,3.0,,11.0,1.0,1.0,1.0,4.0,4.0,9.0,13.0,3.0,8.0,1.0,,1.0,8.0,9.0,54.0,13.0,3.0,,,,,1.0,,1.0,,58.0,12.0,50.0,1.0,15.0,15.0,4.0,12.0,12.0,7.0,,30.0,2.0,1.0,,19.0,9.0,34.0,34.0,10.0,17.0,1.0,,2.0,1.0,6.0,3.0,,6.0,2.0,1.0,24.0,,1.0,,,,,2.0,,,,1.0,,3.0,,,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,34.0,,,,,,,,,,,,,,,,,
4053,281194.0,Josh Morris,Josh,Morris,1991-09-30,England,England,11.0,M,Left Winger,19,11.0,,16.0,1.0,,25.0,,2.0,,4.0,13.0,7.0,12.0,5.0,1.0,,4.0,1.0,9.0,4.0,1.0,,,5.0,0.0,1.0,5.0,,4.0,4.0,,,2.0,3.0,1.0,2.0,,83.0,,7.0,2.0,3.0,,15.0,14.0,,4.0,1.0,10.0,8.0,13.0,1.0,1.0,5.0,6.0,5.0,10.0,22.0,2.0,2.0,29.0,4.0,1.0,,47.0,3.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,2.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,114210.0,Milan Jovanovic,Milan,Jovanovic,1981-04-18,Yugoslavia,Serbia,11.0,F,Left/Centre/Right Second Striker,19,50.0,2.0,94.0,,6.0,143.0,1.0,3.0,1.0,10.0,32.0,36.0,55.0,32.0,1.0,3.0,2.0,14.0,30.0,21.0,1.0,,,17.0,220.0,5.0,28.0,5.0,7.0,6.0,1.0,,31.0,6.0,3.0,6.0,1.0,461.0,,43.0,10.0,6.0,1.0,76.0,75.0,3.0,15.0,14.0,56.0,57.0,53.0,4.0,1.0,12.0,15.0,13.0,78.0,132.0,1.0,7.0,170.0,5.0,7.0,2.0,253.0,7.0,6.0,5.0,1.0,1.0,1.0,,17.0,,7.0,1.0,,,,1.0,,2.0,,,2.0,,,1.0,,,,3.0,,,,,,1.0,1.0,11.0,3.0,3.0,,,,,,,,1.0,9.0,,8.0,,4.0,3.0,,1.0,1.0,2.0,,7.0,3.0,17.0,1.0,3.0,4.0,12.0,12.0,1.0,3.0,,,1.0,,,3.0,,1.0,,,6.0,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,
3573,279736.0,Alan Judge,Alan,Judge,1988-11-11,Ireland,Ireland,10.0,M,Left/Right Winger,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,32102.0,Younes Kaboul,Younes,Kaboul,1986-01-04,France,France,4.0,D,Centre Central Defender,19,355.0,24.0,227.0,16.0,44.0,579.0,67.0,33.0,57.0,21.0,145.0,125.0,48.0,91.0,6.0,15.0,6.0,22.0,103.0,132.0,6.0,74.0,53.0,129.0,0.0,21.0,360.0,19.0,25.0,18.0,7.0,113.0,243.0,204.0,101.0,5.0,10.0,1634.0,6.0,78.0,107.0,28.0,2.0,346.0,266.0,,67.0,24.0,107.0,86.0,396.0,61.0,154.0,26.0,28.0,28.0,180.0,390.0,73.0,118.0,758.0,2.0,46.0,77.0,1228.0,15.0,14.0,36.0,2.0,3.0,3.0,,1.0,,5.0,11.0,2.0,,,,1.0,11.0,1.0,,2.0,2.0,4.0,3.0,6.0,4.0,10.0,2.0,2.0,12.0,1.0,1.0,2.0,6.0,1.0,22.0,6.0,2.0,,,1.0,,1.0,,1.0,,38.0,3.0,30.0,1.0,4.0,2.0,4.0,8.0,2.0,15.0,,6.0,2.0,1.0,1.0,25.0,1.0,13.0,13.0,10.0,7.0,,1.0,5.0,2.0,2.0,2.0,,,3.0,1.0,1.0,2.0,9.0,,1.0,11.0,,,,,,,9.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
3408,299709.0,Alexander Kacaniklic,Alexander,Kacaniklic,1991-08-13,Sweden,Sweden,7.0,M,Left Winger,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,43251.0,Tamás Kádár,Tamás,Kádár,1990-03-14,Hungary,Hungary,44.0,D,Left/Centre Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,315416.0,Gaël Kakuta,Gaël,Kakuta,1991-06-21,France,DR Congo,10.0,M,Left/Right Winger,19,44.0,1.0,94.0,,6.0,131.0,,7.0,2.0,12.0,47.0,22.0,35.0,24.0,2.0,4.0,9.0,9.0,32.0,19.0,2.0,2.0,,31.0,0.0,1.0,52.0,3.0,4.0,3.0,1.0,,63.0,12.0,9.0,6.0,3.0,351.0,,14.0,18.0,18.0,,97.0,97.0,1.0,9.0,14.0,28.0,42.0,55.0,8.0,2.0,19.0,23.0,19.0,71.0,146.0,1.0,13.0,178.0,9.0,5.0,,278.0,4.0,8.0,2.0,,7.0,5.0,,17.0,2.0,9.0,4.0,3.0,1.0,,2.0,1.0,3.0,2.0,1.0,10.0,2.0,2.0,2.0,,4.0,6.0,10.0,2.0,4.0,2.0,1.0,1.0,2.0,,9.0,2.0,1.0,,1.0,1.0,1.0,,,,,4.0,,2.0,,4.0,5.0,5.0,,5.0,7.0,,9.0,4.0,17.0,,14.0,8.0,7.0,7.0,4.0,7.0,1.0,,,2.0,2.0,2.0,,1.0,,1.0,,2.0,2.0,1.0,,,,,1.0,5.0,,,,,,,,,,,2.0,,,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,160059.0,Tomas Kalas,Tomas,Kalas,1993-05-15,Czech Republic,Czech Republic,22.0,D,Centre Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,306392.0,Nikola Kalinic,Nikola,Kalinic,1988-01-05,Croatia,Croatia,9.0,F,Striker,19,33.0,2.0,107.0,,3.0,139.0,,16.0,5.0,18.0,108.0,74.0,66.0,28.0,,4.0,2.0,24.0,94.0,40.0,,,,14.0,272.0,30.0,39.0,15.0,15.0,14.0,1.0,,36.0,7.0,5.0,8.0,,1070.0,,40.0,26.0,8.0,,128.0,128.0,4.0,,22.0,44.0,76.0,39.0,4.0,,31.0,8.0,8.0,110.0,154.0,,7.0,185.0,3.0,3.0,,344.0,23.0,9.0,2.0,2.0,1.0,1.0,,30.0,,8.0,10.0,2.0,2.0,1.0,2.0,3.0,11.0,4.0,1.0,12.0,4.0,,3.0,4.0,3.0,11.0,24.0,,14.0,2.0,2.0,2.0,6.0,1.0,6.0,4.0,8.0,,,5.0,3.0,1.0,,1.0,2.0,7.0,,5.0,,5.0,4.0,11.0,2.0,4.0,15.0,,9.0,9.0,32.0,15.0,32.0,4.0,35.0,35.0,6.0,3.0,2.0,2.0,6.0,2.0,,11.0,,3.0,5.0,,,,,1.0,1.0,6.0,3.0,2.0,4.0,,,,3.0,,,1.0,,,,,,,,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
3107,48805.0,Salomon Kalou,Salomon,Kalou,1985-08-05,Cote D’Ivoire,Cote D’Ivoire,8.0,M,Left/Centre/Right Attacking Midfielder,19,128.0,10.0,391.0,,13.0,514.0,3.0,12.0,11.0,31.0,102.0,85.0,145.0,63.0,2.0,10.0,5.0,51.0,115.0,80.0,1.0,3.0,2.0,54.0,0.0,18.0,158.0,16.0,20.0,18.0,2.0,2.0,194.0,30.0,22.0,8.0,,1562.0,,40.0,119.0,44.0,,245.0,244.0,14.0,18.0,31.0,114.0,222.0,140.0,13.0,3.0,57.0,36.0,36.0,285.0,507.0,,17.0,611.0,15.0,23.0,3.0,947.0,18.0,28.0,14.0,1.0,5.0,5.0,,60.0,9.0,41.0,35.0,3.0,1.0,,5.0,8.0,26.0,13.0,3.0,13.0,7.0,2.0,13.0,7.0,1.0,12.0,53.0,11.0,37.0,5.0,6.0,16.0,12.0,1.0,31.0,6.0,10.0,,,10.0,8.0,3.0,3.0,2.0,5.0,17.0,,14.0,,17.0,27.0,25.0,,5.0,28.0,1.0,44.0,24.0,66.0,11.0,65.0,19.0,26.0,26.0,17.0,17.0,7.0,1.0,4.0,2.0,7.0,10.0,,5.0,3.0,2.0,1.0,,,1.0,4.0,14.0,6.0,1.0,7.0,,1.0,,9.0,,,,,,1.0,,,,9.0,6.0,1.0,,1.0,9.0,,9.0,2.0,,,,,,,,,,,,,,,,,,,9.0,2.0,3.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
2789,29893.0,Diomansy Kamara,Diomansy,Kamara,1980-11-08,Senegal,Senegal,,F,Forward,19,25.0,,80.0,,5.0,103.0,3.0,17.0,8.0,10.0,52.0,28.0,36.0,16.0,,5.0,1.0,31.0,73.0,21.0,,,,13.0,0.0,8.0,31.0,7.0,7.0,6.0,1.0,3.0,26.0,7.0,3.0,4.0,,535.0,,12.0,17.0,6.0,,106.0,103.0,4.0,2.0,10.0,49.0,35.0,31.0,,3.0,14.0,7.0,7.0,58.0,118.0,,5.0,142.0,3.0,6.0,3.0,245.0,5.0,2.0,5.0,,2.0,2.0,,24.0,,7.0,10.0,,,,2.0,2.0,7.0,4.0,,6.0,2.0,,3.0,,1.0,2.0,14.0,,7.0,3.0,1.0,4.0,2.0,,6.0,5.0,2.0,,,2.0,2.0,,,,,4.0,,2.0,,5.0,3.0,7.0,,1.0,8.0,1.0,8.0,28.0,26.0,14.0,17.0,,15.0,15.0,1.0,6.0,8.0,,1.0,1.0,1.0,5.0,1.0,4.0,1.0,,,,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,1.0,1.0,,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,6566.0,Harry Kane,Harry,Kane,1993-07-28,England,England,32.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,19249.0,Scott Kay,Scott,Kay,1989-09-18,England,England,,M,Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,12296.0,Kayleden Brown,Kayleden,Brown,1992-04-15,England,Wales,10.0,F,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,167707.0,Jake Kean,Jake,Kean,1991-02-04,England,England,13.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,259434.0,Will Keane,Will,Keane,1993-01-11,England,Ireland,10.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237,144719.0,Dekel Keinan,Dekel,Keinan,1984-09-15,Israel,Israel,21.0,D,Left/Centre Central Defender,19,99.0,10.0,27.0,,15.0,126.0,,8.0,8.0,6.0,78.0,37.0,14.0,16.0,1.0,3.0,,,15.0,20.0,1.0,43.0,15.0,11.0,0.0,4.0,57.0,3.0,12.0,11.0,1.0,27.0,44.0,28.0,16.0,3.0,9.0,395.0,6.0,13.0,10.0,2.0,,41.0,23.0,,15.0,1.0,30.0,9.0,103.0,17.0,61.0,,1.0,1.0,14.0,43.0,2.0,22.0,145.0,3.0,6.0,,235.0,6.0,,3.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,9.0,,7.0,1.0,,,,7.0,,1.0,,,,,,1.0,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,21247.0,Martin Kelly,Martin,Kelly,1990-04-27,England,England,,D,Right Full Back,19,81.0,7.0,116.0,2.0,6.0,189.0,79.0,16.0,15.0,11.0,65.0,59.0,45.0,37.0,8.0,10.0,12.0,13.0,53.0,66.0,8.0,38.0,21.0,75.0,0.0,6.0,140.0,10.0,7.0,6.0,1.0,38.0,86.0,60.0,28.0,2.0,4.0,859.0,4.0,4.0,97.0,23.0,,200.0,178.0,2.0,19.0,16.0,6.0,60.0,110.0,23.0,60.0,13.0,31.0,31.0,95.0,198.0,15.0,23.0,277.0,1.0,38.0,100.0,581.0,8.0,5.0,29.0,1.0,8.0,8.0,,2.0,1.0,8.0,,,,,,,,,,2.0,,,,1.0,,2.0,2.0,,,,1.0,,1.0,5.0,19.0,3.0,3.0,4.0,,,,1.0,1.0,1.0,,9.0,,8.0,,3.0,6.0,1.0,,2.0,,,9.0,5.0,2.0,,2.0,1.0,17.0,17.0,6.0,6.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,263929.0,Andy Keogh,Andy,Keogh,1986-05-16,Ireland,Ireland,9.0,F,Striker,19,2.0,,5.0,,,7.0,,2.0,,1.0,4.0,3.0,6.0,1.0,,,,,4.0,,,,,,0.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,40.0,,,3.0,,,9.0,9.0,,1.0,,3.0,3.0,3.0,,,1.0,1.0,1.0,5.0,9.0,,,11.0,1.0,,,17.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,2.0,2.0,,,,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,292916.0,Fraser Kerr,Fraser,Kerr,1993-01-17,Scotland,Scotland,32.0,D,Centre Central Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,30865.0,Chris Kettings,Chris,Kettings,1992-10-25,Scotland,Scotland,13.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,11879.0,Kevin Davies,Kevin,Davies,1977-03-26,England,England,9.0,F,Centre Striker,19,157.0,39.0,782.0,1.0,32.0,927.0,4.0,174.0,242.0,38.0,362.0,235.0,197.0,99.0,1.0,21.0,33.0,66.0,396.0,388.0,1.0,23.0,19.0,272.0,380.0,123.0,612.0,38.0,56.0,48.0,8.0,45.0,469.0,83.0,47.0,16.0,2.0,3385.0,1.0,263.0,285.0,179.0,3.0,996.0,961.0,19.0,12.0,68.0,383.0,499.0,212.0,98.0,58.0,27.0,66.0,66.0,1048.0,1515.0,3.0,53.0,1661.0,,62.0,7.0,2195.0,75.0,9.0,45.0,10.0,12.0,12.0,,147.0,9.0,86.0,36.0,6.0,1.0,1.0,13.0,7.0,26.0,6.0,2.0,9.0,7.0,,8.0,1.0,2.0,7.0,26.0,5.0,28.0,4.0,3.0,8.0,14.0,3.0,32.0,10.0,24.0,1.0,1.0,8.0,1.0,5.0,4.0,5.0,6.0,32.0,,27.0,,38.0,53.0,17.0,4.0,1.0,29.0,3.0,91.0,540.0,180.0,11.0,60.0,28.0,72.0,72.0,12.0,27.0,188.0,5.0,11.0,3.0,8.0,5.0,,1.0,9.0,,,,,,2.0,20.0,5.0,2.0,3.0,,,1.0,17.0,1.0,,,,,,,,,2.0,4.0,1.0,2.0,2.0,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,4.0,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,
2866,122312.0,Zurab Khizanishvili,Zurab,Khizanishvili,1981-10-06,Georgia,Georgia,14.0,D,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
