id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,formation_place,accurate_back_zone_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obxd_left,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,draws,duel_lost,duel_won,effective_clearance,final_third_entries,fouled_final_third,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_openplay,goal_fastbreak,hand_ball,head_pass,interception,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,shot_fastbreak,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,total_att_assist,total_back_zone_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_fwd_zone_pass,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,freekick_cross,goal_assist_deadball,goal_assist_setplay,interceptions_in_box,total_corners_intobox,attempts_ibox,attempts_obox,att_cmiss_high_right,att_corner,att_goal_high_left,att_ibox_post,att_lg_left,att_obx_left,att_pen_goal,att_pen_target,att_post_right,hit_woodwork,penalty_won,post_scoring_att,touches_in_opp_box,accurate_freekick_cross,accurate_goal_kicks,clearance_off_line,goal_kicks,att_goal_high_centre,att_lg_centre,penalty_conceded,att_cmiss_high_left,att_hd_post,att_post_high,dangerous_play,own_goals,red_card,total_chipped_pass,att_post_left,att_freekick_target,att_obox_post,second_yellow,att_obx_right,accurate_keeper_throws,ball_recovery,dive_catch,dive_save,good_high_claim,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_lg_right,last_man_tackle,att_obxd_right,att_freekick_goal,att_pen_post,back_pass,att_pen_miss,unsuccessful_touch,leftside_pass,att_obp_goal,fwd_pass,att_freekick_post,rescinded_red_card,accurate_chipped_pass,rightside_pass
2508,11230.0,Kasper Schmeichel,Kasper,Schmeichel,1986-11-05,Denmark,Denmark,1.0,G,Goalkeeper,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,324.0,Paul Scholes,Paul,Scholes,1974-11-16,England,England,22.0,M,Centre Central Midfielder,15,225.0,815.0,5.0,3.0,1081.0,247.0,1891.0,8.0,5.0,2.0,30.0,126.0,182.0,42.0,3.0,6.0,2.0,1.0,1.0,1.0,,,,,,3.0,2.0,,,1.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,,2.0,2.0,,,4.0,2.0,9.0,3.0,4.0,7.0,,23.0,30.0,5.0,10.0,32.0,7.0,1.0,,1.0,6.0,1.0,,11.0,68.0,9.0,16.0,2.0,9.0,4.0,125.0,138.0,15.0,355.0,1.0,48.0,29.0,6.0,20.0,12.0,8.0,6.0,1.0,,,3.0,1.0,25.0,25.0,328.0,261.0,5.0,3.0,2596.0,24.0,22.0,17.0,82.0,6.0,229.0,226.0,70.0,1.0,229.0,218.0,,9.0,,485.0,73.0,46.0,847.0,26.0,16.0,27.0,12.0,,595.0,1251.0,295.0,1.0,2071.0,37.0,3.0,1.0,95.0,8.0,2364.0,41.0,32.0,21.0,9.0,7.0,72.0,8.0,2.0,1.0,1.0,1.0,3.0,15.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1218,13977.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper,15,36.0,95.0,,,187.0,215.0,282.0,,,,36.0,243.0,260.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,8.0,5.0,6.0,40.0,451.0,,2.0,36.0,,48.0,36.0,12.0,,,,,,,,,934.0,325.0,16.0,38.0,3240.0,2.0,1.0,,82.0,,73.0,49.0,30.0,7.0,659.0,658.0,,,,98.0,32.0,3.0,133.0,41.0,,,,,348.0,587.0,625.0,,720.0,,,,1.0,,1359.0,2.0,5.0,12.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,167.0,,381.0,,,2.0,,,,,,,,,,,,,119.0,74.0,27.0,38.0,74.0,123.0,7.0,,32.0,53.0,60.0,112.0,36.0,8.0,77.0,,,,,,,,,,,,,,,
3305,4466.0,Stephane Claude Seanla,Stephane Claude,Seanla,1988-06-02,Cote D’Ivoire,Cote D’Ivoire,,F,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,142306.0,Seb Hines,Sebastian,Hines,1988-05-29,England,England,3.0,D,Central Defender,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,4330.0,Mamadou Seck,Mamadou,Seck,1979-08-23,Senegal,Senegal,41.0,D,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,154029.0,Philippe Senderos,Philippe,Senderos,1985-02-14,Switzerland,Switzerland,4.0,D,Central Defender,15,54.0,173.0,,,64.0,30.0,237.0,,11.0,9.0,14.0,54.0,55.0,2.0,,2.0,,1.0,,,,,,,,,,,,1.0,2.0,3.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,6.0,3.0,,,,4.0,26.0,37.0,58.0,37.0,1.0,9.0,9.0,,9.0,5.0,4.0,,,,,,4.0,5.0,5.0,83.0,47.0,3.0,4.0,806.0,1.0,1.0,2.0,18.0,2.0,30.0,6.0,7.0,,87.0,65.0,,1.0,,10.0,11.0,2.0,195.0,80.0,1.0,,,,38.0,106.0,56.0,,301.0,3.0,,5.0,21.0,,422.0,8.0,6.0,7.0,1.0,,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,98053.0,Seol Ki-Hyeon,Ki-Hyeon,Seol,1979-01-08,South Korea,South Korea,7.0,M,Left/Right Winger,15,182.0,90.0,37.0,30.0,263.0,19.0,316.0,7.0,38.0,9.0,27.0,145.0,138.0,20.0,4.0,7.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,,3.0,,2.0,2.0,,4.0,3.0,2.0,3.0,6.0,1.0,6.0,17.0,3.0,2.0,,3.0,2.0,4.0,2.0,7.0,3.0,1.0,15.0,25.0,1.0,3.0,9.0,,,1.0,1.0,3.0,3.0,1.0,7.0,80.0,2.0,25.0,70.0,37.0,3.0,182.0,111.0,4.0,75.0,9.0,29.0,22.0,4.0,29.0,25.0,4.0,3.0,4.0,4.0,,2.0,1.0,9.0,9.0,44.0,20.0,11.0,1.0,1830.0,17.0,11.0,13.0,13.0,1.0,61.0,168.0,59.0,4.0,287.0,287.0,1.0,10.0,1.0,148.0,7.0,28.0,110.0,4.0,53.0,136.0,114.0,1.0,246.0,489.0,38.0,8.0,463.0,30.0,16.0,5.0,60.0,8.0,828.0,56.0,26.0,13.0,16.0,34.0,39.0,3.0,7.0,7.0,,,,22.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,115063.0,Shaun Wright-Phillips,Shaun,Wright-Phillips,1981-10-25,England,England,98.0,M,Left/Right Winger,15,112.0,130.0,12.0,11.0,224.0,20.0,342.0,7.0,14.0,5.0,27.0,71.0,77.0,17.0,3.0,3.0,,7.0,,3.0,1.0,4.0,,,,,,1.0,,1.0,,1.0,,1.0,5.0,5.0,1.0,1.0,3.0,,,1.0,9.0,4.0,6.0,1.0,9.0,3.0,,20.0,32.0,1.0,7.0,28.0,,,,,4.0,1.0,3.0,6.0,51.0,3.0,4.0,42.0,21.0,10.0,140.0,98.0,2.0,55.0,11.0,20.0,13.0,2.0,10.0,7.0,3.0,2.0,4.0,3.0,,3.0,3.0,15.0,15.0,46.0,26.0,3.0,,1261.0,10.0,14.0,10.0,35.0,,45.0,123.0,40.0,1.0,237.0,234.0,4.0,16.0,,121.0,27.0,24.0,151.0,5.0,92.0,71.0,67.0,4.0,178.0,371.0,31.0,3.0,451.0,32.0,7.0,14.0,36.0,9.0,777.0,47.0,23.0,14.0,34.0,18.0,27.0,1.0,1.0,4.0,1.0,1.0,,4.0,,1.0,,,1.0,1.0,,,,,,2.0,,2.0,3.0,3.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,166767.0,Ryan Shawcross,Ryan,Shawcross,1987-10-04,England,England,,D,Centre Central Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,173137.0,Luton Shelton,Luton,Shelton,1985-11-11,Jamaica,Jamaica,11.0,F,Forward,15,18.0,7.0,,,27.0,1.0,34.0,,4.0,3.0,4.0,25.0,12.0,,,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,2.0,,2.0,,,6.0,,,,1.0,1.0,2.0,,1.0,3.0,,,1.0,,,,7.0,,,4.0,,,,,,,,,10.0,,,3.0,1.0,1.0,29.0,14.0,,4.0,1.0,3.0,2.0,,4.0,3.0,1.0,,,,,1.0,,2.0,2.0,2.0,2.0,3.0,,203.0,,,,,,5.0,11.0,4.0,,27.0,27.0,1.0,7.0,,15.0,,,8.0,,17.0,4.0,4.0,1.0,22.0,40.0,2.0,,44.0,7.0,2.0,2.0,5.0,,92.0,11.0,2.0,,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,110022.0,Teddy Sheringham,Teddy,Sheringham,1966-04-02,England,England,,F,Centre Second Striker,15,40.0,61.0,,,159.0,11.0,220.0,2.0,13.0,5.0,17.0,42.0,44.0,13.0,,4.0,1.0,,,,1.0,,3.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,3.0,2.0,3.0,,,,2.0,1.0,,2.0,2.0,1.0,2.0,,3.0,2.0,,7.0,10.0,1.0,2.0,11.0,,,,,1.0,1.0,,5.0,9.0,,1.0,2.0,1.0,2.0,32.0,17.0,1.0,41.0,3.0,11.0,4.0,2.0,6.0,6.0,,2.0,,,,1.0,18.0,,,20.0,13.0,10.0,,602.0,7.0,6.0,4.0,70.0,,55.0,37.0,18.0,,89.0,89.0,,6.0,1.0,93.0,52.0,13.0,69.0,1.0,,3.0,3.0,,155.0,237.0,19.0,7.0,303.0,15.0,3.0,13.0,3.0,2.0,349.0,14.0,9.0,5.0,,4.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,4177.0,Andriy Shevchenko,Andriy,Shevchenko,1976-09-29,Ukraine,Ukraine,7.0,F,Forward,15,214.0,90.0,4.0,4.0,282.0,12.0,368.0,8.0,17.0,4.0,30.0,89.0,93.0,22.0,,19.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,4.0,5.0,4.0,4.0,6.0,14.0,3.0,8.0,26.0,3.0,3.0,1.0,4.0,8.0,7.0,,13.0,13.0,,33.0,55.0,1.0,15.0,30.0,1.0,2.0,2.0,3.0,7.0,6.0,7.0,11.0,69.0,2.0,1.0,18.0,5.0,8.0,158.0,80.0,,56.0,12.0,18.0,22.0,4.0,8.0,6.0,2.0,4.0,6.0,6.0,1.0,1.0,9.0,5.0,5.0,26.0,21.0,2.0,,1812.0,10.0,18.0,31.0,69.0,,58.0,64.0,31.0,,166.0,166.0,2.0,19.0,,159.0,53.0,28.0,100.0,,77.0,23.0,23.0,2.0,223.0,378.0,20.0,16.0,455.0,61.0,18.0,8.0,27.0,8.0,737.0,63.0,27.0,20.0,22.0,22.0,20.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,4460.0,Neil Shipperley,Neil,Shipperley,1974-10-30,England,England,,F,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,6082.0,Danny Shittu,Danny,Shittu,1980-09-02,Nigeria,Nigeria,28.0,D,Centre Central Defender,15,156.0,195.0,4.0,4.0,136.0,40.0,327.0,9.0,24.0,103.0,30.0,243.0,139.0,9.0,,11.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,10.0,4.0,15.0,,1.0,13.0,5.0,,1.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,,,1.0,,1.0,10.0,1.0,1.0,5.0,6.0,1.0,,,3.0,,1.0,1.0,16.0,7.0,,5.0,5.0,12.0,75.0,202.0,159.0,160.0,3.0,31.0,27.0,1.0,38.0,31.0,7.0,,,,,,26.0,20.0,20.0,264.0,97.0,14.0,22.0,2345.0,7.0,2.0,7.0,46.0,15.0,63.0,51.0,28.0,2.0,448.0,383.0,,14.0,,67.0,21.0,9.0,304.0,224.0,9.0,10.0,10.0,,193.0,351.0,108.0,1.0,645.0,22.0,3.0,3.0,57.0,55.0,1074.0,8.0,37.0,4.0,5.0,8.0,42.0,2.0,,,,,4.0,,,,2.0,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,19282.0,Shola Ameobi,Foluwashola,Ameobi,1981-10-12,Nigeria,Nigeria,9.0,F,Centre Striker,15,87.0,37.0,1.0,1.0,89.0,5.0,125.0,,28.0,22.0,12.0,66.0,58.0,11.0,,10.0,,2.0,,1.0,,,,,,,,2.0,,2.0,2.0,4.0,6.0,3.0,4.0,3.0,,,3.0,1.0,,,3.0,1.0,2.0,,1.0,1.0,,3.0,16.0,3.0,2.0,10.0,2.0,,,,1.0,1.0,2.0,8.0,28.0,,,3.0,,3.0,87.0,63.0,4.0,31.0,16.0,29.0,9.0,3.0,12.0,11.0,1.0,1.0,1.0,1.0,,3.0,18.0,3.0,3.0,5.0,4.0,7.0,2.0,759.0,8.0,4.0,7.0,43.0,3.0,16.0,33.0,19.0,1.0,90.0,88.0,,5.0,2.0,43.0,23.0,12.0,47.0,6.0,8.0,3.0,3.0,,98.0,159.0,7.0,10.0,203.0,20.0,6.0,3.0,12.0,1.0,289.0,20.0,26.0,2.0,3.0,2.0,8.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,19026.0,Nicky Shorey,Nicky,Shorey,1981-02-19,England,England,31.0,D,Left Full Back,15,111.0,348.0,44.0,38.0,589.0,127.0,893.0,369.0,11.0,8.0,37.0,286.0,264.0,27.0,11.0,,,,1.0,1.0,1.0,,2.0,7.0,,,,1.0,,,,,,,,,1.0,2.0,17.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,8.0,2.0,,18.0,10.0,,,1.0,1.0,,,1.0,1.0,,,6.0,45.0,13.0,28.0,52.0,84.0,7.0,92.0,135.0,72.0,550.0,4.0,15.0,37.0,1.0,46.0,40.0,6.0,1.0,5.0,2.0,,2.0,2.0,30.0,30.0,465.0,222.0,15.0,19.0,3330.0,23.0,20.0,3.0,48.0,5.0,518.0,47.0,194.0,6.0,831.0,806.0,,9.0,,367.0,38.0,43.0,489.0,97.0,56.0,193.0,172.0,,673.0,1131.0,279.0,,1427.0,18.0,,,72.0,458.0,2413.0,42.0,22.0,15.0,33.0,20.0,55.0,2.0,8.0,36.0,3.0,3.0,6.0,25.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,5.0,,,,,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
1037,4325.0,Craig Short,Craig,Short,1968-06-25,England,England,24.0,D,Defender,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,4818.0,Antoine Sibierski,Antoine,Sibierski,1974-08-05,France,France,6.0,F,Forward,15,133.0,89.0,1.0,1.0,265.0,12.0,353.0,2.0,91.0,34.0,26.0,143.0,111.0,23.0,,23.0,1.0,1.0,2.0,3.0,2.0,3.0,,,1.0,1.0,1.0,,1.0,7.0,7.0,16.0,3.0,3.0,10.0,11.0,,2.0,3.0,4.0,,2.0,6.0,5.0,3.0,,7.0,2.0,,12.0,34.0,2.0,4.0,20.0,2.0,2.0,,,5.0,2.0,4.0,6.0,40.0,1.0,,5.0,2.0,6.0,153.0,96.0,9.0,78.0,13.0,17.0,14.0,3.0,21.0,14.0,7.0,3.0,2.0,2.0,2.0,,,12.0,12.0,39.0,24.0,10.0,3.0,1449.0,13.0,12.0,16.0,,3.0,61.0,103.0,46.0,1.0,214.0,211.0,3.0,18.0,1.0,147.0,,25.0,111.0,12.0,6.0,7.0,7.0,3.0,287.0,444.0,19.0,9.0,548.0,40.0,6.0,12.0,23.0,2.0,701.0,37.0,38.0,10.0,1.0,8.0,17.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,30580.0,Steve Sidwell,Steve,Sidwell,1982-12-14,England,England,14.0,M,Centre Central Midfielder,15,188.0,374.0,9.0,9.0,479.0,118.0,844.0,4.0,30.0,18.0,35.0,261.0,240.0,19.0,,22.0,2.0,2.0,1.0,6.0,8.0,1.0,,,,1.0,,2.0,1.0,15.0,2.0,19.0,2.0,4.0,21.0,5.0,1.0,1.0,10.0,10.0,3.0,3.0,15.0,14.0,8.0,,24.0,5.0,,36.0,50.0,2.0,7.0,40.0,2.0,2.0,,,,4.0,3.0,10.0,98.0,10.0,2.0,18.0,8.0,6.0,226.0,205.0,35.0,203.0,9.0,87.0,35.0,4.0,44.0,38.0,6.0,2.0,6.0,6.0,,3.0,9.0,43.0,43.0,168.0,79.0,15.0,12.0,3094.0,10.0,15.0,14.0,50.0,12.0,185.0,226.0,48.0,6.0,376.0,356.0,1.0,46.0,1.0,254.0,39.0,25.0,441.0,55.0,20.0,28.0,27.0,1.0,422.0,748.0,185.0,5.0,1161.0,70.0,1.0,,134.0,4.0,1588.0,55.0,47.0,14.0,6.0,9.0,102.0,3.0,1.0,1.0,,,2.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,126227.0,Mikaël Silvestre,Mikaël,Silvestre,1977-08-09,France,France,16.0,D,Left/Centre Central Defender,15,30.0,177.0,1.0,1.0,79.0,27.0,255.0,24.0,12.0,18.0,14.0,34.0,38.0,4.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,,,,5.0,2.0,,3.0,3.0,,24.0,46.0,36.0,47.0,,7.0,6.0,1.0,4.0,4.0,,1.0,1.0,1.0,1.0,,,5.0,5.0,79.0,45.0,1.0,5.0,607.0,3.0,2.0,2.0,,2.0,43.0,5.0,6.0,1.0,83.0,74.0,1.0,,,28.0,,5.0,198.0,45.0,2.0,6.0,6.0,1.0,48.0,123.0,43.0,,315.0,2.0,1.0,8.0,22.0,32.0,437.0,4.0,4.0,13.0,2.0,2.0,18.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,16717.0,James Simmonds,James,Simmonds,1987-12-03,Ireland,Ireland,,M,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,142363.0,Jay Simpson,Jay,Simpson,1988-12-01,England,England,27.0,F,Centre Striker,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,101269.0,Florent Sinama-Pongolle,Florent,Sinama-Pongolle,1984-10-20,Reunion,France,11.0,F,Left/Centre/Right Striker,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,131945.0,James Sinclair,James,Sinclair,1987-10-22,England,England,22.0,F,Centre Striker,15,0.0,4.0,,,3.0,,7.0,1.0,,,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,5.0,,4.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,45.0,,,,1.0,,,2.0,3.0,,8.0,8.0,,,,1.0,,,5.0,,,4.0,4.0,,3.0,9.0,1.0,,10.0,,,2.0,4.0,2.0,20.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,186383.0,Mohamed Sissoko,Mohamed,Sissoko,1985-01-22,France,Mali,4.0,M,Centre Defensive Midfielder,15,99.0,203.0,,,271.0,36.0,474.0,2.0,19.0,24.0,16.0,54.0,58.0,12.0,1.0,6.0,,,,1.0,3.0,,,,,,,,,4.0,,4.0,1.0,,6.0,,,,1.0,,,,5.0,6.0,4.0,,5.0,,,9.0,13.0,,,11.0,,,,,,,,5.0,60.0,2.0,,4.0,,2.0,125.0,143.0,13.0,80.0,8.0,30.0,15.0,,15.0,13.0,2.0,,,,,2.0,,12.0,11.0,84.0,50.0,8.0,2.0,1229.0,9.0,4.0,,,5.0,53.0,98.0,12.0,1.0,179.0,168.0,,11.0,1.0,122.0,,13.0,254.0,24.0,30.0,4.0,4.0,,179.0,368.0,48.0,,618.0,16.0,7.0,1.0,66.0,2.0,811.0,30.0,41.0,6.0,12.0,8.0,48.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,3833.0,Robert Sissons,Robert,Sissons,1988-09-29,England,England,38.0,M,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
