id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_right,att_cmiss_high,att_fastbreak,att_hd_miss,att_hd_total,att_ibox_miss,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_total,backward_pass,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouls,foul_throw_in,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,head_clearance,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_fastbreak,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,pen_goals_conceded,total_sub_on,accurate_cross,accurate_cross_nocorner,att_bx_left,att_cmiss_left,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_centre,att_goal_low_right,att_hd_goal,att_hd_target,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_goal,att_lf_target,att_lg_centre,att_miss_high_left,att_obox_target,att_one_on_one,att_rf_goal,att_rf_target,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,big_chance_created,big_chance_missed,big_chance_scored,fouled_final_third,goals,goals_openplay,hand_ball,ontarget_scoring_att,overrun,poss_won_att_3rd,red_card,six_yard_block,total_offside,yellow_card,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_cmiss_right,att_freekick_target,att_miss_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,corner_taken,freekick_cross,goal_assist_intentional,hit_woodwork,interceptions_in_box,second_goal_assist,total_corners_intobox,total_pull_back,total_through_ball,accurate_keeper_throws,att_cmiss_high_right,goal_kicks,head_pass,keeper_throws,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_pull_back,att_freekick_goal,att_goal_high_centre,att_goal_low_left,att_obox_goal,clearance_off_line,dangerous_play,goal_fastbreak,error_lead_to_goal,last_man_tackle,shield_ball_oop,att_cmiss_high_left,att_goal_high_right,att_hd_post,att_ibox_post,att_post_high,att_post_right,penalty_won,post_scoring_att,accurate_goal_kicks,accurate_keeper_sweeper,back_pass,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_obp_goal,att_obxd_left,att_post_left,second_yellow,touches_in_opp_box,att_obxd_right,att_obx_right,att_obox_post,att_obx_left,attempts_obox,goal_assist_setplay,att_pen_goal,att_freekick_post,goal_assist_deadball,att_pen_miss,own_goals,dive_catch,penalty_faced,penalty_save,att_pen_target,attempts_ibox,att_pen_post,att_lg_right,att_lg_left
4657,129381.0,Jonathan de Guzmán,Jonathan,de Guzmán,1987-09-13,Canada,Netherlands,6.0,M,Centre Central Midfielder,21,823.0,88.0,4.0,1036.0,2.0,64.0,164.0,1783.0,3.0,36.0,8.0,37.0,292.0,196.0,29.0,24.0,5.0,5.0,3.0,,2.0,2.0,5.0,7.0,6.0,2.0,10.0,9.0,23.0,40.0,34.0,45.0,425.0,160.0,6.0,9.0,17.0,4.0,41.0,31.0,48.0,13.0,144.0,114.0,6.0,7.0,2.0,,257.0,266.0,33.0,,494.0,33.0,43.0,38.0,5.0,6.0,3.0,7.0,48.0,35.0,584.0,228.0,174.0,13.0,5.0,2858.0,,29.0,30.0,4.0,145.0,392.0,99.0,506.0,491.0,48.0,104.0,505.0,,29.0,402.0,59.0,864.0,136.0,22.0,25.0,236.0,106.0,1.0,524.0,8.0,1380.0,14.0,67.0,205.0,2008.0,54.0,11.0,45.0,4.0,2583.0,31.0,31.0,46.0,11.0,15.0,14.0,39.0,3.0,4.0,76.0,28.0,,5.0,9.0,18.0,1.0,,2.0,,,,3.0,4.0,,1.0,1.0,4.0,7.0,1.0,5.0,10.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,6.0,5.0,4.0,,16.0,3.0,8.0,,,1.0,6.0,49.0,7.0,,3.0,3.0,6.0,,1.0,2.0,146.0,34.0,6.0,1.0,1.0,,131.0,2.0,6.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,3.0,,1.0,2.0,,1.0,,,,,,,,
3659,141936.0,Nigel de Jong,Nigel,de Jong,1984-11-30,Netherlands,Netherlands,34.0,M,Defensive Midfielder,21,38.0,,,29.0,,,2.0,67.0,,,,1.0,6.0,11.0,1.0,,,,,,,,,,,,,,,,,,7.0,14.0,,,,,,,,1.0,,3.0,,1.0,1.0,,8.0,0.0,,,24.0,1.0,2.0,1.0,1.0,,,2.0,,,21.0,9.0,7.0,,,90.0,,,1.0,,3.0,4.0,,7.0,6.0,6.0,8.0,20.0,,,9.0,1.0,40.0,1.0,2.0,1.0,,,,11.0,1.0,32.0,,,2.0,72.0,,,2.0,,80.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,262111.0,Steve De Ridder,Steve,De Ridder,1987-02-25,Belgium,Belgium,16.0,M,Midfielder,21,6.0,,,10.0,,1.0,1.0,14.0,,,,4.0,6.0,2.0,,1.0,,,,,,,,,,,,,,,,,4.0,5.0,,,2.0,,2.0,1.0,1.0,2.0,7.0,13.0,,1.0,,,2.0,0.0,2.0,,1.0,,,,,,,,2.0,2.0,1.0,,,1.0,,48.0,,1.0,,,4.0,,4.0,12.0,12.0,3.0,2.0,11.0,,,4.0,1.0,6.0,1.0,1.0,6.0,7.0,6.0,,7.0,,18.0,,1.0,1.0,17.0,,,3.0,,40.0,,,6.0,1.0,4.0,,3.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,261319.0,Roarie Deacon,Roarie,Deacon,1991-10-12,England,England,11.0,M,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,313506.0,Mathieu Debuchy,Mathieu,Debuchy,1985-07-28,France,France,26.0,D,Defender,21,119.0,22.0,,205.0,2.0,11.0,10.0,312.0,141.0,32.0,51.0,14.0,88.0,63.0,6.0,,1.0,1.0,,,,,2.0,,,,3.0,1.0,3.0,3.0,5.0,6.0,46.0,50.0,7.0,1.0,13.0,1.0,48.0,18.0,11.0,2.0,92.0,116.0,7.0,40.0,23.0,1.0,139.0,0.0,27.0,1.0,258.0,14.0,22.0,18.0,4.0,,,43.0,22.0,18.0,125.0,104.0,58.0,7.0,8.0,1168.0,10.0,2.0,4.0,3.0,3.0,211.0,33.0,304.0,254.0,36.0,13.0,21.0,,5.0,98.0,6.0,144.0,62.0,90.0,14.0,66.0,66.0,,186.0,,372.0,16.0,11.0,28.0,450.0,6.0,1.0,44.0,168.0,912.0,7.0,7.0,16.0,5.0,5.0,11.0,28.0,3.0,,12.0,12.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,4.0,,,,,5.0,1.0,1.0,,5.0,2.0,,,,,,2.0,,,,,,,,2.0,,,1.0,1.0,,,,5.0,,42.0,2.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1526,303240.0,Jermain Defoe,Jermain,Defoe,1982-10-07,England,England,10.0,F,Centre Striker,21,52.0,3.0,2.0,321.0,,27.0,11.0,372.0,4.0,36.0,6.0,34.0,148.0,95.0,28.0,,36.0,10.0,,8.0,1.0,1.0,19.0,26.0,8.0,1.0,14.0,15.0,18.0,45.0,103.0,81.0,104.0,45.0,,29.0,8.0,6.0,19.0,4.0,42.0,7.0,120.0,58.0,,1.0,,,41.0,315.0,24.0,,84.0,27.0,30.0,28.0,2.0,3.0,2.0,1.0,10.0,5.0,89.0,33.0,27.0,8.0,,2412.0,,11.0,20.0,1.0,70.0,50.0,21.0,201.0,199.0,5.0,32.0,160.0,8.0,38.0,164.0,31.0,63.0,6.0,3.0,28.0,23.0,23.0,12.0,207.0,11.0,397.0,1.0,28.0,15.0,437.0,108.0,10.0,16.0,4.0,749.0,47.0,47.0,24.0,19.0,12.0,18.0,14.0,2.0,7.0,1.0,1.0,11.0,11.0,,1.0,,3.0,7.0,,,14.0,10.0,19.0,3.0,8.0,,6.0,11.0,2.0,8.0,22.0,3.0,16.0,3.0,10.0,2.0,10.0,6.0,17.0,11.0,11.0,6.0,41.0,3.0,8.0,,2.0,17.0,4.0,,,6.0,7.0,,8.0,,1.0,,1.0,,1.0,3.0,,,,,8.0,,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
4516,94283.0,Ashkan Dejagah,Ashkan,Dejagah,1986-07-05,Iran,Iran,21.0,M,Left/Centre/Right Winger,21,87.0,8.0,6.0,299.0,1.0,19.0,9.0,379.0,3.0,31.0,17.0,21.0,129.0,79.0,18.0,,2.0,5.0,,4.0,1.0,1.0,5.0,3.0,2.0,,3.0,1.0,4.0,5.0,12.0,9.0,116.0,85.0,3.0,2.0,21.0,2.0,26.0,6.0,32.0,7.0,137.0,94.0,3.0,4.0,2.0,,54.0,0.0,26.0,,127.0,13.0,22.0,20.0,2.0,1.0,1.0,3.0,32.0,27.0,132.0,25.0,13.0,7.0,3.0,1193.0,,11.0,8.0,2.0,43.0,170.0,17.0,215.0,214.0,35.0,40.0,94.0,4.0,9.0,178.0,19.0,99.0,12.0,5.0,49.0,37.0,34.0,6.0,230.0,16.0,407.0,2.0,21.0,13.0,469.0,13.0,7.0,39.0,3.0,738.0,24.0,24.0,21.0,7.0,17.0,14.0,33.0,1.0,8.0,7.0,7.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,13.0,,,5.0,2.0,6.0,10.0,,,5.0,3.0,,,,3.0,,4.0,1.0,,,3.0,2.0,1.0,,1.0,1.0,3.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,307572.0,Matej Delac,Matej,Delac,1992-08-20,Croatia,Croatia,,G,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,12887.0,Rory Delap,Rory,Delap,1976-07-06,Ireland,Ireland,4.0,M,Midfielder,21,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,10.0,,,,,,2.0,,3.0,3.0,,,2.0,,,,,,,,,,,,1.0,,2.0,,,,2.0,,,,2.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,302991.0,Nathan Delfouneso,Nathan,Delfouneso,1991-02-02,England,England,30.0,F,Centre Striker,21,2.0,,,8.0,,,1.0,10.0,,3.0,1.0,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,4.0,2.0,,,,,1.0,0.0,1.0,,2.0,1.0,3.0,2.0,1.0,,,,,,2.0,,,1.0,,45.0,,,,,2.0,3.0,,6.0,6.0,,,5.0,,,2.0,,2.0,,,1.0,2.0,2.0,,2.0,1.0,12.0,,,1.0,12.0,,1.0,,,17.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,317170.0,Fabian Delph,Fabian,Delph,1989-11-21,England,England,8.0,M,Left/Centre Central Midfielder,21,415.0,34.0,2.0,492.0,3.0,16.0,58.0,905.0,1.0,14.0,11.0,24.0,176.0,133.0,14.0,,2.0,,,,,,2.0,12.0,1.0,1.0,1.0,7.0,5.0,13.0,13.0,5.0,188.0,133.0,5.0,8.0,24.0,,4.0,5.0,22.0,8.0,91.0,127.0,5.0,12.0,1.0,,130.0,240.0,26.0,,292.0,19.0,30.0,28.0,2.0,,,8.0,68.0,47.0,235.0,127.0,91.0,11.0,9.0,1703.0,,5.0,9.0,5.0,253.0,58.0,35.0,217.0,195.0,62.0,67.0,316.0,,7.0,190.0,14.0,440.0,63.0,34.0,40.0,9.0,9.0,,259.0,4.0,600.0,18.0,17.0,87.0,1031.0,17.0,4.0,56.0,2.0,1343.0,21.0,21.0,26.0,5.0,34.0,4.0,43.0,2.0,5.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,2.0,2.0,,1.0,,,1.0,,2.0,,,1.0,2.0,9.0,4.0,,,,7.0,,,3.0,1.0,,3.0,,1.0,,,,,,3.0,,,,3.0,,,,6.0,,133.0,,122.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,1.0,,,
4123,160625.0,Mousa Dembélé,Mousa,Dembélé,1987-07-16,Belgium,Belgium,8.0,M,Central Midfielder,21,562.0,18.0,2.0,889.0,,35.0,102.0,1450.0,10.0,29.0,28.0,32.0,139.0,109.0,55.0,,,,,,,,1.0,22.0,1.0,,5.0,5.0,11.0,22.0,24.0,3.0,274.0,161.0,4.0,5.0,15.0,4.0,5.0,2.0,42.0,7.0,164.0,223.0,4.0,6.0,3.0,,185.0,16.0,53.0,,354.0,28.0,27.0,27.0,,3.0,3.0,13.0,43.0,38.0,483.0,150.0,124.0,4.0,3.0,2389.0,2.0,16.0,42.0,1.0,249.0,121.0,27.0,262.0,248.0,50.0,104.0,477.0,,12.0,382.0,58.0,594.0,25.0,20.0,94.0,7.0,7.0,2.0,439.0,17.0,1001.0,2.0,37.0,112.0,1588.0,25.0,15.0,90.0,10.0,1980.0,29.0,29.0,38.0,21.0,67.0,6.0,76.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,5.0,,3.0,6.0,,,2.0,,3.0,1.0,1.0,3.0,,,7.0,1.0,1.0,2.0,8.0,5.0,7.0,,,,4.0,,,3.0,,,3.0,1.0,1.0,,,,,1.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,6527.0,Guy Demel,Guy,Demel,1981-06-13,Cote D’Ivoire,Cote D’Ivoire,20.0,D,Right Full Back,21,267.0,31.0,2.0,419.0,17.0,2.0,23.0,656.0,249.0,20.0,24.0,31.0,222.0,229.0,16.0,,,1.0,,1.0,,,,,1.0,,,1.0,2.0,2.0,3.0,4.0,131.0,108.0,13.0,2.0,10.0,5.0,49.0,34.0,36.0,9.0,106.0,110.0,13.0,72.0,36.0,1.0,193.0,66.0,20.0,3.0,388.0,28.0,35.0,24.0,11.0,2.0,2.0,44.0,38.0,35.0,290.0,188.0,96.0,12.0,19.0,2478.0,9.0,12.0,6.0,12.0,15.0,372.0,63.0,404.0,372.0,76.0,29.0,22.0,1.0,2.0,215.0,18.0,300.0,66.0,104.0,46.0,83.0,83.0,2.0,311.0,5.0,614.0,69.0,2.0,71.0,831.0,4.0,8.0,44.0,301.0,1572.0,15.0,15.0,17.0,10.0,25.0,18.0,34.0,1.0,3.0,30.0,30.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0,,,4.0,,,1.0,,14.0,3.0,,,4.0,2.0,,,,1.0,,1.0,,,,,,1.0,,2.0,,,,,,,,6.0,,70.0,,52.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3121,13682.0,Clint Dempsey,Clint,Dempsey,1983-03-09,United States,United States,32.0,F,Left/Centre/Right Attacking Midfielder,21,189.0,6.0,17.0,431.0,,43.0,18.0,620.0,6.0,102.0,58.0,29.0,126.0,88.0,29.0,,14.0,3.0,1.0,,5.0,7.0,8.0,16.0,3.0,1.0,12.0,13.0,14.0,43.0,59.0,47.0,195.0,72.0,3.0,21.0,10.0,2.0,9.0,2.0,48.0,6.0,203.0,136.0,3.0,16.0,10.0,,101.0,0.0,27.0,,191.0,22.0,26.0,24.0,2.0,4.0,4.0,16.0,21.0,15.0,174.0,44.0,30.0,6.0,5.0,1998.0,,13.0,20.0,3.0,141.0,101.0,22.0,277.0,264.0,17.0,48.0,203.0,,23.0,208.0,33.0,207.0,9.0,29.0,28.0,11.0,11.0,1.0,299.0,53.0,567.0,1.0,45.0,25.0,763.0,70.0,11.0,25.0,6.0,1078.0,36.0,36.0,45.0,17.0,8.0,18.0,19.0,,7.0,,,6.0,7.0,,2.0,,,2.0,,2.0,8.0,4.0,7.0,2.0,5.0,,2.0,12.0,1.0,5.0,12.0,1.0,8.0,5.0,4.0,6.0,3.0,4.0,12.0,7.0,7.0,3.0,26.0,2.0,7.0,,2.0,11.0,4.0,,,6.0,2.0,1.0,4.0,1.0,1.0,,,,3.0,1.0,,,,1.0,8.0,,,,,,,,,1.0,,2.0,3.0,3.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3053,115279.0,Denilson,Denilson,Pereira Neves,1988-02-16,Brazil,Brazil,15.0,M,Centre Central Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,11651.0,Shaun Derry,Shaun,Derry,1977-12-06,England,England,30.0,M,Midfielder,21,216.0,13.0,,167.0,1.0,10.0,51.0,383.0,2.0,13.0,15.0,18.0,115.0,96.0,5.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,,2.0,59.0,50.0,,,18.0,4.0,,,6.0,7.0,48.0,59.0,,16.0,8.0,,55.0,0.0,11.0,,160.0,10.0,13.0,12.0,1.0,,,18.0,23.0,17.0,132.0,73.0,46.0,10.0,10.0,1079.0,,2.0,3.0,9.0,42.0,67.0,6.0,128.0,109.0,27.0,20.0,125.0,,2.0,44.0,5.0,247.0,29.0,35.0,,,,,80.0,3.0,229.0,9.0,10.0,66.0,476.0,3.0,1.0,43.0,2.0,624.0,6.0,6.0,1.0,1.0,,1.0,30.0,1.0,8.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,3.0,,,,3.0,,,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,187796.0,Franco Di Santo,Franco,Di Santo,1989-04-07,Argentina,Argentina,25.0,F,Centre Striker,21,127.0,14.0,23.0,319.0,,72.0,26.0,438.0,10.0,32.0,26.0,35.0,193.0,158.0,22.0,,17.0,5.0,1.0,5.0,5.0,6.0,11.0,9.0,3.0,4.0,7.0,6.0,13.0,25.0,55.0,48.0,184.0,58.0,1.0,18.0,6.0,1.0,50.0,9.0,45.0,8.0,155.0,113.0,1.0,8.0,6.0,,64.0,333.0,45.0,,126.0,24.0,51.0,44.0,7.0,2.0,2.0,8.0,10.0,7.0,138.0,54.0,36.0,19.0,2.0,2136.0,1.0,9.0,15.0,3.0,109.0,71.0,31.0,369.0,364.0,11.0,39.0,154.0,5.0,24.0,163.0,24.0,146.0,37.0,13.0,48.0,60.0,59.0,7.0,267.0,56.0,516.0,,87.0,42.0,602.0,65.0,17.0,21.0,12.0,977.0,57.0,57.0,47.0,8.0,19.0,31.0,18.0,5.0,11.0,8.0,8.0,10.0,4.0,,,,,1.0,,1.0,12.0,4.0,12.0,,2.0,1.0,3.0,6.0,1.0,5.0,15.0,3.0,6.0,3.0,7.0,4.0,6.0,1.0,17.0,5.0,5.0,2.0,23.0,11.0,8.0,,2.0,10.0,5.0,,,3.0,2.0,,7.0,1.0,,1.0,3.0,,2.0,,,,1.0,5.0,4.0,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,12503.0,Samba Diakité,Samba,Diakité,1989-01-24,France,Mali,23.0,M,Centre Central Midfielder,21,188.0,10.0,,248.0,1.0,27.0,21.0,431.0,,23.0,13.0,14.0,103.0,64.0,16.0,,,1.0,,,,,1.0,,,2.0,2.0,2.0,5.0,9.0,6.0,10.0,58.0,55.0,1.0,2.0,13.0,,18.0,5.0,20.0,6.0,97.0,86.0,1.0,7.0,5.0,1.0,68.0,152.0,25.0,,161.0,11.0,18.0,14.0,4.0,1.0,1.0,8.0,16.0,13.0,119.0,58.0,44.0,8.0,2.0,938.0,1.0,7.0,10.0,2.0,36.0,93.0,9.0,146.0,141.0,21.0,33.0,155.0,,6.0,100.0,17.0,207.0,15.0,12.0,48.0,23.0,23.0,,126.0,2.0,309.0,5.0,28.0,27.0,493.0,10.0,7.0,22.0,1.0,695.0,16.0,16.0,19.0,,32.0,7.0,17.0,,3.0,5.0,5.0,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,3.0,,,,2.0,6.0,1.0,1.0,,,4.0,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3982,309578.0,Mohamed Diamé,Mohamed,Diamé,1987-06-14,France,Senegal,18.0,M,Centre Defensive Midfielder,21,200.0,36.0,3.0,449.0,,19.0,41.0,642.0,1.0,34.0,24.0,33.0,226.0,247.0,22.0,1.0,15.0,3.0,4.0,2.0,2.0,2.0,11.0,20.0,7.0,1.0,5.0,11.0,13.0,30.0,46.0,32.0,138.0,154.0,2.0,18.0,18.0,7.0,26.0,9.0,84.0,9.0,255.0,242.0,2.0,8.0,6.0,,127.0,136.0,54.0,1.0,274.0,31.0,33.0,24.0,9.0,,,12.0,38.0,30.0,191.0,77.0,57.0,13.0,5.0,2609.0,2.0,13.0,10.0,7.0,208.0,134.0,38.0,400.0,386.0,44.0,93.0,160.0,2.0,24.0,256.0,23.0,219.0,48.0,22.0,132.0,36.0,35.0,5.0,333.0,10.0,580.0,4.0,22.0,53.0,763.0,54.0,14.0,114.0,1.0,1390.0,59.0,59.0,39.0,11.0,65.0,18.0,89.0,1.0,2.0,7.0,6.0,3.0,1.0,,,,,,,,7.0,2.0,3.0,1.0,4.0,,5.0,6.0,,2.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,,10.0,3.0,3.0,2.0,12.0,17.0,17.0,,1.0,1.0,3.0,1.0,,2.0,1.0,,6.0,2.0,,1.0,1.0,,,1.0,2.0,,1.0,,5.0,,,,5.0,,52.0,,43.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,
4304,5978.0,Mahamadou Diarra,Mahamadou,Diarra,1981-05-18,Mali,Mali,9.0,M,Centre Central Midfielder,21,229.0,36.0,,232.0,1.0,8.0,51.0,461.0,1.0,13.0,13.0,8.0,58.0,42.0,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,68.0,48.0,,2.0,6.0,1.0,,,8.0,3.0,40.0,47.0,,5.0,2.0,,67.0,40.0,12.0,,143.0,7.0,14.0,12.0,2.0,,,5.0,22.0,20.0,153.0,87.0,73.0,3.0,1.0,608.0,,,2.0,3.0,46.0,50.0,8.0,68.0,63.0,15.0,33.0,148.0,,3.0,76.0,2.0,245.0,53.0,10.0,5.0,,,,94.0,2.0,267.0,3.0,8.0,56.0,512.0,5.0,3.0,19.0,1.0,595.0,2.0,2.0,11.0,2.0,4.0,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,53006.0,Nouha Dicko,Nouha,Dicko,1992-05-14,France,Mali,14.0,F,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
