id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
2452,16,87.0,8.0,,2.0,2.0,1.0,162.0,3.0,10.0,15.0,247.0,1.0,,6.0,6.0,15.0,103.0,78.0,6.0,,,,1.0,,,,,,3.0,3.0,,,3.0,,5.0,,6.0,,11.0,10.0,,,10.0,,,1.0,66.0,6.0,3.0,,,2.0,2.0,16.0,5.0,47.0,50.0,4.0,2.0,,59.0,80.0,2.0,20.0,,11.0,,22.0,18.0,4.0,1.0,,1.0,,3.0,11.0,,11.0,42.0,26.0,9.0,1.0,989.0,4.0,3.0,1.0,3.0,34.0,73.0,12.0,1.0,95.0,91.0,13.0,9.0,44.0,6.0,90.0,7.0,93.0,13.0,8.0,2.0,,4.0,4.0,137.0,4.0,225.0,11.0,11.0,24.0,,314.0,13.0,5.0,4.0,33.0,1.0,,419.0,11.0,11.0,1.0,,2.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,31.0,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
2859,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,16,181.0,10.0,,2.0,2.0,59.0,590.0,,132.0,19.0,769.0,3.0,6.0,103.0,105.0,37.0,251.0,205.0,39.0,,5.0,1.0,6.0,,,,,3.0,14.0,11.0,1.0,2.0,12.0,9.0,4.0,1.0,,4.0,9.0,63.0,7.0,9.0,32.0,,1.0,4.0,99.0,9.0,10.0,6.0,,13.0,2.0,71.0,12.0,249.0,211.0,20.0,13.0,,98.0,0.0,9.0,39.0,,36.0,19.0,43.0,36.0,7.0,5.0,3.0,5.0,3.0,25.0,24.0,,24.0,60.0,38.0,10.0,3.0,3191.0,15.0,29.0,41.0,4.0,146.0,144.0,52.0,3.0,471.0,451.0,51.0,7.0,41.0,36.0,309.0,44.0,222.0,14.0,40.0,56.0,,15.0,15.0,524.0,205.0,890.0,2.0,165.0,25.0,13.0,1097.0,86.0,10.0,1.0,41.0,3.0,7.0,1591.0,129.0,39.0,15.0,26.0,19.0,33.0,3.0,,,,,,,,,,,,,,,,,,50.0,5.0,4.0,6.0,8.0,23.0,1.0,7.0,39.0,5.0,18.0,35.0,1.0,18.0,6.0,,9.0,7.0,6.0,13.0,2.0,,1.0,1.0,6.0,,6.0,,4.0,,,,,4.0,,3.0,13.0,8.0,1.0,,,,,,1.0,,8.0,,,,,,,,,,,2.0,2.0,3.0,4.0,1.0,,,,,,1.0,,,,,,,,,,,
3052,16,148.0,20.0,6.0,9.0,4.0,7.0,477.0,,50.0,31.0,616.0,5.0,12.0,9.0,17.0,18.0,92.0,91.0,22.0,3.0,1.0,,5.0,,,,,4.0,4.0,2.0,,,5.0,6.0,5.0,,5.0,3.0,13.0,38.0,6.0,10.0,34.0,,1.0,5.0,64.0,9.0,9.0,5.0,27.0,20.0,6.0,40.0,4.0,78.0,97.0,8.0,3.0,,108.0,198.0,13.0,11.0,1.0,15.0,6.0,9.0,7.0,2.0,2.0,,2.0,1.0,10.0,11.0,1.0,11.0,76.0,54.0,1.0,2.0,1338.0,11.0,16.0,16.0,1.0,188.0,63.0,33.0,1.0,225.0,214.0,23.0,17.0,24.0,14.0,312.0,27.0,171.0,29.0,19.0,23.0,22.0,48.0,27.0,384.0,17.0,609.0,3.0,53.0,41.0,1.0,732.0,39.0,6.0,3.0,32.0,5.0,13.0,996.0,26.0,35.0,13.0,13.0,11.0,22.0,1.0,,,,,,,,,,,,,,,,,,11.0,12.0,2.0,4.0,2.0,1.0,,,1.0,4.0,6.0,8.0,1.0,7.0,,,1.0,1.0,2.0,5.0,1.0,,,1.0,4.0,,4.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
3319,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,16,158.0,34.0,,12.0,12.0,,353.0,27.0,3.0,54.0,499.0,1.0,223.0,12.0,4.0,28.0,246.0,182.0,8.0,,,,,,,,,,2.0,1.0,,,3.0,1.0,4.0,,4.0,,8.0,6.0,,,8.0,,,,164.0,5.0,11.0,3.0,,22.0,40.0,22.0,4.0,61.0,81.0,85.0,34.0,,334.0,168.0,3.0,13.0,3.0,28.0,,47.0,39.0,8.0,,,,1.0,51.0,35.0,2.0,35.0,246.0,107.0,17.0,33.0,2423.0,5.0,3.0,,9.0,28.0,333.0,93.0,2.0,455.0,407.0,22.0,60.0,82.0,5.0,226.0,8.0,188.0,85.0,133.0,10.0,,65.0,65.0,415.0,1.0,646.0,105.0,3.0,153.0,,769.0,10.0,6.0,,50.0,1.0,278.0,1432.0,47.0,21.0,7.0,6.0,8.0,44.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,3.0,59.0,40.0,,,12.0,,0.0,0.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
3165,16,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,16,35.0,3.0,,,,,46.0,,,56.0,81.0,,,,,7.0,72.0,35.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,4.0,,,,,1.0,,2.0,13.0,2.0,1.0,114.0,12.0,,,,7.0,,5.0,4.0,1.0,,,,,2.0,,,,201.0,68.0,2.0,3.0,630.0,1.0,1.0,,,30.0,28.0,8.0,,152.0,151.0,,23.0,,,28.0,2.0,46.0,3.0,14.0,,,,,82.0,,139.0,,,154.0,,185.0,,,,,,,381.0,2.0,2.0,4.0,,,,,27.0,37.0,4.0,10.0,8.0,68.0,5.0,77.0,37.0,1.0,10.0,15.0,7.0,22.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
239,16,107.0,18.0,1.0,5.0,4.0,1.0,178.0,3.0,4.0,41.0,280.0,,7.0,9.0,9.0,14.0,82.0,60.0,3.0,2.0,,,,,1.0,,1.0,,9.0,2.0,,1.0,1.0,2.0,3.0,,4.0,3.0,10.0,14.0,,,4.0,,2.0,,74.0,5.0,5.0,1.0,3.0,3.0,6.0,14.0,5.0,38.0,52.0,24.0,9.0,,96.0,128.0,3.0,11.0,4.0,11.0,1.0,18.0,15.0,3.0,,,,1.0,22.0,13.0,,13.0,66.0,34.0,6.0,4.0,972.0,1.0,4.0,6.0,1.0,79.0,47.0,32.0,2.0,175.0,152.0,19.0,13.0,42.0,6.0,88.0,5.0,134.0,34.0,47.0,3.0,3.0,16.0,13.0,152.0,10.0,274.0,20.0,4.0,69.0,1.0,392.0,17.0,4.0,3.0,21.0,,20.0,576.0,30.0,19.0,3.0,3.0,9.0,16.0,2.0,,,,,,,,,,,,,,,,,,6.0,,1.0,1.0,,1.0,,2.0,4.0,2.0,1.0,2.0,,2.0,3.0,,1.0,1.0,2.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2842,16,43.0,4.0,2.0,7.0,5.0,2.0,119.0,,12.0,5.0,155.0,,5.0,9.0,2.0,20.0,58.0,48.0,7.0,1.0,,,2.0,,,,,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,3.0,7.0,16.0,1.0,3.0,9.0,1.0,,4.0,41.0,3.0,11.0,,6.0,14.0,11.0,22.0,5.0,58.0,32.0,2.0,,,35.0,180.0,2.0,11.0,4.0,8.0,1.0,10.0,8.0,2.0,,,,1.0,2.0,9.0,,9.0,21.0,9.0,10.0,2.0,738.0,7.0,1.0,8.0,1.0,40.0,32.0,17.0,1.0,116.0,107.0,19.0,3.0,19.0,7.0,61.0,8.0,48.0,11.0,11.0,13.0,4.0,33.0,29.0,99.0,9.0,191.0,4.0,13.0,12.0,7.0,206.0,18.0,8.0,12.0,17.0,,5.0,368.0,30.0,6.0,5.0,7.0,6.0,12.0,1.0,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,,4.0,,1.0,5.0,1.0,1.0,4.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
1934,16,125.0,15.0,1.0,17.0,16.0,4.0,282.0,2.0,33.0,15.0,390.0,2.0,4.0,16.0,6.0,27.0,99.0,115.0,23.0,1.0,,,8.0,,,,,1.0,4.0,5.0,,1.0,11.0,6.0,4.0,1.0,9.0,5.0,19.0,43.0,2.0,9.0,37.0,,,3.0,106.0,10.0,8.0,3.0,11.0,43.0,23.0,44.0,6.0,127.0,124.0,13.0,1.0,,73.0,203.0,9.0,23.0,4.0,20.0,2.0,11.0,11.0,,4.0,3.0,4.0,1.0,2.0,25.0,1.0,25.0,43.0,33.0,3.0,3.0,1651.0,10.0,18.0,11.0,1.0,31.0,158.0,52.0,3.0,285.0,274.0,40.0,24.0,42.0,23.0,155.0,28.0,151.0,23.0,24.0,77.0,11.0,81.0,70.0,225.0,15.0,441.0,3.0,38.0,23.0,6.0,511.0,44.0,14.0,7.0,55.0,5.0,7.0,953.0,65.0,23.0,18.0,40.0,25.0,41.0,1.0,,,,,,,,,,,,,,,,,,12.0,3.0,7.0,4.0,,3.0,,,3.0,6.0,1.0,14.0,,4.0,,,,2.0,3.0,2.0,,,,,4.0,1.0,4.0,1.0,4.0,,,,,1.0,1.0,3.0,30.0,24.0,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1597,16,171.0,40.0,16.0,36.0,20.0,3.0,306.0,5.0,36.0,34.0,441.0,6.0,19.0,2.0,,24.0,102.0,95.0,17.0,11.0,2.0,,4.0,2.0,3.0,3.0,14.0,1.0,,4.0,,1.0,4.0,2.0,6.0,2.0,7.0,5.0,21.0,15.0,3.0,5.0,26.0,2.0,,1.0,91.0,7.0,16.0,1.0,67.0,35.0,26.0,18.0,7.0,60.0,49.0,14.0,2.0,,171.0,0.0,2.0,18.0,18.0,14.0,4.0,14.0,12.0,2.0,1.0,1.0,1.0,,2.0,21.0,1.0,21.0,119.0,54.0,8.0,5.0,1286.0,19.0,10.0,9.0,,30.0,149.0,109.0,,364.0,352.0,19.0,27.0,45.0,13.0,146.0,29.0,191.0,111.0,26.0,13.0,65.0,144.0,79.0,289.0,11.0,595.0,26.0,37.0,96.0,2.0,642.0,29.0,11.0,10.0,30.0,6.0,24.0,993.0,30.0,12.0,9.0,7.0,15.0,24.0,3.0,,,,,,,,,,,,,,,,,,4.0,1.0,,,1.0,2.0,,,2.0,1.0,2.0,4.0,1.0,,,,,1.0,,2.0,2.0,,,2.0,,,,,1.0,1.0,,,1.0,1.0,,3.0,55.0,45.0,,,,,,,1.0,,,,,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
3461,16,146.0,15.0,,7.0,7.0,29.0,404.0,,65.0,30.0,543.0,6.0,4.0,91.0,31.0,34.0,167.0,181.0,27.0,1.0,,,5.0,,,,,1.0,18.0,3.0,2.0,1.0,9.0,8.0,3.0,,6.0,3.0,13.0,54.0,3.0,8.0,32.0,,1.0,6.0,104.0,15.0,22.0,3.0,,26.0,3.0,73.0,11.0,258.0,120.0,6.0,2.0,,86.0,245.0,8.0,46.0,,27.0,8.0,36.0,26.0,10.0,2.0,2.0,2.0,9.0,7.0,16.0,,16.0,44.0,26.0,14.0,2.0,2221.0,13.0,17.0,21.0,1.0,134.0,143.0,38.0,2.0,325.0,313.0,54.0,8.0,42.0,24.0,230.0,30.0,165.0,28.0,18.0,60.0,,29.0,29.0,347.0,75.0,579.0,5.0,73.0,42.0,23.0,715.0,60.0,16.0,7.0,20.0,6.0,7.0,1102.0,86.0,44.0,9.0,25.0,22.0,15.0,5.0,,,,,,,,,,,,,,,,,,23.0,6.0,11.0,8.0,2.0,3.0,,3.0,9.0,12.0,8.0,17.0,,10.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,,1.0,1.0,8.0,1.0,8.0,,5.0,,,,,1.0,2.0,,6.0,5.0,1.0,,,,,,,,3.0,,,,,,,1.0,,,,,2.0,2.0,2.0,3.0,,,,,,1.0,,,1.0,,,,,,,,
3431,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,16,96.0,20.0,,,,2.0,85.0,24.0,,40.0,181.0,,,15.0,15.0,16.0,128.0,84.0,1.0,1.0,,,,1.0,,1.0,4.0,1.0,,,,,1.0,,5.0,1.0,1.0,1.0,8.0,,1.0,1.0,8.0,,,,38.0,5.0,11.0,2.0,,2.0,,2.0,3.0,39.0,60.0,122.0,75.0,,106.0,72.0,,12.0,,15.0,1.0,26.0,23.0,3.0,,,,1.0,138.0,22.0,3.0,22.0,132.0,64.0,8.0,14.0,1209.0,,2.0,2.0,9.0,30.0,40.0,22.0,3.0,219.0,108.0,,24.0,14.0,1.0,59.0,2.0,116.0,35.0,233.0,1.0,,2.0,2.0,118.0,4.0,169.0,64.0,,94.0,,283.0,8.0,3.0,1.0,27.0,,,600.0,11.0,17.0,5.0,1.0,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,26.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2921,16,82.0,7.0,,,,2.0,122.0,,9.0,12.0,204.0,1.0,,11.0,18.0,9.0,34.0,43.0,6.0,,,,1.0,,,,,,3.0,1.0,,,2.0,3.0,1.0,1.0,4.0,1.0,7.0,8.0,1.0,1.0,5.0,,,,51.0,1.0,14.0,4.0,,1.0,1.0,18.0,2.0,62.0,69.0,23.0,15.0,,37.0,0.0,5.0,18.0,,6.0,1.0,4.0,3.0,1.0,,,,1.0,30.0,7.0,,7.0,24.0,12.0,1.0,2.0,553.0,4.0,2.0,2.0,3.0,19.0,52.0,11.0,1.0,104.0,86.0,12.0,13.0,26.0,6.0,60.0,6.0,100.0,12.0,41.0,9.0,,2.0,2.0,94.0,12.0,169.0,3.0,9.0,18.0,,267.0,9.0,1.0,3.0,34.0,1.0,,413.0,22.0,11.0,6.0,6.0,,22.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,16,202.0,64.0,2.0,18.0,16.0,17.0,519.0,1.0,113.0,76.0,703.0,17.0,22.0,55.0,23.0,27.0,134.0,158.0,38.0,2.0,4.0,,8.0,,,,2.0,4.0,4.0,6.0,1.0,5.0,11.0,10.0,16.0,1.0,12.0,16.0,45.0,98.0,10.0,29.0,93.0,,5.0,9.0,114.0,24.0,12.0,11.0,6.0,48.0,29.0,59.0,5.0,201.0,93.0,6.0,1.0,,127.0,243.0,7.0,37.0,,25.0,12.0,13.0,13.0,,10.0,9.0,9.0,1.0,3.0,17.0,1.0,17.0,56.0,26.0,1.0,,2184.0,18.0,32.0,48.0,2.0,129.0,109.0,101.0,,430.0,422.0,67.0,11.0,36.0,37.0,291.0,50.0,226.0,95.0,14.0,61.0,4.0,81.0,77.0,467.0,66.0,810.0,6.0,136.0,95.0,24.0,955.0,109.0,5.0,2.0,31.0,18.0,24.0,1438.0,67.0,17.0,21.0,22.0,28.0,24.0,8.0,,,,,,,,,,,,,,,,,,45.0,7.0,4.0,14.0,2.0,2.0,,6.0,9.0,8.0,11.0,21.0,3.0,20.0,1.0,2.0,2.0,11.0,10.0,11.0,4.0,,1.0,4.0,14.0,3.0,14.0,2.0,6.0,,,1.0,,1.0,,1.0,30.0,24.0,8.0,,,,,,2.0,,1.0,,,,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
2183,16,26.0,1.0,,,,,25.0,,,4.0,51.0,,24.0,2.0,3.0,5.0,23.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,1.0,,,,2.0,2.0,1.0,8.0,16.0,13.0,7.0,,29.0,0.0,1.0,3.0,,3.0,,3.0,3.0,,,,,,9.0,2.0,,2.0,39.0,9.0,3.0,,239.0,,,,1.0,35.0,1.0,4.0,2.0,59.0,52.0,,10.0,9.0,,14.0,,33.0,10.0,20.0,,,2.0,2.0,31.0,,53.0,5.0,,20.0,,84.0,,1.0,2.0,5.0,,38.0,160.0,5.0,8.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16,594.0,108.0,,2.0,2.0,3.0,836.0,1.0,20.0,223.0,1428.0,3.0,2.0,6.0,1.0,24.0,93.0,109.0,29.0,1.0,1.0,,1.0,,,,,1.0,6.0,5.0,1.0,1.0,3.0,6.0,5.0,1.0,8.0,,14.0,21.0,1.0,1.0,17.0,,1.0,,171.0,8.0,30.0,10.0,3.0,4.0,,25.0,5.0,99.0,84.0,9.0,3.0,,265.0,192.0,2.0,31.0,1.0,22.0,1.0,12.0,11.0,1.0,4.0,2.0,3.0,1.0,4.0,33.0,2.0,33.0,260.0,208.0,2.0,2.0,1842.0,11.0,23.0,5.0,4.0,204.0,172.0,48.0,,214.0,208.0,36.0,43.0,92.0,16.0,370.0,34.0,618.0,162.0,15.0,17.0,2.0,7.0,5.0,479.0,6.0,981.0,14.0,22.0,275.0,1.0,1592.0,29.0,7.0,2.0,57.0,3.0,3.0,1823.0,33.0,17.0,17.0,9.0,9.0,38.0,3.0,,,,,,,,,,,,,,,,,,11.0,2.0,1.0,,,2.0,,3.0,5.0,3.0,,8.0,,4.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,3.0,,,,,1.0,,1.0,79.0,70.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,16,42.0,,,,,,26.0,,1.0,3.0,68.0,,,4.0,1.0,5.0,23.0,19.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,2.0,,2.0,2.0,,,1.0,,,,16.0,,4.0,1.0,,,1.0,4.0,2.0,18.0,21.0,2.0,,,7.0,0.0,1.0,4.0,,3.0,,1.0,1.0,,,,,,,11.0,,11.0,16.0,9.0,1.0,,251.0,,1.0,,2.0,2.0,21.0,2.0,1.0,32.0,30.0,4.0,4.0,8.0,2.0,8.0,1.0,45.0,1.0,4.0,3.0,,1.0,1.0,16.0,,45.0,3.0,3.0,5.0,,89.0,2.0,1.0,2.0,13.0,,2.0,143.0,12.0,6.0,2.0,1.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,16,43.0,,,,,,209.0,2.0,,222.0,252.0,,,,,34.0,318.0,239.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,,3.0,3.0,,,,,10.0,4.0,6.0,17.0,,,613.0,0.0,,1.0,,34.0,,54.0,51.0,3.0,,,,,,1.0,1.0,1.0,1042.0,346.0,16.0,30.0,3060.0,1.0,1.0,,,62.0,111.0,34.0,7.0,740.0,734.0,,62.0,,,146.0,2.0,68.0,1.0,23.0,,,,,510.0,,691.0,4.0,,718.0,,759.0,,,,,,,1645.0,5.0,5.0,8.0,,1.0,,1.0,140.0,92.0,6.0,31.0,42.0,356.0,62.0,295.0,101.0,7.0,9.0,72.0,62.0,134.0,42.0,19.0,69.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,16,43.0,3.0,1.0,6.0,5.0,4.0,93.0,,17.0,3.0,130.0,,6.0,11.0,6.0,12.0,79.0,47.0,4.0,1.0,,,1.0,,,,,,5.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,5.0,8.0,,2.0,5.0,2.0,,,32.0,3.0,5.0,,1.0,11.0,9.0,21.0,2.0,58.0,39.0,5.0,1.0,,17.0,0.0,5.0,12.0,,9.0,,20.0,17.0,3.0,1.0,1.0,1.0,,2.0,7.0,,7.0,14.0,9.0,10.0,6.0,692.0,4.0,2.0,4.0,1.0,9.0,56.0,15.0,2.0,98.0,90.0,8.0,5.0,19.0,3.0,42.0,6.0,50.0,7.0,13.0,13.0,1.0,21.0,20.0,70.0,15.0,145.0,,18.0,7.0,,174.0,10.0,6.0,3.0,12.0,,6.0,300.0,20.0,17.0,,4.0,9.0,9.0,,,,,,,,,,,,,,,,,,,2.0,,3.0,2.0,,,,,,1.0,,1.0,,3.0,2.0,,,1.0,1.0,,,,,,2.0,,2.0,,,,,,,,,7.0,21.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
