id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
2897,17,5.0,,,,6.0,,,11.0,3.0,1.0,,2.0,9.0,6.0,,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,3.0,,5.0,4.0,1.0,2.0,,5.0,27.0,,1.0,3.0,2.0,1.0,,,2.0,,2.0,7.0,4.0,1.0,,81.0,,,,,10.0,,,,1.0,15.0,15.0,1.0,1.0,,,2.0,,7.0,1.0,2.0,1.0,1.0,7.0,13.0,2.0,,2.0,19.0,1.0,1.0,1.0,6.0,38.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,17,299.0,25.0,19.0,17.0,639.0,2.0,29.0,919.0,14.0,14.0,4.0,36.0,245.0,226.0,44.0,11.0,7.0,21.0,21.0,213.0,9.0,11.0,42.0,6.0,40.0,45.0,98.0,9.0,253.0,200.0,8.0,8.0,3.0,202.0,259.0,35.0,34.0,38.0,32.0,6.0,1.0,6.0,54.0,2.0,53.0,112.0,66.0,18.0,5.0,2689.0,,26.0,30.0,2.0,88.0,346.0,2.0,115.0,1.0,529.0,519.0,67.0,40.0,106.0,1.0,345.0,56.0,344.0,56.0,17.0,107.0,88.0,520.0,945.0,18.0,122.0,61.0,1182.0,33.0,22.0,114.0,14.0,2022.0,101.0,44.0,9.0,84.0,5.0,,,4.0,,,,,1.0,,,,,,,1.0,,,,,,103.0,,38.0,,14.0,117.0,3.0,,,,,1.0,4.0,4.0,,3.0,1.0,3.0,4.0,8.0,,,,,,,4.0,1.0,37.0,,1.0,13.0,30.0,34.0,2.0,11.0,16.0,42.0,4.0,,1.0,1.0,4.0,,1.0,4.0,,3.0,7.0,2.0,2.0,,4.0,8.0,,7.0,8.0,,9.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,28.0,,1.0,1.0,2.0,19.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
3430,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,17,81.0,4.0,2.0,2.0,144.0,,7.0,223.0,3.0,26.0,14.0,16.0,94.0,83.0,13.0,4.0,5.0,11.0,18.0,44.0,2.0,8.0,5.0,1.0,8.0,15.0,28.0,7.0,97.0,58.0,2.0,4.0,2.0,24.0,0.0,14.0,13.0,15.0,12.0,3.0,,4.0,13.0,,13.0,26.0,17.0,6.0,,1068.0,,6.0,8.0,1.0,38.0,51.0,,25.0,1.0,160.0,153.0,21.0,11.0,12.0,1.0,81.0,14.0,99.0,12.0,11.0,23.0,23.0,126.0,226.0,5.0,30.0,14.0,302.0,29.0,10.0,18.0,4.0,559.0,53.0,17.0,3.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,33.0,,9.0,,9.0,25.0,,,,4.0,,7.0,3.0,7.0,1.0,3.0,,3.0,5.0,4.0,,2.0,,,,,,1.0,,,1.0,12.0,,28.0,3.0,7.0,1.0,2.0,8.0,,,2.0,5.0,,,1.0,,,3.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,9.0,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1756,17,203.0,13.0,6.0,6.0,195.0,10.0,18.0,392.0,131.0,7.0,20.0,17.0,136.0,109.0,2.0,2.0,1.0,2.0,,89.0,19.0,1.0,16.0,4.0,23.0,31.0,8.0,6.0,48.0,82.0,19.0,47.0,27.0,128.0,0.0,11.0,16.0,17.0,15.0,2.0,,43.0,14.0,,14.0,130.0,64.0,6.0,13.0,1376.0,3.0,2.0,,7.0,163.0,6.0,,42.0,1.0,269.0,235.0,13.0,33.0,43.0,2.0,78.0,2.0,233.0,41.0,81.0,55.0,55.0,144.0,341.0,52.0,3.0,60.0,519.0,2.0,1.0,38.0,170.0,1023.0,15.0,16.0,5.0,25.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,14.0,,8.0,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,17,421.0,54.0,36.0,24.0,609.0,8.0,99.0,994.0,7.0,20.0,14.0,29.0,268.0,206.0,31.0,2.0,7.0,20.0,31.0,176.0,7.0,10.0,45.0,4.0,30.0,32.0,58.0,5.0,172.0,147.0,7.0,16.0,7.0,271.0,232.0,42.0,28.0,46.0,41.0,5.0,7.0,14.0,57.0,4.0,57.0,174.0,98.0,18.0,9.0,2474.0,1.0,29.0,19.0,5.0,168.0,245.0,,108.0,,474.0,456.0,34.0,31.0,111.0,2.0,295.0,48.0,476.0,106.0,34.0,131.0,92.0,449.0,924.0,42.0,42.0,174.0,1269.0,34.0,4.0,88.0,8.0,1939.0,78.0,30.0,6.0,67.0,8.0,,,16.0,,,,,,,,,,,,,,,,,,30.0,,15.0,,9.0,41.0,6.0,,1.0,,,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,6.0,,1.0,1.0,,3.0,,13.0,,83.0,,,8.0,60.0,23.0,1.0,20.0,6.0,15.0,4.0,2.0,1.0,1.0,5.0,,1.0,7.0,,8.0,11.0,2.0,5.0,1.0,3.0,1.0,,1.0,1.0,,16.0,4.0,,,,,,1.0,,4.0,,,4.0,41.0,1.0,4.0,,13.0,40.0,,,,2.0,,,,,,1.0,9.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,
3779,17,1.0,1.0,,,4.0,,,5.0,,,,1.0,,,2.0,,,,,2.0,,,,,1.0,,,,,2.0,,,,1.0,0.0,,,,,,,,,,,1.0,,,,11.0,,1.0,1.0,,3.0,,,1.0,,3.0,3.0,,,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,7.0,,1.0,,7.0,,,1.0,,12.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,17,279.0,19.0,19.0,13.0,642.0,2.0,40.0,902.0,6.0,26.0,17.0,34.0,217.0,244.0,26.0,19.0,8.0,31.0,33.0,164.0,10.0,12.0,48.0,10.0,42.0,24.0,96.0,11.0,230.0,172.0,10.0,23.0,13.0,179.0,340.0,34.0,32.0,35.0,28.0,7.0,,34.0,65.0,2.0,65.0,144.0,84.0,9.0,9.0,2907.0,1.0,13.0,22.0,9.0,170.0,283.0,,74.0,3.0,473.0,429.0,55.0,21.0,88.0,,346.0,35.0,327.0,48.0,67.0,93.0,68.0,476.0,891.0,29.0,69.0,82.0,1125.0,52.0,5.0,97.0,8.0,1873.0,74.0,39.0,14.0,72.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,45.0,,19.0,,8.0,67.0,1.0,,,,,,4.0,8.0,,6.0,,4.0,7.0,14.0,,3.0,,,2.0,,15.0,,151.0,,,22.0,114.0,14.0,2.0,23.0,5.0,14.0,1.0,1.0,2.0,,4.0,,5.0,8.0,,7.0,9.0,1.0,6.0,,3.0,4.0,1.0,4.0,3.0,1.0,18.0,2.0,,1.0,,,,3.0,,5.0,2.0,1.0,4.0,29.0,1.0,6.0,1.0,6.0,25.0,1.0,1.0,,1.0,3.0,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
3619,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,17,336.0,46.0,6.0,6.0,388.0,21.0,51.0,718.0,193.0,24.0,38.0,32.0,243.0,143.0,13.0,,2.0,5.0,10.0,161.0,14.0,3.0,24.0,8.0,12.0,32.0,18.0,10.0,115.0,126.0,13.0,94.0,55.0,251.0,66.0,39.0,30.0,48.0,43.0,5.0,,92.0,50.0,4.0,50.0,282.0,159.0,14.0,21.0,2673.0,15.0,6.0,9.0,10.0,48.0,198.0,,67.0,2.0,444.0,373.0,18.0,62.0,81.0,2.0,198.0,15.0,391.0,108.0,164.0,44.0,44.0,343.0,635.0,79.0,14.0,120.0,982.0,12.0,2.0,65.0,230.0,1787.0,40.0,15.0,8.0,56.0,8.0,,,,,,,,,,,,,,,,,,,,,18.0,,8.0,1.0,3.0,13.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,4.0,,1.0,,1.0,17.0,,150.0,1.0,,4.0,111.0,7.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,,,,,1.0,1.0,,1.0,,,2.0,,2.0,2.0,,5.0,6.0,,,,,,,,2.0,,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1208,17,166.0,8.0,4.0,4.0,229.0,,21.0,391.0,2.0,21.0,7.0,28.0,214.0,150.0,14.0,4.0,3.0,5.0,20.0,47.0,,7.0,11.0,4.0,14.0,1.0,49.0,9.0,109.0,59.0,,1.0,,38.0,0.0,12.0,21.0,37.0,35.0,2.0,2.0,3.0,10.0,,10.0,26.0,20.0,14.0,1.0,1894.0,,7.0,7.0,3.0,74.0,71.0,,7.0,6.0,157.0,153.0,19.0,2.0,26.0,,115.0,14.0,185.0,12.0,5.0,15.0,15.0,158.0,295.0,4.0,61.0,28.0,465.0,35.0,5.0,12.0,2.0,705.0,37.0,34.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,24.0,,6.0,,4.0,53.0,1.0,,,4.0,,11.0,4.0,9.0,1.0,2.0,,6.0,2.0,1.0,,6.0,,,2.0,,,1.0,,,1.0,11.0,,18.0,7.0,10.0,2.0,5.0,10.0,,,6.0,9.0,,,,,1.0,1.0,2.0,5.0,,1.0,,,,,,17.0,,,3.0,,,,4.0,1.0,7.0,,1.0,7.0,,,8.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2740,17,19.0,1.0,1.0,,26.0,,4.0,44.0,,,,3.0,5.0,7.0,,,,1.0,2.0,6.0,,,1.0,,2.0,,5.0,,11.0,10.0,,,,8.0,0.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,3.0,2.0,2.0,1.0,90.0,,,,1.0,4.0,11.0,,1.0,,14.0,14.0,2.0,2.0,2.0,,13.0,,19.0,2.0,,4.0,2.0,16.0,33.0,1.0,5.0,6.0,48.0,2.0,1.0,5.0,,79.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,6.0,,4.0,,,5.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,17,260.0,8.0,,,94.0,10.0,27.0,354.0,1.0,36.0,56.0,16.0,109.0,124.0,2.0,,,,,87.0,2.0,,5.0,3.0,,,2.0,3.0,68.0,121.0,2.0,109.0,73.0,74.0,95.0,24.0,16.0,25.0,22.0,3.0,,138.0,37.0,7.0,36.0,132.0,54.0,8.0,23.0,1411.0,9.0,1.0,1.0,11.0,10.0,47.0,1.0,6.0,1.0,205.0,118.0,1.0,52.0,34.0,4.0,27.0,2.0,286.0,24.0,196.0,,,78.0,180.0,75.0,,87.0,466.0,1.0,1.0,48.0,1.0,860.0,14.0,13.0,5.0,38.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,5.0,,4.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,2.0,,15.0,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,17,150.0,6.0,14.0,10.0,389.0,,3.0,525.0,11.0,8.0,7.0,25.0,107.0,118.0,21.0,12.0,5.0,13.0,24.0,76.0,3.0,11.0,16.0,8.0,49.0,11.0,46.0,5.0,112.0,121.0,3.0,5.0,2.0,42.0,0.0,23.0,21.0,9.0,8.0,1.0,,5.0,38.0,,38.0,33.0,27.0,3.0,2.0,1728.0,1.0,12.0,11.0,1.0,85.0,131.0,,28.0,2.0,219.0,214.0,32.0,7.0,37.0,1.0,215.0,23.0,170.0,11.0,10.0,66.0,60.0,278.0,516.0,1.0,44.0,5.0,620.0,36.0,10.0,57.0,11.0,1066.0,55.0,37.0,17.0,37.0,4.0,,,,,,,,,,,,,,,,,,,,,39.0,,20.0,,16.0,43.0,,,,,,,6.0,10.0,,2.0,2.0,4.0,3.0,3.0,,1.0,,,4.0,,3.0,,49.0,,,13.0,42.0,35.0,4.0,26.0,2.0,6.0,3.0,1.0,,,5.0,,2.0,5.0,,1.0,7.0,1.0,4.0,4.0,,2.0,,1.0,2.0,,12.0,5.0,,3.0,,,,,,2.0,1.0,,1.0,6.0,,2.0,3.0,4.0,6.0,,,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1518,17,734.0,77.0,,,649.0,5.0,113.0,1383.0,4.0,10.0,4.0,28.0,244.0,224.0,22.0,6.0,4.0,18.0,17.0,212.0,17.0,6.0,36.0,6.0,6.0,3.0,40.0,7.0,144.0,193.0,16.0,13.0,5.0,264.0,112.0,44.0,28.0,28.0,24.0,4.0,2.0,10.0,74.0,6.0,73.0,281.0,198.0,10.0,13.0,2388.0,,10.0,16.0,25.0,211.0,131.0,,61.0,2.0,344.0,319.0,25.0,62.0,125.0,,265.0,26.0,784.0,137.0,37.0,9.0,9.0,396.0,849.0,20.0,71.0,166.0,1624.0,23.0,10.0,123.0,4.0,2262.0,55.0,46.0,11.0,93.0,8.0,,,1.0,,,,,1.0,,,,,,,,,,,,,36.0,,20.0,,4.0,70.0,,,,,,,2.0,1.0,,1.0,2.0,3.0,4.0,10.0,,2.0,,,,1.0,2.0,,49.0,,,11.0,43.0,10.0,,7.0,11.0,35.0,1.0,,2.0,,1.0,,1.0,4.0,,1.0,5.0,,3.0,2.0,,3.0,,3.0,3.0,,6.0,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,17,33.0,1.0,,,27.0,1.0,5.0,60.0,11.0,1.0,,7.0,14.0,14.0,,,,,,6.0,1.0,,1.0,1.0,,,1.0,,4.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,,,,,2.0,1.0,,1.0,12.0,9.0,,2.0,132.0,,,,,8.0,4.0,,2.0,,10.0,8.0,,4.0,2.0,,8.0,,34.0,2.0,3.0,,,11.0,31.0,2.0,1.0,8.0,65.0,,,1.0,13.0,90.0,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,17,59.0,10.0,,,93.0,,16.0,152.0,,1.0,2.0,9.0,17.0,18.0,6.0,3.0,1.0,7.0,5.0,19.0,,1.0,3.0,,2.0,,7.0,1.0,20.0,23.0,,2.0,1.0,24.0,0.0,6.0,1.0,3.0,3.0,,,1.0,10.0,,10.0,16.0,14.0,1.0,,222.0,,3.0,4.0,,24.0,29.0,,4.0,2.0,44.0,42.0,8.0,3.0,8.0,,53.0,7.0,63.0,17.0,4.0,2.0,2.0,74.0,120.0,1.0,4.0,21.0,181.0,8.0,1.0,11.0,,258.0,9.0,7.0,7.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,3.0,,1.0,4.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,5.0,,2.0,8.0,1.0,4.0,4.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,17,82.0,7.0,9.0,9.0,253.0,1.0,12.0,326.0,2.0,56.0,81.0,25.0,143.0,95.0,22.0,28.0,5.0,14.0,2.0,60.0,1.0,9.0,5.0,2.0,19.0,15.0,34.0,7.0,151.0,135.0,1.0,10.0,6.0,101.0,0.0,41.0,15.0,24.0,19.0,5.0,,16.0,10.0,1.0,10.0,35.0,14.0,13.0,3.0,1372.0,,11.0,11.0,,77.0,75.0,,55.0,1.0,307.0,292.0,37.0,2.0,21.0,,150.0,22.0,95.0,18.0,25.0,34.0,34.0,316.0,479.0,3.0,80.0,25.0,540.0,39.0,7.0,17.0,2.0,836.0,49.0,26.0,5.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,26.0,,11.0,,59.0,68.0,5.0,,5.0,6.0,1.0,8.0,4.0,12.0,1.0,5.0,,2.0,5.0,2.0,,,,,4.0,,12.0,1.0,20.0,,1.0,15.0,7.0,175.0,10.0,15.0,4.0,12.0,22.0,4.0,2.0,1.0,4.0,,2.0,5.0,,10.0,,,2.0,2.0,3.0,,,,,,15.0,6.0,,1.0,1.0,,,2.0,,4.0,6.0,2.0,,,2.0,6.0,1.0,,,,1.0,,3.0,8.0,1.0,,,,2.0,,,,,,,,2.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,
2307,17,70.0,16.0,6.0,4.0,106.0,5.0,15.0,170.0,15.0,5.0,6.0,17.0,91.0,77.0,3.0,7.0,,3.0,1.0,40.0,3.0,2.0,9.0,1.0,8.0,13.0,13.0,6.0,50.0,50.0,3.0,12.0,7.0,66.0,0.0,14.0,9.0,15.0,13.0,2.0,1.0,17.0,17.0,,17.0,63.0,20.0,7.0,4.0,931.0,,1.0,5.0,5.0,93.0,5.0,,24.0,,162.0,141.0,9.0,11.0,20.0,1.0,60.0,6.0,83.0,37.0,33.0,30.0,23.0,105.0,196.0,24.0,4.0,41.0,249.0,9.0,5.0,26.0,29.0,487.0,22.0,12.0,4.0,21.0,,,,1.0,,,,,,,,,,,,,,,,,,16.0,,6.0,,1.0,4.0,2.0,,,1.0,,1.0,2.0,4.0,,4.0,,,3.0,3.0,,2.0,1.0,,,1.0,,,,,,7.0,,4.0,8.0,6.0,1.0,1.0,,,,,,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,7.0,,,,2.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
