id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
3420,18,50.0,7.0,,4.0,4.0,17.0,217.0,,57.0,7.0,263.0,2.0,7.0,39.0,37.0,22.0,107.0,88.0,18.0,,1.0,2.0,2.0,2.0,8.0,1.0,17.0,20.0,2.0,13.0,6.0,3.0,11.0,8.0,4.0,1.0,8.0,2.0,14.0,11.0,,14.0,8.0,51.0,5.0,2.0,2.0,4.0,4.0,30.0,,17.0,1.0,2.0,1.0,26.0,2.0,47.0,2.0,184.0,128.0,,5.0,5.0,,35.0,198.0,31.0,20.0,18.0,23.0,22.0,1.0,3.0,3.0,,,9.0,2.0,,2.0,12.0,7.0,8.0,2.0,1715.0,1.0,8.0,13.0,32.0,2.0,67.0,54.0,23.0,3.0,262.0,256.0,6.0,4.0,20.0,31.0,137.0,21.0,62.0,14.0,11.0,97.0,,28.0,28.0,226.0,58.0,345.0,1.0,66.0,10.0,379.0,80.0,10.0,11.0,8.0,9.0,774.0,78.0,49.0,12.0,31.0,23.0,10.0,5.0,10.0,16.0,2.0,,1.0,13.0,12.0,1.0,1.0,3.0,21.0,10.0,2.0,,,,2.0,1.0,4.0,2.0,5.0,3.0,2.0,,3.0,2.0,5.0,1.0,,,1.0,,,,,,,3.0,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,4.0,20.0,14.0,4.0,6.0,,17.0,,,2.0,,,1.0,,,,,,,,,,,,,
3573,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,18,234.0,15.0,14.0,73.0,59.0,17.0,773.0,3.0,58.0,23.0,934.0,6.0,10.0,44.0,29.0,34.0,148.0,164.0,73.0,9.0,3.0,,1.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,6.0,2.0,4.0,3.0,5.0,,8.0,2.0,15.0,7.0,,5.0,10.0,35.0,1.0,,,6.0,2.0,151.0,7.0,6.0,8.0,14.0,49.0,162.0,21.0,74.0,4.0,199.0,166.0,6.0,4.0,1.0,,115.0,252.0,41.0,29.0,5.0,18.0,15.0,3.0,7.0,7.0,,1.0,3.0,30.0,,30.0,63.0,41.0,7.0,1.0,2615.0,,42.0,47.0,16.0,,33.0,376.0,53.0,2.0,456.0,449.0,18.0,57.0,76.0,16.0,434.0,89.0,267.0,32.0,10.0,84.0,33.0,216.0,183.0,550.0,43.0,1076.0,4.0,60.0,37.0,1127.0,38.0,6.0,56.0,10.0,10.0,1869.0,99.0,30.0,23.0,51.0,42.0,46.0,3.0,2.0,2.0,5.0,,2.0,1.0,9.0,3.0,1.0,1.0,7.0,3.0,,,,,1.0,,,,1.0,1.0,,,7.0,,1.0,9.0,,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
3825,18,29.0,2.0,,,,10.0,127.0,,19.0,2.0,156.0,2.0,,29.0,9.0,26.0,121.0,100.0,6.0,,,,,,1.0,1.0,2.0,17.0,1.0,9.0,5.0,,7.0,7.0,2.0,,2.0,,4.0,,,1.0,2.0,18.0,5.0,1.0,,3.0,,27.0,,8.0,3.0,3.0,,5.0,,32.0,9.0,116.0,58.0,,,,,19.0,0.0,44.0,14.0,2.0,25.0,23.0,2.0,1.0,1.0,,6.0,1.0,2.0,,2.0,9.0,3.0,12.0,1.0,1448.0,,2.0,5.0,8.0,1.0,43.0,33.0,22.0,2.0,127.0,125.0,6.0,4.0,17.0,21.0,87.0,7.0,37.0,8.0,2.0,20.0,,5.0,5.0,139.0,18.0,197.0,3.0,23.0,6.0,229.0,37.0,7.0,10.0,9.0,,444.0,75.0,33.0,5.0,6.0,3.0,7.0,2.0,5.0,10.0,12.0,,,6.0,6.0,1.0,,1.0,21.0,,,,,,,,3.0,,2.0,,1.0,,1.0,,2.0,,,,,,,,,,1.0,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
2707,18,2.0,,,,,,9.0,1.0,2.0,1.0,11.0,,,3.0,3.0,8.0,8.0,10.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,,3.0,3.0,13.0,5.0,,1.0,1.0,,,0.0,6.0,,1.0,1.0,1.0,,,,,,2.0,1.0,,1.0,5.0,3.0,1.0,,54.0,,,,2.0,1.0,2.0,1.0,1.0,,14.0,13.0,,,2.0,1.0,3.0,,3.0,,2.0,,,1.0,1.0,9.0,4.0,18.0,1.0,2.0,2.0,20.0,3.0,,1.0,,,39.0,5.0,1.0,4.0,,1.0,1.0,,,,8.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,18,4.0,,,,,,8.0,,,1.0,12.0,,,1.0,,1.0,5.0,5.0,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,5.0,,7.0,,,,,,,0.0,,,,2.0,2.0,,,,,,,1.0,,1.0,2.0,1.0,1.0,,31.0,,1.0,,,,2.0,3.0,1.0,1.0,10.0,10.0,,1.0,,,3.0,1.0,5.0,,,1.0,,1.0,1.0,4.0,,11.0,,,1.0,15.0,2.0,,,1.0,,26.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
2070,18,169.0,16.0,,,,,71.0,49.0,,97.0,240.0,,,,1.0,21.0,115.0,117.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,,12.0,,,,,2.0,,5.0,,15.0,1.0,,110.0,0.0,,21.0,,13.0,11.0,2.0,,,186.0,,1.0,,,,326.0,126.0,4.0,6.0,1890.0,,1.0,1.0,,,30.0,55.0,4.0,,237.0,235.0,,40.0,,,27.0,2.0,196.0,20.0,17.0,,,,,94.0,,201.0,175.0,,248.0,397.0,,,,,,886.0,,4.0,15.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,17.0,131.0,,17.0,5.0,32.0,,30.0,170.0,138.0,,9.0,26.0,31.0,57.0,9.0,32.0,17.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
3960,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,18,142.0,,,,,,116.0,114.0,,149.0,258.0,,1.0,,,32.0,268.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,8.0,,,,1.0,8.0,5.0,6.0,,19.0,,2.0,274.0,32.0,,32.0,,56.0,51.0,5.0,,,270.0,,,,,,613.0,212.0,15.0,20.0,2769.0,,,,,,66.0,32.0,5.0,4.0,448.0,445.0,,61.0,,,64.0,,168.0,,22.0,,,,,235.0,,395.0,325.0,,440.0,563.0,,2.0,,,1.0,1312.0,1.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,17.0,117.0,5.0,15.0,22.0,59.0,,30.0,269.0,129.0,4.0,12.0,57.0,30.0,88.0,8.0,32.0,21.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
1249,18,124.0,24.0,,18.0,18.0,160.0,647.0,2.0,138.0,25.0,753.0,15.0,9.0,220.0,223.0,37.0,364.0,239.0,74.0,1.0,3.0,,,1.0,3.0,3.0,7.0,24.0,2.0,10.0,6.0,3.0,5.0,14.0,6.0,,6.0,2.0,14.0,6.0,1.0,1.0,8.0,35.0,11.0,2.0,,6.0,1.0,65.0,1.0,18.0,14.0,4.0,,56.0,23.0,96.0,9.0,485.0,385.0,1.0,25.0,21.0,,235.0,370.0,121.0,37.0,7.0,65.0,58.0,7.0,7.0,7.0,,5.0,43.0,25.0,1.0,25.0,75.0,23.0,18.0,9.0,3316.0,,30.0,52.0,21.0,2.0,190.0,267.0,137.0,3.0,893.0,869.0,10.0,11.0,44.0,32.0,426.0,82.0,165.0,72.0,49.0,52.0,,79.0,79.0,920.0,468.0,1327.0,11.0,188.0,54.0,1413.0,71.0,1.0,61.0,32.0,13.0,2115.0,184.0,89.0,10.0,12.0,28.0,50.0,9.0,15.0,24.0,,1.0,2.0,12.0,12.0,3.0,1.0,5.0,24.0,3.0,2.0,,,1.0,,2.0,4.0,,2.0,,4.0,2.0,5.0,,2.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
3926,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,18,133.0,8.0,,3.0,3.0,2.0,195.0,5.0,7.0,9.0,325.0,1.0,97.0,9.0,6.0,19.0,141.0,87.0,12.0,,2.0,,,,,,,2.0,,3.0,2.0,1.0,1.0,1.0,3.0,,3.0,,6.0,1.0,,,2.0,9.0,,,,1.0,,87.0,10.0,5.0,15.0,1.0,,14.0,6.0,27.0,4.0,93.0,96.0,10.0,14.0,5.0,,82.0,0.0,23.0,15.0,,25.0,21.0,4.0,2.0,2.0,,1.0,15.0,41.0,3.0,39.0,87.0,47.0,13.0,14.0,1324.0,3.0,6.0,8.0,2.0,5.0,7.0,123.0,31.0,2.0,228.0,207.0,1.0,54.0,32.0,5.0,103.0,14.0,161.0,27.0,35.0,39.0,,20.0,20.0,167.0,5.0,301.0,18.0,8.0,42.0,442.0,12.0,2.0,54.0,3.0,121.0,916.0,33.0,17.0,2.0,19.0,3.0,41.0,1.0,,,4.0,,,2.0,2.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,2.0,,,2.0,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31.0,25.0,,,,2.0,,,,,,,,,,,,,,,,,,,
3362,18,8.0,,,1.0,1.0,,8.0,,,,15.0,,4.0,,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,,1.0,,,,2.0,1.0,,2.0,1.0,,1.0,0.0,1.0,,,,,,,,,,1.0,3.0,,3.0,5.0,4.0,,,32.0,,1.0,,,,6.0,,,,3.0,3.0,,4.0,1.0,,3.0,1.0,9.0,,2.0,,,1.0,1.0,4.0,,10.0,,,,18.0,,,,,4.0,33.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,18,307.0,26.0,,1.0,1.0,3.0,145.0,36.0,4.0,73.0,451.0,,1.0,37.0,86.0,35.0,345.0,225.0,8.0,,,,,1.0,,,1.0,13.0,,2.0,4.0,3.0,1.0,6.0,1.0,,1.0,,3.0,2.0,,1.0,1.0,9.0,8.0,,,,2.0,114.0,12.0,3.0,25.0,5.0,,2.0,3.0,4.0,8.0,89.0,187.0,12.0,251.0,148.0,1.0,189.0,228.0,22.0,35.0,1.0,62.0,56.0,6.0,,,1.0,1.0,288.0,78.0,12.0,77.0,272.0,99.0,17.0,53.0,3150.0,40.0,5.0,3.0,3.0,23.0,71.0,72.0,51.0,3.0,470.0,286.0,1.0,75.0,38.0,15.0,72.0,8.0,367.0,78.0,435.0,14.0,,6.0,6.0,216.0,5.0,361.0,113.0,4.0,193.0,722.0,21.0,,66.0,1.0,1.0,1518.0,30.0,23.0,10.0,12.0,3.0,49.0,1.0,8.0,9.0,,,,2.0,2.0,,,,,2.0,,,4.0,1.0,9.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
3899,18,64.0,1.0,,,,54.0,208.0,,49.0,3.0,272.0,1.0,,85.0,72.0,31.0,156.0,121.0,15.0,,,,,,3.0,,2.0,15.0,1.0,5.0,2.0,,7.0,6.0,1.0,1.0,,,2.0,3.0,,1.0,2.0,8.0,5.0,,,3.0,3.0,29.0,1.0,5.0,9.0,1.0,,7.0,1.0,32.0,11.0,164.0,115.0,1.0,6.0,3.0,,78.0,0.0,38.0,17.0,3.0,29.0,26.0,3.0,2.0,2.0,,2.0,9.0,9.0,,9.0,26.0,12.0,15.0,,1490.0,,8.0,9.0,9.0,,72.0,75.0,29.0,2.0,234.0,226.0,8.0,3.0,18.0,16.0,129.0,17.0,83.0,2.0,14.0,4.0,,8.0,8.0,258.0,163.0,379.0,3.0,65.0,7.0,454.0,30.0,14.0,19.0,2.0,,642.0,45.0,22.0,5.0,2.0,7.0,15.0,,10.0,15.0,14.0,,,4.0,6.0,,,1.0,14.0,4.0,1.0,,,,,1.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,11.0,20.0,12.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
3796,18,687.0,17.0,,1.0,1.0,2.0,256.0,8.0,4.0,88.0,942.0,,3.0,72.0,101.0,33.0,168.0,150.0,4.0,,,1.0,,,1.0,3.0,4.0,10.0,4.0,21.0,3.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,17.0,,,1.0,,2.0,10.0,,1.0,2.0,,144.0,7.0,10.0,7.0,10.0,,6.0,1.0,10.0,4.0,115.0,206.0,7.0,127.0,77.0,,80.0,198.0,28.0,33.0,7.0,34.0,31.0,3.0,1.0,,,2.0,152.0,67.0,3.0,65.0,243.0,150.0,7.0,20.0,2799.0,36.0,2.0,3.0,13.0,18.0,103.0,44.0,16.0,5.0,318.0,211.0,1.0,99.0,44.0,15.0,54.0,5.0,759.0,43.0,234.0,9.0,,7.0,7.0,115.0,4.0,379.0,58.0,4.0,143.0,1131.0,38.0,2.0,64.0,1.0,4.0,1736.0,24.0,32.0,22.0,9.0,1.0,45.0,3.0,8.0,12.0,,2.0,8.0,4.0,3.0,1.0,,,3.0,3.0,4.0,,9.0,1.0,,2.0,2.0,,,2.0,2.0,4.0,1.0,,,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,18,19.0,3.0,1.0,2.0,2.0,2.0,75.0,,18.0,5.0,92.0,1.0,4.0,3.0,1.0,8.0,12.0,7.0,6.0,1.0,,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,2.0,,,1.0,4.0,,,1.0,,,9.0,,2.0,,,2.0,1.0,1.0,8.0,,15.0,5.0,,,,,10.0,0.0,3.0,1.0,,4.0,4.0,,1.0,1.0,,1.0,,4.0,,4.0,3.0,2.0,4.0,,200.0,,4.0,4.0,2.0,,3.0,20.0,11.0,1.0,31.0,31.0,2.0,1.0,6.0,2.0,47.0,8.0,20.0,8.0,,2.0,2.0,5.0,4.0,60.0,3.0,93.0,1.0,18.0,8.0,108.0,6.0,,1.0,1.0,4.0,161.0,13.0,3.0,4.0,,,1.0,,,1.0,7.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,10.0,,2.0,,5.0,,,,,,,,,,,,,,,,,,,
1725,18,51.0,1.0,,3.0,3.0,2.0,119.0,,12.0,2.0,167.0,,1.0,7.0,2.0,17.0,50.0,38.0,4.0,,,,,1.0,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,6.0,,,,,,23.0,1.0,3.0,2.0,,,16.0,2.0,12.0,3.0,33.0,14.0,1.0,,,,12.0,0.0,3.0,4.0,1.0,13.0,11.0,2.0,1.0,1.0,,,3.0,10.0,,10.0,6.0,4.0,11.0,,460.0,,2.0,3.0,1.0,,17.0,62.0,11.0,,70.0,67.0,1.0,11.0,11.0,3.0,71.0,5.0,59.0,2.0,3.0,15.0,,18.0,18.0,90.0,6.0,157.0,1.0,14.0,4.0,198.0,7.0,3.0,3.0,1.0,1.0,304.0,21.0,3.0,3.0,6.0,1.0,2.0,1.0,,,13.0,,,2.0,,,,,7.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,18,147.0,34.0,,,,2.0,271.0,,11.0,48.0,418.0,4.0,2.0,17.0,14.0,13.0,57.0,56.0,14.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,3.0,,59.0,1.0,2.0,11.0,2.0,,1.0,1.0,19.0,4.0,71.0,70.0,1.0,12.0,6.0,,91.0,0.0,20.0,8.0,1.0,8.0,7.0,1.0,1.0,1.0,,,11.0,22.0,,22.0,110.0,70.0,4.0,5.0,814.0,,4.0,11.0,4.0,2.0,60.0,95.0,28.0,1.0,161.0,153.0,2.0,21.0,36.0,,104.0,15.0,172.0,59.0,20.0,6.0,,2.0,2.0,159.0,7.0,370.0,8.0,13.0,71.0,540.0,6.0,1.0,29.0,15.0,2.0,741.0,27.0,25.0,5.0,2.0,1.0,24.0,2.0,,2.0,5.0,,,2.0,2.0,,,,,,,,,,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,18,114.0,8.0,2.0,7.0,5.0,7.0,200.0,1.0,35.0,15.0,307.0,3.0,4.0,4.0,3.0,20.0,108.0,92.0,19.0,,2.0,,1.0,,1.0,3.0,6.0,6.0,1.0,5.0,3.0,1.0,2.0,,1.0,,1.0,1.0,3.0,5.0,1.0,3.0,6.0,15.0,,2.0,,5.0,,34.0,,3.0,7.0,1.0,2.0,11.0,1.0,22.0,5.0,56.0,38.0,,1.0,,,39.0,240.0,6.0,15.0,6.0,16.0,11.0,5.0,2.0,2.0,,,1.0,11.0,,11.0,31.0,22.0,6.0,2.0,1160.0,,8.0,13.0,14.0,2.0,62.0,54.0,10.0,2.0,110.0,108.0,4.0,7.0,23.0,7.0,95.0,21.0,123.0,19.0,3.0,23.0,2.0,14.0,12.0,134.0,15.0,258.0,5.0,38.0,27.0,367.0,24.0,12.0,14.0,6.0,4.0,562.0,45.0,15.0,9.0,6.0,10.0,10.0,1.0,2.0,4.0,5.0,,,2.0,7.0,,,1.0,14.0,3.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
2866,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,18,,,,,,,3.0,1.0,,,3.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,16.0,,1.0,,,,1.0,1.0,,,3.0,3.0,,,,,3.0,1.0,1.0,,,,,,,5.0,1.0,5.0,1.0,,,6.0,1.0,,,,,8.0,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
