id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
3708,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,20,632.0,33.0,1.0,195.0,10.0,2.0,73.0,826.0,3.0,6.0,8.0,21.0,178.0,145.0,6.0,7.0,1.0,4.0,1.0,6.0,,5.0,1.0,,,,2.0,,,,,4.0,,1.0,,,69.0,75.0,,3.0,,12.0,5.0,,2.0,3.0,7.0,44.0,47.0,3.0,58.0,29.0,98.0,160.0,21.0,435.0,21.0,31.0,25.0,6.0,1.0,1.0,,49.0,39.0,8.0,30.0,326.0,223.0,123.0,8.0,13.0,1828.0,23.0,,7.0,2.0,18.0,10.0,99.0,20.0,2.0,203.0,159.0,49.0,26.0,139.0,5.0,43.0,7.0,667.0,81.0,102.0,10.0,3.0,3.0,107.0,1.0,305.0,41.0,2.0,127.0,969.0,7.0,2.0,22.0,3.0,1201.0,5.0,5.0,9.0,6.0,2.0,19.0,5.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,8.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,20,91.0,12.0,1.0,149.0,,29.0,14.0,237.0,1.0,6.0,1.0,18.0,73.0,52.0,6.0,3.0,2.0,,,,3.0,1.0,1.0,3.0,25.0,2.0,9.0,12.0,3.0,21.0,17.0,3.0,,1.0,,2.0,64.0,37.0,,,9.0,13.0,,,4.0,34.0,3.0,91.0,78.0,,4.0,1.0,49.0,0.0,14.0,92.0,9.0,17.0,13.0,4.0,,,,2.0,16.0,,14.0,91.0,31.0,16.0,12.0,3.0,819.0,,5.0,4.0,6.0,,38.0,26.0,22.0,,169.0,166.0,22.0,13.0,57.0,13.0,79.0,9.0,110.0,25.0,7.0,49.0,17.0,12.0,117.0,2.0,211.0,9.0,32.0,29.0,304.0,28.0,8.0,39.0,1.0,541.0,23.0,23.0,14.0,3.0,4.0,29.0,2.0,1.0,1.0,,,,,1.0,6.0,1.0,3.0,4.0,,2.0,,,,,,24.0,3.0,2.0,,3.0,,,6.0,1.0,1.0,1.0,,1.0,2.0,7.0,,,,1.0,,,,6.0,,,,,,,4.0,1.0,,,2.0,2.0,1.0,2.0,,,,,1.0,,,,,5.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
3322,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,20,233.0,32.0,2.0,291.0,1.0,26.0,48.0,523.0,1.0,9.0,14.0,14.0,86.0,96.0,9.0,7.0,1.0,3.0,2.0,6.0,1.0,5.0,2.0,,6.0,2.0,3.0,9.0,,14.0,16.0,1.0,1.0,,,,95.0,78.0,,1.0,6.0,6.0,3.0,,2.0,17.0,5.0,57.0,71.0,1.0,5.0,3.0,104.0,0.0,23.0,191.0,12.0,16.0,12.0,4.0,1.0,,1.0,7.0,33.0,4.0,22.0,180.0,85.0,50.0,5.0,3.0,1082.0,,3.0,7.0,3.0,5.0,62.0,77.0,21.0,,165.0,156.0,31.0,47.0,170.0,14.0,130.0,10.0,260.0,65.0,14.0,7.0,7.0,7.0,183.0,5.0,383.0,8.0,27.0,66.0,636.0,23.0,1.0,38.0,1.0,810.0,12.0,12.0,15.0,4.0,4.0,28.0,4.0,,,,,1.0,1.0,5.0,5.0,,11.0,1.0,1.0,1.0,,1.0,,,,4.0,1.0,1.0,,,1.0,,5.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,20,10.0,,,47.0,,5.0,2.0,57.0,1.0,9.0,1.0,10.0,37.0,30.0,7.0,4.0,,3.0,,3.0,1.0,4.0,,,1.0,1.0,1.0,,,1.0,4.0,,,,,,22.0,10.0,,,2.0,2.0,,,1.0,16.0,2.0,50.0,10.0,,,,9.0,144.0,14.0,26.0,5.0,10.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,17.0,7.0,2.0,7.0,,467.0,,3.0,5.0,,,15.0,17.0,4.0,,69.0,67.0,1.0,6.0,18.0,4.0,34.0,8.0,12.0,,2.0,11.0,4.0,4.0,51.0,11.0,75.0,2.0,5.0,4.0,83.0,6.0,4.0,3.0,2.0,145.0,11.0,11.0,4.0,1.0,4.0,3.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,3.0,,,,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,20,60.0,4.0,,78.0,2.0,2.0,5.0,135.0,23.0,,1.0,11.0,27.0,11.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,23.0,19.0,,2.0,,1.0,1.0,,1.0,3.0,3.0,13.0,20.0,2.0,4.0,2.0,27.0,0.0,5.0,62.0,3.0,2.0,1.0,1.0,,,,3.0,9.0,,4.0,6.0,28.0,18.0,2.0,3.0,311.0,1.0,,1.0,1.0,3.0,57.0,2.0,,,61.0,58.0,10.0,9.0,68.0,,32.0,1.0,69.0,11.0,7.0,5.0,14.0,14.0,45.0,,104.0,6.0,2.0,11.0,159.0,1.0,,12.0,26.0,258.0,10.0,10.0,6.0,6.0,2.0,10.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,3.0,3.0,,,,,13.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,20,186.0,21.0,3.0,199.0,2.0,23.0,27.0,382.0,2.0,5.0,8.0,13.0,50.0,46.0,5.0,3.0,1.0,,,1.0,,4.0,2.0,5.0,8.0,1.0,2.0,4.0,4.0,13.0,13.0,,,,,3.0,87.0,46.0,2.0,,4.0,7.0,1.0,,8.0,7.0,2.0,32.0,33.0,,3.0,2.0,85.0,0.0,14.0,146.0,8.0,8.0,8.0,,,,,2.0,9.0,,8.0,108.0,71.0,45.0,5.0,,728.0,,2.0,3.0,7.0,3.0,57.0,55.0,9.0,1.0,111.0,111.0,15.0,26.0,121.0,9.0,99.0,5.0,202.0,45.0,3.0,4.0,13.0,9.0,148.0,10.0,273.0,9.0,23.0,44.0,462.0,20.0,3.0,19.0,2.0,563.0,12.0,12.0,2.0,6.0,5.0,10.0,2.0,,1.0,1.0,,,,2.0,4.0,1.0,11.0,,1.0,1.0,,,,,,4.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,5.0,1.0,,1.0,3.0,3.0,,,,5.0,,,,,,,,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,5.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,20,3.0,,,10.0,10.0,,10.0,13.0,,,1.0,2.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,1.0,,2.0,,22.0,0.0,,34.0,1.0,3.0,3.0,,,,,,,,,,43.0,15.0,2.0,1.0,99.0,,,,,,7.0,4.0,3.0,1.0,30.0,30.0,2.0,,,,5.0,,5.0,,2.0,,,,16.0,,29.0,26.0,,30.0,34.0,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,14.0,,,,,,10.0,5.0,1.0,19.0,10.0,1.0,2.0,3.0,6.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,2.0,,,3.0,,,,,,,,,,1.0,,,,,,,
2152,20,1237.0,31.0,,873.0,3.0,106.0,108.0,2110.0,1.0,12.0,2.0,36.0,306.0,211.0,10.0,,,,,,,,,,2.0,1.0,,3.0,,4.0,1.0,,,,,,303.0,257.0,,4.0,1.0,16.0,11.0,,2.0,31.0,10.0,85.0,128.0,4.0,16.0,2.0,178.0,296.0,13.0,536.0,35.0,39.0,35.0,4.0,,,,12.0,59.0,4.0,45.0,705.0,217.0,193.0,15.0,13.0,3019.0,1.0,3.0,7.0,,11.0,188.0,281.0,18.0,1.0,254.0,229.0,101.0,153.0,714.0,3.0,264.0,10.0,1290.0,47.0,41.0,34.0,3.0,3.0,315.0,1.0,971.0,8.0,107.0,119.0,2258.0,4.0,8.0,62.0,1.0,2563.0,28.0,28.0,43.0,11.0,,39.0,3.0,,,,,,,,1.0,,2.0,1.0,,,,,,1.0,,21.0,,,,,,,1.0,,,,,1.0,3.0,3.0,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,20,367.0,9.0,,336.0,2.0,54.0,35.0,702.0,,12.0,12.0,23.0,87.0,79.0,11.0,3.0,,4.0,,4.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,11.0,13.0,1.0,2.0,,,,134.0,86.0,2.0,1.0,8.0,6.0,2.0,,4.0,19.0,5.0,67.0,146.0,1.0,13.0,6.0,66.0,0.0,27.0,196.0,17.0,16.0,11.0,5.0,,,,10.0,43.0,3.0,29.0,227.0,77.0,61.0,4.0,9.0,1416.0,2.0,6.0,5.0,4.0,5.0,52.0,124.0,8.0,,172.0,162.0,43.0,39.0,244.0,7.0,114.0,11.0,396.0,16.0,23.0,22.0,10.0,10.0,153.0,10.0,415.0,4.0,56.0,40.0,801.0,19.0,11.0,84.0,1.0,1084.0,25.0,25.0,33.0,14.0,7.0,62.0,6.0,1.0,,,,,,1.0,6.0,3.0,13.0,,,,,1.0,,1.0,1.0,17.0,1.0,1.0,,,,,6.0,,,2.0,1.0,4.0,4.0,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
2064,20,339.0,107.0,14.0,1053.0,,158.0,181.0,1382.0,10.0,49.0,26.0,34.0,211.0,223.0,47.0,49.0,4.0,6.0,4.0,15.0,10.0,23.0,17.0,6.0,22.0,21.0,10.0,23.0,26.0,81.0,100.0,5.0,3.0,3.0,3.0,11.0,291.0,138.0,15.0,1.0,37.0,14.0,14.0,1.0,18.0,73.0,4.0,182.0,116.0,1.0,9.0,7.0,287.0,340.0,29.0,364.0,32.0,26.0,22.0,4.0,4.0,4.0,3.0,14.0,15.0,,14.0,374.0,110.0,71.0,4.0,5.0,2839.0,,15.0,36.0,70.0,7.0,245.0,324.0,122.0,1.0,544.0,533.0,25.0,89.0,683.0,50.0,602.0,51.0,372.0,166.0,20.0,51.0,51.0,38.0,828.0,42.0,1391.0,4.0,175.0,228.0,1712.0,157.0,6.0,22.0,10.0,2210.0,51.0,51.0,35.0,26.0,29.0,17.0,1.0,5.0,9.0,2.0,7.0,5.0,22.0,12.0,27.0,33.0,118.0,11.0,18.0,27.0,1.0,,,1.0,2.0,33.0,10.0,7.0,,,1.0,19.0,17.0,1.0,14.0,1.0,4.0,2.0,24.0,34.0,,16.0,1.0,16.0,,4.0,13.0,17.0,,47.0,,38.0,,2.0,7.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,,7.0,,,4.0,1.0,13.0,2.0,3.0,,,,,,,,,,,3.0,,4.0,5.0,2.0,6.0,7.0,4.0,2.0,1.0,6.0,,1.0,4.0,2.0,,,2.0,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0
4442,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,20,225.0,42.0,9.0,388.0,1.0,38.0,50.0,606.0,2.0,17.0,11.0,27.0,153.0,135.0,26.0,4.0,2.0,1.0,,1.0,4.0,3.0,7.0,9.0,22.0,2.0,2.0,3.0,2.0,7.0,21.0,1.0,,,,2.0,160.0,111.0,3.0,,6.0,22.0,2.0,,3.0,44.0,8.0,113.0,113.0,,4.0,1.0,90.0,0.0,15.0,195.0,17.0,24.0,19.0,5.0,3.0,3.0,3.0,3.0,34.0,2.0,21.0,263.0,50.0,31.0,9.0,1.0,1511.0,,14.0,21.0,11.0,1.0,64.0,124.0,46.0,,282.0,277.0,39.0,67.0,130.0,7.0,208.0,35.0,253.0,65.0,9.0,48.0,40.0,18.0,292.0,29.0,535.0,7.0,39.0,65.0,748.0,24.0,8.0,38.0,2.0,1049.0,32.0,32.0,34.0,10.0,7.0,29.0,,5.0,,,,,2.0,1.0,2.0,,1.0,4.0,1.0,2.0,,,,,1.0,30.0,7.0,3.0,,6.0,1.0,,13.0,2.0,2.0,3.0,2.0,4.0,5.0,9.0,,1.0,,5.0,,1.0,,24.0,,,,,,,3.0,5.0,1.0,,,2.0,1.0,,,,,,5.0,,,1.0,,22.0,4.0,,,,,,,,,,,,4.0,,,,,,2.0,,10.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,20,42.0,9.0,,78.0,11.0,1.0,7.0,119.0,31.0,1.0,4.0,8.0,26.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,1.0,,1.0,1.0,,2.0,4.0,2.0,9.0,18.0,1.0,6.0,3.0,47.0,0.0,3.0,102.0,3.0,3.0,3.0,,,,,4.0,9.0,,5.0,19.0,50.0,29.0,3.0,3.0,317.0,,,1.0,,,77.0,3.0,8.0,,73.0,69.0,13.0,7.0,35.0,,29.0,1.0,53.0,23.0,10.0,3.0,7.0,7.0,53.0,,120.0,24.0,1.0,16.0,166.0,,2.0,10.0,38.0,256.0,3.0,3.0,1.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,3.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,20,426.0,19.0,17.0,557.0,1.0,6.0,38.0,963.0,188.0,24.0,57.0,21.0,110.0,67.0,16.0,1.0,1.0,,,1.0,,1.0,,,8.0,2.0,1.0,5.0,1.0,9.0,9.0,,,,,,158.0,78.0,,11.0,3.0,13.0,8.0,,23.0,18.0,5.0,74.0,128.0,3.0,25.0,12.0,137.0,42.0,12.0,419.0,20.0,17.0,17.0,,2.0,2.0,2.0,30.0,35.0,1.0,26.0,506.0,135.0,87.0,5.0,13.0,1701.0,6.0,9.0,10.0,2.0,,31.0,392.0,25.0,1.0,313.0,280.0,47.0,27.0,43.0,6.0,246.0,19.0,483.0,28.0,50.0,10.0,88.0,88.0,304.0,34.0,731.0,17.0,6.0,53.0,1126.0,11.0,4.0,42.0,204.0,1642.0,4.0,4.0,26.0,11.0,12.0,35.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,2.0,6.0,,1.0,,1.0,,3.0,,3.0,20.0,20.0,,1.0,,,65.0,,1.0,,,,4.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,5.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,20,10.0,1.0,,18.0,1.0,,,27.0,13.0,,2.0,2.0,7.0,5.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,11.0,,1.0,,1.0,,,,1.0,1.0,6.0,13.0,1.0,2.0,1.0,5.0,0.0,,21.0,1.0,2.0,2.0,,,,,3.0,1.0,,1.0,1.0,15.0,8.0,1.0,1.0,91.0,,,1.0,,,11.0,1.0,1.0,,20.0,18.0,8.0,3.0,11.0,1.0,2.0,1.0,12.0,2.0,4.0,8.0,2.0,2.0,6.0,,25.0,5.0,,4.0,35.0,1.0,,4.0,15.0,74.0,1.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,1.0,,4.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,20,525.0,87.0,2.0,680.0,8.0,61.0,95.0,1167.0,10.0,5.0,2.0,34.0,255.0,182.0,31.0,2.0,,,,1.0,2.0,2.0,3.0,2.0,4.0,8.0,1.0,18.0,12.0,42.0,31.0,4.0,1.0,1.0,1.0,2.0,215.0,181.0,2.0,4.0,11.0,44.0,7.0,,24.0,28.0,8.0,120.0,151.0,4.0,19.0,2.0,300.0,136.0,34.0,518.0,34.0,40.0,34.0,6.0,6.0,5.0,5.0,4.0,89.0,3.0,63.0,356.0,250.0,157.0,9.0,7.0,2839.0,1.0,26.0,30.0,19.0,4.0,138.0,205.0,123.0,7.0,482.0,467.0,66.0,105.0,362.0,21.0,277.0,56.0,561.0,202.0,34.0,20.0,133.0,55.0,455.0,3.0,1023.0,29.0,61.0,175.0,1451.0,51.0,13.0,117.0,10.0,2024.0,29.0,29.0,22.0,17.0,17.0,83.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,13.0,46.0,9.0,1.0,4.0,1.0,,,,,10.0,38.0,18.0,4.0,19.0,,3.0,15.0,9.0,3.0,1.0,3.0,1.0,10.0,28.0,,7.0,2.0,7.0,1.0,3.0,1.0,88.0,,,1.0,,,,8.0,,4.0,,,,,3.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,79.0,,,,,,,,,,,,,21.0,,2.0,,,,3.0,2.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
3505,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
