id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,assist_penalty_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_right,att_corner,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,penalty_won,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,red_card,rightside_pass,second_goal_assist,shield_ball_oop,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,att_bx_left,att_cmiss_high,att_cmiss_left,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_post,att_ibox_goal,att_ibox_post,att_miss_high_left,att_post_high,att_rf_goal,att_setpiece,att_sv_high_centre,big_chance_scored,goals,goals_openplay,goal_kicks,post_scoring_att,total_sub_on,accurate_flick_on,accurate_layoffs,accurate_pull_back,accurate_through_ball,att_cmiss_right,att_goal_low_centre,att_lf_goal,att_obox_goal,att_one_on_one,total_through_ball,att_assist_setplay,att_goal_low_right,att_sv_high_left,corner_taken,accurate_corners_intobox,freekick_cross,total_corners_intobox,total_fastbreak,assist_pass_lost,accurate_freekick_cross,assist_own_goal,att_freekick_target,att_freekick_total,att_obox_post,att_post_left,goal_assist_deadball,goal_assist_setplay,assist_free_kick_won,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_freekick_post,att_pen_goal,att_pen_target,att_sv_high_right,assist_handball_won,att_fastbreak,att_goal_high_centre,att_pen_post,att_post_right,shot_fastbreak,clearance_off_line,second_yellow,assist_blocked_shot,att_cmiss_high_right,goal_fastbreak,assist_attempt_saved,assist_post,att_obxd_left,att_obx_left,att_obp_goal,foul_throw_in,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,own_goals,punches,saved_ibox,saved_obox,saves,stand_save,total_high_claim,total_keeper_sweeper,att_obxd_right,dangerous_play,cross_not_claimed,dive_catch,gk_smother,penalty_faced,stand_catch,att_lg_centre,att_obx_right,penalty_save,back_pass,att_lg_left,att_lg_right,att_pen_miss
3600,159663.0,Séamus Coleman,Séamus,Coleman,1988-10-11,Ireland,Ireland,,D,Right Full Back,363,301.0,35.0,10.0,10.0,244.0,5.0,33.0,535.0,75.0,11.0,9.0,25.0,,5.0,145.0,81.0,5.0,7.0,16.0,2.0,2.0,,1.0,1.0,3.0,,2.0,,1.0,1.0,,1.0,,2.0,2.0,2.0,7.0,12.0,3.0,10.0,2.0,1.0,1.0,122.0,124.0,2.0,1.0,5.0,34.0,5.0,9.0,5.0,29.0,6.0,23.0,6.0,68.0,85.0,5.0,32.0,17.0,,2.0,35.0,59.0,7.0,12.0,233.0,18.0,19.0,14.0,5.0,3.0,3.0,3.0,,17.0,29.0,1.0,13.0,1.0,13.0,,256.0,80.0,48.0,8.0,16.0,1612.0,2.0,8.0,11.0,4.0,643.0,6.0,3.0,21.0,146.0,,,40.0,,211.0,211.0,3.0,84.0,37.0,34.0,,34.0,,,3.0,1.0,24.0,104.0,533.0,16.0,36.0,19.0,342.0,66.0,32.0,33.0,35.0,35.0,151.0,2.0,338.0,27.0,,75.0,,645.0,2.0,12.0,6.0,39.0,83.0,1029.0,31.0,27.0,27.0,17.0,0.0,11.0,20.0,15.0,26.0,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21653,299570.0,Aaron Connolly,Aaron,Connolly,2000-01-28,Ireland,Ireland,26.0,F,Centre Striker,363,22.0,2.0,,,50.0,,,72.0,,31.0,7.0,17.0,,1.0,53.0,32.0,19.0,4.0,5.0,6.0,3.0,1.0,,1.0,3.0,9.0,5.0,,0.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,22.0,7.0,20.0,5.0,,2.0,30.0,12.0,,5.0,1.0,5.0,4.0,2.0,,2.0,,8.0,6.0,52.0,34.0,1.0,1.0,1.0,,,28.0,6.0,3.0,6.0,12.0,9.0,17.0,16.0,1.0,1.0,,1.0,1.0,1.0,11.0,,,,,,23.0,3.0,3.0,8.0,,790.0,,3.0,3.0,9.0,87.0,,,21.0,5.0,,1.0,4.0,1.0,63.0,63.0,1.0,3.0,8.0,5.0,,27.0,,1.0,10.0,0.0,17.0,34.0,67.0,4.0,14.0,6.0,26.0,2.0,1.0,11.0,2.0,2.0,48.0,5.0,68.0,,6.0,1.0,8.0,92.0,,23.0,8.0,6.0,,204.0,37.0,27.0,27.0,16.0,0.0,3.0,5.0,5.0,3.0,,,6.0,1.0,1.0,,,1.0,,1.0,,2.0,,0.0,,2.0,,0.0,1.0,2.0,2.0,,,8.0,3.0,6.0,,,1.0,0.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,14742.0,Liam Cooper,Liam,Cooper,1991-08-30,Scotland,Scotland,6.0,D,Centre Central Defender,363,1095.0,74.0,,,317.0,11.0,95.0,1412.0,3.0,61.0,96.0,25.0,,14.0,205.0,143.0,15.0,,,13.0,,9.0,5.0,12.0,0.0,6.0,8.0,2.0,2.0,2.0,,1.0,3.0,,,,,,,,2.0,1.0,3.0,113.0,156.0,0.0,3.0,3.0,13.0,0.0,22.0,6.0,,,1.0,2.0,108.0,192.0,3.0,67.0,33.0,0.0,1.0,56.0,141.0,,23.0,540.0,25.0,40.0,36.0,4.0,,,,,33.0,183.0,,61.0,6.0,61.0,,373.0,281.0,162.0,11.0,14.0,2187.0,12.0,,0.0,9.0,1604.0,32.0,,197.0,57.0,0.0,,12.0,4.0,256.0,256.0,1.0,93.0,62.0,13.0,1.0,624.0,,3.0,6.0,0.0,34.0,87.0,1372.0,7.0,2.0,0.0,1183.0,154.0,67.0,4.0,,,167.0,0.0,467.0,57.0,,218.0,1.0,1650.0,1.0,15.0,1.0,68.0,3.0,1991.0,24.0,7.0,7.0,27.0,0.0,12.0,3.0,3.0,45.0,4.0,,,1.0,1.0,,,,1.0,6.0,,1.0,,,,,6.0,0.0,,1.0,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53182,300058.0,Theo Corbeanu,Theo,Corbeanu,2002-05-17,Canada,Canada,11.0,F,Right Winger,363,1.0,,1.0,1.0,2.0,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,8.0,,1.0,,,2.0,,,1.0,,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,2.0,,0.0,1.0,1.0,,,,1.0,1.0,,,2.0,,1.0,,,2.0,,,,2.0,,8.0,,2.0,2.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,49709.0,Jack Cork,Jack,Cork,1989-06-25,England,England,4.0,M,Centre Central Midfielder,363,170.0,13.0,1.0,1.0,250.0,5.0,17.0,419.0,4.0,29.0,33.0,16.0,,10.0,135.0,92.0,3.0,2.0,8.0,3.0,,,,,2.0,1.0,,,,1.0,,,,2.0,,,2.0,3.0,,5.0,,,,90.0,89.0,,,1.0,22.0,4.0,20.0,4.0,,5.0,13.0,4.0,83.0,75.0,1.0,19.0,8.0,,,51.0,66.0,1.0,21.0,143.0,15.0,24.0,22.0,2.0,,,,1.0,8.0,56.0,,16.0,1.0,16.0,,130.0,31.0,22.0,8.0,2.0,1353.0,1.0,2.0,6.0,,500.0,4.0,0.0,124.0,49.0,,,10.0,,116.0,116.0,12.0,25.0,52.0,22.0,,137.0,,,1.0,,26.0,115.0,419.0,11.0,15.0,8.0,191.0,30.0,19.0,7.0,5.0,5.0,156.0,11.0,314.0,18.0,4.0,38.0,,500.0,,5.0,3.0,26.0,4.0,671.0,16.0,14.0,14.0,12.0,0.0,4.0,5.0,2.0,10.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49256,280326.0,Ben Cottrell,Ben,Cottrell,2001-10-31,England,England,41.0,M,Central Midfielder,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,258090.0,Vladimír Coufal,Vladimír,Coufal,1992-08-22,Czech Republic,Czech Republic,5.0,D,Right Full Back,363,394.0,51.0,34.0,34.0,551.0,11.0,35.0,911.0,251.0,42.0,53.0,34.0,,18.0,253.0,173.0,10.0,5.0,32.0,4.0,5.0,,1.0,2.0,2.0,2.0,4.0,,4.0,1.0,1.0,2.0,,1.0,3.0,1.0,5.0,15.0,4.0,9.0,3.0,,2.0,211.0,169.0,9.0,2.0,12.0,107.0,3.0,37.0,9.0,82.0,41.0,16.0,7.0,131.0,172.0,12.0,90.0,54.0,,1.0,58.0,221.0,6.0,29.0,682.0,34.0,43.0,35.0,8.0,7.0,6.0,7.0,2.0,54.0,150.0,2.0,41.0,3.0,41.0,,335.0,226.0,103.0,9.0,27.0,3055.0,9.0,22.0,23.0,5.0,1261.0,7.0,1.0,16.0,503.0,,,178.0,3.0,613.0,613.0,4.0,114.0,51.0,107.0,,51.0,2.0,2.0,7.0,,32.0,264.0,895.0,34.0,25.0,45.0,525.0,154.0,90.0,24.0,132.0,132.0,399.0,10.0,886.0,63.0,4.0,140.0,,1279.0,1.0,15.0,1.0,73.0,329.0,2190.0,43.0,36.0,36.0,34.0,0.0,18.0,15.0,23.0,36.0,3.0,,,,0.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,2.0,,4.0,4.0,1.0,,,,,,1.0,,6.0,,,,,9.0,,1.0,,5.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94666,261853.0,Ismaila Coulibaly,Ismaila,Coulibaly,2000-12-25,Mali,Mali,28.0,M,Midfielder,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15211,301060.0,Conor Coventry,Conor,Coventry,2000-03-25,England,Ireland,14.0,M,Centre Defensive Midfielder,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69286,315650.0,Charlie Cresswell,Charlie,Cresswell,2002-08-17,England,England,,D,Centre Central Defender,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10539,317848.0,Josh Cullen,Josh,Cullen,1996-04-07,England,Ireland,,M,Centre Central Midfielder,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14565,300598.0,Jamie Cumming,Jamie,Cumming,1999-09-04,England,England,1.0,G,Goalkeeper,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23989,138922.0,Luke Cundle,Luke,Cundle,2002-04-26,England,England,,M,Midfielder,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22870,268432.0,Patrick Cutrone,Patrick,Cutrone,1998-01-03,Italy,Italy,11.0,F,Centre Striker,363,,,,,,,,,,2.0,,2.0,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,0.0,,,,,,,,2.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,23.0,,,,,2.0,,,2.0,,,,,,3.0,3.0,,,,0.0,,1.0,,,1.0,,2.0,,,,0.0,,,,,,,,1.0,,2.0,,,,,2.0,,1.0,,,,5.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19868,314365.0,Vontae Daley-Campbell,Vontae,Daley-Campbell,2001-04-02,England,England,,D,Right Full Back,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,19433.0,Stuart Dallas,Stuart,Dallas,1991-04-19,Northern Ireland,Northern Ireland,15.0,M,Left/Centre/Right Winger,363,822.0,72.0,12.0,10.0,832.0,11.0,75.0,1642.0,176.0,40.0,33.0,38.0,,24.0,342.0,216.0,19.0,29.0,22.0,8.0,5.0,1.0,,1.0,4.0,7.0,4.0,3.0,13.0,4.0,,7.0,3.0,9.0,8.0,7.0,28.0,47.0,8.0,34.0,4.0,2.0,2.0,354.0,256.0,3.0,2.0,6.0,77.0,13.0,58.0,12.0,28.0,37.0,34.0,5.0,180.0,179.0,6.0,46.0,20.0,,1.0,94.0,235.0,6.0,40.0,650.0,38.0,53.0,48.0,5.0,2.0,,2.0,3.0,20.0,102.0,1.0,44.0,3.0,44.0,,430.0,208.0,149.0,15.0,20.0,3410.0,4.0,11.0,15.0,19.0,1940.0,3.0,2.0,329.0,294.0,,,141.0,7.0,505.0,505.0,13.0,129.0,114.0,77.0,,527.0,,4.0,16.0,1.0,52.0,426.0,1621.0,38.0,45.0,26.0,918.0,144.0,46.0,33.0,82.0,68.0,577.0,7.0,1125.0,34.0,19.0,140.0,,1961.0,4.0,48.0,2.0,74.0,185.0,2730.0,61.0,53.0,53.0,51.0,2.0,18.0,22.0,17.0,45.0,7.0,,3.0,,1.0,,2.0,4.0,1.0,,,4.0,,1.0,1.0,6.0,,,3.0,8.0,7.0,,1.0,,4.0,18.0,1.0,,,1.0,1.0,4.0,,3.0,2.0,1.0,3.0,16.0,2.0,3.0,14.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,4.0,,,,4.0,1.0,,,,2.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11362,180050.0,Daniel Podence,Daniel,Castelo Podence,1995-10-21,Portugal,Portugal,10.0,M,Left/Right Winger,363,164.0,38.0,7.0,6.0,310.0,,42.0,467.0,9.0,15.0,7.0,24.0,,8.0,124.0,64.0,22.0,10.0,19.0,12.0,4.0,1.0,1.0,3.0,6.0,4.0,8.0,5.0,11.0,3.0,1.0,2.0,,4.0,3.0,3.0,10.0,29.0,5.0,18.0,2.0,2.0,4.0,159.0,81.0,3.0,0.0,,21.0,10.0,17.0,,20.0,8.0,24.0,5.0,95.0,84.0,,2.0,1.0,,,57.0,68.0,8.0,14.0,153.0,22.0,24.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,15.0,1.0,13.0,,13.0,,125.0,43.0,31.0,9.0,1.0,1676.0,,8.0,13.0,14.0,589.0,1.0,10.0,92.0,112.0,,,65.0,3.0,255.0,255.0,14.0,30.0,37.0,21.0,,164.0,,,8.0,,27.0,187.0,455.0,4.0,50.0,21.0,187.0,67.0,2.0,64.0,32.0,28.0,266.0,5.0,446.0,2.0,22.0,54.0,4.0,601.0,1.0,32.0,19.0,12.0,9.0,897.0,63.0,35.0,35.0,27.0,1.0,10.0,38.0,16.0,6.0,3.0,,5.0,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,,1.0,2.0,2.0,17.0,,,,1.0,1.0,,,4.0,,,1.0,6.0,1.0,,4.0,3.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,288590.0,Scott Dann,Scott,Dann,1987-02-14,England,England,24.0,D,Centre Central Defender,363,357.0,38.0,,,161.0,3.0,36.0,518.0,3.0,29.0,51.0,15.0,,2.0,144.0,64.0,4.0,,1.0,3.0,,4.0,,1.0,2.0,1.0,,,0.0,,,1.0,,,,,,,,1.0,,,,26.0,73.0,,1.0,2.0,4.0,2.0,7.0,2.0,,,,1.0,42.0,66.0,2.0,57.0,26.0,1.0,0.0,17.0,73.0,,6.0,327.0,15.0,24.0,21.0,3.0,,,,,26.0,87.0,,18.0,7.0,18.0,,163.0,169.0,102.0,9.0,16.0,1350.0,1.0,1.0,,1.0,608.0,14.0,,87.0,25.0,,,7.0,,128.0,128.0,2.0,52.0,19.0,4.0,,124.0,,,1.0,1.0,7.0,40.0,497.0,2.0,0.0,1.0,389.0,89.0,57.0,4.0,,,89.0,,251.0,19.0,,87.0,,640.0,,4.0,,6.0,3.0,781.0,17.0,5.0,5.0,5.0,0.0,5.0,4.0,1.0,4.0,1.0,,,,,,1.0,,1.0,0.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25892,315398.0,Kevin Danso,Kevin,Danso,1998-09-19,Austria,Austria,4.0,D,Centre Central Defender,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251,14910.0,Karl Darlow,Karl,Darlow,1990-10-08,England,England,1.0,G,Goalkeeper,363,132.0,21.0,,,155.0,72.0,186.0,287.0,,0.0,17.0,25.0,,,227.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,,,,,,,4.0,,,,4.0,0.0,18.0,,42.0,1.0,,,4.0,117.0,,,518.0,25.0,43.0,38.0,5.0,,,,,1.0,,,,,,,63.0,450.0,156.0,14.0,27.0,2250.0,,,,,242.0,,,73.0,80.0,,,2.0,3.0,353.0,353.0,,10.0,1.0,,,47.0,,,,,3.0,29.0,118.0,,0.0,,179.0,43.0,42.0,,,,117.0,,449.0,239.0,,527.0,,628.0,,,,0.0,,889.0,,1.0,1.0,3.0,0.0,7.0,,,0.0,3.0,105.0,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,89.0,21.0,50.0,13.0,164.0,92.0,,25.0,59.0,26.0,88.0,4.0,18.0,2.0,,,,1.0,,4.0,4.0,,,1.0,,,,
4100,162019.0,David Luiz,David Luiz,Moreira Marinho,1987-04-22,Brazil,Brazil,23.0,D,Centre Central Defender,363,583.0,48.0,,,250.0,7.0,71.0,833.0,3.0,14.0,35.0,20.0,,6.0,103.0,59.0,9.0,6.0,2.0,7.0,1.0,6.0,1.0,5.0,3.0,4.0,1.0,,1.0,4.0,,1.0,2.0,2.0,4.0,,6.0,3.0,,7.0,,,,36.0,64.0,1.0,,1.0,18.0,5.0,,3.0,3.0,6.0,2.0,5.0,31.0,55.0,1.0,49.0,29.0,,2.0,26.0,144.0,,15.0,361.0,17.0,18.0,17.0,1.0,,,,,29.0,57.0,1.0,16.0,6.0,16.0,1.0,343.0,190.0,108.0,7.0,14.0,1396.0,4.0,,2.0,2.0,966.0,9.0,,88.0,95.0,1.0,,25.0,,184.0,184.0,2.0,39.0,23.0,18.0,1.0,258.0,,2.0,8.0,1.0,13.0,90.0,807.0,7.0,3.0,2.0,639.0,125.0,49.0,4.0,9.0,9.0,173.0,,368.0,36.0,,161.0,1.0,998.0,1.0,15.0,3.0,12.0,3.0,1161.0,19.0,4.0,4.0,5.0,0.0,8.0,3.0,5.0,9.0,1.0,,1.0,,0.0,,,1.0,1.0,3.0,,1.0,,1.0,,,3.0,,,1.0,,,,3.0,,,1.0,2.0,,,,,,3.0,,,1.0,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13389,32263.0,Tom Davies,Tom,Davies,1998-06-30,England,England,26.0,M,Centre Central Midfielder,363,338.0,27.0,3.0,3.0,231.0,3.0,34.0,566.0,3.0,15.0,11.0,25.0,,21.0,149.0,87.0,1.0,6.0,5.0,1.0,,2.0,,1.0,,1.0,,,2.0,2.0,,3.0,,2.0,4.0,,6.0,5.0,,4.0,,,,119.0,102.0,2.0,,1.0,30.0,2.0,23.0,2.0,3.0,2.0,10.0,5.0,79.0,85.0,1.0,20.0,12.0,1.0,1.0,50.0,70.0,1.0,26.0,198.0,17.0,23.0,17.0,6.0,1.0,1.0,1.0,,12.0,54.0,,34.0,4.0,34.0,,197.0,71.0,46.0,7.0,7.0,1426.0,0.0,2.0,4.0,,691.0,9.0,2.0,64.0,68.0,1.0,,11.0,2.0,173.0,173.0,9.0,52.0,41.0,30.0,,183.0,,1.0,5.0,,24.0,92.0,560.0,6.0,16.0,6.0,401.0,54.0,20.0,24.0,5.0,5.0,134.0,2.0,301.0,18.0,7.0,61.0,,697.0,,7.0,9.0,31.0,3.0,925.0,4.0,21.0,21.0,26.0,0.0,13.0,18.0,,18.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,8.0,1.0,7.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
