id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
908,14283.0,Emile Heskey,Emile,Heskey,1978-01-11,England,England,19.0,F,Centre Striker,20,101.0,4.0,38.0,255.0,1.0,37.0,9.0,355.0,,64.0,88.0,28.0,167.0,102.0,8.0,17.0,1.0,9.0,3.0,13.0,5.0,11.0,7.0,1.0,5.0,4.0,3.0,3.0,1.0,5.0,16.0,3.0,1.0,,,2.0,110.0,62.0,2.0,4.0,5.0,2.0,3.0,,2.0,20.0,12.0,116.0,136.0,4.0,8.0,3.0,97.0,352.0,26.0,217.0,18.0,23.0,22.0,1.0,,,,11.0,15.0,,9.0,102.0,41.0,15.0,12.0,8.0,1458.0,,1.0,7.0,9.0,4.0,111.0,94.0,33.0,1.0,287.0,276.0,24.0,35.0,137.0,15.0,145.0,8.0,133.0,9.0,19.0,7.0,4.0,4.0,275.0,148.0,437.0,8.0,42.0,20.0,566.0,29.0,12.0,24.0,,752.0,28.0,28.0,22.0,4.0,9.0,17.0,3.0,,2.0,,1.0,,,7.0,,4.0,8.0,3.0,,1.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,1.0,3.0,3.0,6.0,,,,5.0,,3.0,,,,,,,,,3.0,2.0,,,,,,1.0,,,,,5.0,,,1.0,,,8.0,2.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,15253.0,Heurelho Gomes,Heurelho,da Silva Gomes,1981-02-15,Brazil,Brazil,1.0,G,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,12480.0,Troy Hewitt,Troy,Hewitt,1990-02-10,England,England,24.0,F,Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,2363.0,Tony Hibbert,Tony,Hibbert,1981-02-20,England,England,2.0,D,Right Full Back,20,304.0,26.0,1.0,525.0,29.0,4.0,51.0,807.0,255.0,9.0,18.0,32.0,194.0,165.0,14.0,,1.0,,,,,,,,1.0,,1.0,1.0,,4.0,3.0,,,,,,153.0,91.0,,27.0,3.0,18.0,9.0,,51.0,12.0,9.0,56.0,91.0,27.0,59.0,30.0,240.0,0.0,14.0,481.0,31.0,34.0,29.0,5.0,3.0,3.0,3.0,48.0,62.0,4.0,50.0,389.0,270.0,135.0,10.0,14.0,2755.0,14.0,10.0,8.0,,16.0,17.0,434.0,63.0,1.0,484.0,438.0,57.0,32.0,32.0,1.0,260.0,18.0,373.0,54.0,105.0,7.0,111.0,111.0,375.0,1.0,793.0,135.0,4.0,121.0,1055.0,4.0,4.0,50.0,317.0,1817.0,15.0,15.0,19.0,13.0,13.0,40.0,1.0,,,,,,,,3.0,,3.0,,,,,2.0,,1.0,,4.0,22.0,22.0,,1.0,,,58.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1426,13840.0,Danny Higginbotham,Danny,Higginbotham,1978-12-29,England,Gibraltar,4.0,D,Defender,20,3.0,2.0,,5.0,2.0,,3.0,8.0,6.0,3.0,2.0,2.0,10.0,6.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,7.0,4.0,1.0,5.0,3.0,8.0,0.0,3.0,11.0,1.0,5.0,5.0,,,,,4.0,,,,,12.0,6.0,2.0,,112.0,,,,,,4.0,1.0,1.0,,16.0,13.0,1.0,,5.0,1.0,4.0,,7.0,2.0,8.0,,1.0,1.0,9.0,1.0,11.0,6.0,,6.0,17.0,2.0,,2.0,9.0,41.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,55718.0,Clint Hill,Clint,Hill,1978-10-19,England,England,29.0,D,Centre Central Defender,20,174.0,27.0,1.0,173.0,17.0,,39.0,345.0,49.0,11.0,26.0,22.0,172.0,134.0,10.0,8.0,2.0,7.0,2.0,9.0,,8.0,3.0,,1.0,1.0,2.0,,,,,3.0,1.0,,,,34.0,37.0,2.0,9.0,,6.0,4.0,1.0,4.0,2.0,2.0,47.0,72.0,9.0,104.0,63.0,119.0,90.0,29.0,296.0,19.0,29.0,21.0,8.0,2.0,1.0,2.0,101.0,25.0,4.0,22.0,40.0,194.0,105.0,13.0,25.0,1704.0,7.0,4.0,8.0,3.0,20.0,95.0,10.0,28.0,1.0,251.0,180.0,26.0,11.0,108.0,8.0,70.0,12.0,194.0,56.0,175.0,1.0,11.0,11.0,135.0,3.0,295.0,55.0,,81.0,478.0,11.0,1.0,29.0,73.0,852.0,4.0,4.0,17.0,7.0,1.0,25.0,4.0,,1.0,,,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,7.0,,,2.0,1.0,,,,,,2.0,2.0,,,,,,10.0,,8.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,91197.0,Tom Hitchcock,Tom,Hitchcock,1992-10-01,England,England,,F,Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338,9782.0,Michael Hoganson,Michael,Hoganson,1993-12-03,England,England,26.0,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,11119.0,Jonathan Hogg,Jonathan,Hogg,1988-12-06,England,England,6.0,M,Centre Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,288171.0,Junior Hoilett,Junior,Hoilett,1990-06-05,Canada,Canada,23.0,M,Left/Right Winger,20,255.0,12.0,1.0,441.0,1.0,65.0,23.0,679.0,6.0,30.0,15.0,34.0,305.0,205.0,38.0,17.0,3.0,1.0,,2.0,13.0,9.0,7.0,2.0,14.0,3.0,4.0,9.0,5.0,31.0,42.0,5.0,4.0,,2.0,2.0,234.0,151.0,3.0,11.0,27.0,21.0,2.0,,11.0,61.0,7.0,252.0,196.0,11.0,4.0,1.0,74.0,238.0,43.0,241.0,34.0,65.0,53.0,12.0,5.0,5.0,5.0,3.0,37.0,1.0,27.0,129.0,54.0,38.0,20.0,5.0,2955.0,,23.0,20.0,19.0,2.0,146.0,65.0,61.0,1.0,461.0,455.0,64.0,74.0,249.0,18.0,244.0,43.0,290.0,19.0,10.0,187.0,62.0,60.0,353.0,13.0,625.0,14.0,68.0,30.0,853.0,64.0,5.0,49.0,7.0,1449.0,61.0,61.0,45.0,7.0,24.0,35.0,5.0,3.0,,,3.0,1.0,4.0,4.0,14.0,10.0,48.0,5.0,2.0,7.0,,,,,,87.0,17.0,16.0,,,1.0,4.0,48.0,1.0,4.0,3.0,,7.0,13.0,14.0,3.0,2.0,7.0,4.0,,1.0,,3.0,,,,,,,5.0,10.0,,,3.0,2.0,,3.0,,,,,14.0,,,,,2.0,14.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
3040,95019.0,Stuart Holden,Stuart,Holden,1985-08-01,United States,United States,22.0,M,Centre Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,19956.0,Grant Holt,Grant,Holt,1981-04-12,England,England,18.0,F,Forward,20,101.0,15.0,33.0,334.0,,65.0,15.0,429.0,7.0,45.0,23.0,36.0,229.0,166.0,33.0,38.0,1.0,15.0,10.0,30.0,9.0,24.0,19.0,2.0,12.0,12.0,7.0,5.0,1.0,9.0,52.0,7.0,3.0,1.0,,2.0,219.0,35.0,11.0,1.0,13.0,12.0,2.0,,1.0,37.0,11.0,194.0,103.0,1.0,8.0,5.0,84.0,370.0,89.0,168.0,24.0,44.0,36.0,8.0,2.0,2.0,2.0,10.0,8.0,,6.0,113.0,24.0,10.0,13.0,2.0,2245.0,,13.0,22.0,35.0,2.0,117.0,121.0,44.0,3.0,383.0,374.0,4.0,20.0,142.0,29.0,184.0,35.0,115.0,33.0,17.0,21.0,34.0,34.0,337.0,119.0,561.0,5.0,77.0,26.0,642.0,77.0,9.0,20.0,9.0,981.0,73.0,73.0,56.0,12.0,12.0,16.0,6.0,5.0,2.0,2.0,5.0,5.0,15.0,7.0,4.0,8.0,33.0,10.0,5.0,15.0,,,1.0,,3.0,4.0,6.0,6.0,,,,6.0,33.0,,8.0,5.0,,2.0,11.0,11.0,1.0,1.0,1.0,8.0,,4.0,1.0,,,,1.0,,,,5.0,7.0,,,3.0,3.0,2.0,,,,1.0,,20.0,,,,,,33.0,,,,,,,,,,,,,,4.0,,,2.0,6.0,4.0,12.0,,,,,5.0,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
4357,186991.0,Wes Hoolahan,Wes,Hoolahan,1982-05-20,Ireland,Ireland,14.0,M,Left/Centre Central Midfielder,20,325.0,45.0,3.0,750.0,6.0,56.0,61.0,1056.0,15.0,12.0,5.0,33.0,250.0,162.0,39.0,6.0,3.0,,,,2.0,4.0,2.0,6.0,30.0,2.0,4.0,11.0,5.0,23.0,30.0,1.0,1.0,1.0,,1.0,292.0,151.0,3.0,1.0,10.0,25.0,2.0,,23.0,71.0,9.0,133.0,131.0,1.0,6.0,1.0,160.0,304.0,14.0,322.0,25.0,45.0,38.0,7.0,7.0,6.0,7.0,4.0,33.0,2.0,25.0,306.0,78.0,55.0,13.0,,2282.0,,21.0,25.0,11.0,2.0,204.0,188.0,74.0,4.0,349.0,344.0,45.0,91.0,306.0,15.0,383.0,46.0,354.0,78.0,11.0,36.0,55.0,54.0,489.0,10.0,927.0,12.0,60.0,84.0,1226.0,36.0,13.0,53.0,15.0,1622.0,46.0,46.0,50.0,11.0,11.0,33.0,4.0,,,,2.0,,4.0,5.0,8.0,1.0,6.0,2.0,2.0,4.0,,,,,,23.0,19.0,18.0,,,1.0,1.0,31.0,,2.0,2.0,,3.0,15.0,6.0,,1.0,,2.0,1.0,1.0,,7.0,,,,,,2.0,1.0,2.0,1.0,,1.0,3.0,4.0,,,,,,14.0,,,,,1.0,5.0,3.0,,,,,,,,,,,1.0,1.0,2.0,,,,2.0,2.0,8.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13551,167841.0,James Horsfield,James,Horsfield,1995-09-21,England,England,17.0,D,Right Full Back,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,141554.0,Tim Howard,Tim,Howard,1979-03-06,United States,United States,1.0,G,Goalkeeper,20,170.0,3.0,,141.0,111.0,,167.0,311.0,,,,38.0,262.0,214.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,424.0,,,,2.0,12.0,,,,11.0,2.0,8.0,,40.0,,319.0,38.0,,502.0,38.0,40.0,34.0,6.0,,,,,1.0,1.0,1.0,60.0,722.0,261.0,12.0,31.0,3420.0,,1.0,,1.0,,65.0,76.0,23.0,1.0,502.0,502.0,41.0,1.0,56.0,,74.0,1.0,192.0,3.0,40.0,1.0,,,245.0,,427.0,361.0,,466.0,619.0,1.0,,,,1498.0,1.0,1.0,5.0,15.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,160.0,,,,,,,,,1.0,,,,,,,340.0,,,,,,228.0,38.0,54.0,328.0,231.0,25.0,59.0,35.0,95.0,57.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,9.0,5.0,9.0,14.0,4.0,12.0,4.0,10.0,,,,,,,,,2.0,2.0,,,,,,,
4355,49677.0,Jonny Howson,Jonny,Howson,1988-05-21,England,England,16.0,M,Centre Central Midfielder,20,159.0,24.0,2.0,282.0,9.0,14.0,47.0,440.0,6.0,7.0,1.0,11.0,108.0,45.0,10.0,,1.0,,,,,2.0,,2.0,5.0,1.0,1.0,3.0,3.0,12.0,14.0,,1.0,,1.0,,60.0,45.0,,2.0,6.0,6.0,,,5.0,13.0,2.0,35.0,41.0,2.0,8.0,3.0,94.0,0.0,8.0,182.0,11.0,22.0,18.0,4.0,1.0,1.0,1.0,3.0,12.0,,10.0,148.0,86.0,63.0,6.0,2.0,949.0,,4.0,7.0,4.0,1.0,45.0,88.0,26.0,,117.0,113.0,21.0,22.0,135.0,5.0,115.0,11.0,171.0,37.0,12.0,4.0,7.0,7.0,167.0,5.0,361.0,27.0,17.0,63.0,525.0,15.0,3.0,24.0,6.0,637.0,7.0,7.0,13.0,3.0,3.0,19.0,3.0,1.0,,,,,1.0,3.0,6.0,1.0,10.0,1.0,1.0,1.0,,,,,,3.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,2.0,4.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,167649.0,Gavin Hoyte,Gavin,Hoyte,1990-06-06,Trinidad & Tobago,Trinidad & Tobago,2.0,D,Right Full Back,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,6697.0,Tom Huddlestone,Tom,Huddlestone,1986-12-28,England,England,23.0,M,Centre Central Midfielder,20,11.0,5.0,,20.0,,2.0,10.0,30.0,1.0,,,2.0,9.0,6.0,2.0,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,,3.0,3.0,,,,11.0,0.0,3.0,9.0,,5.0,4.0,1.0,,,,,1.0,,1.0,14.0,7.0,5.0,2.0,,60.0,,,3.0,1.0,,5.0,9.0,2.0,,10.0,10.0,,2.0,14.0,,10.0,3.0,14.0,8.0,,,1.0,,14.0,,25.0,,2.0,12.0,38.0,3.0,,2.0,1.0,48.0,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,2.0,1.0,3.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1230,122564.0,Aaron Hughes,Aaron,Hughes,1979-11-08,Northern Ireland,Northern Ireland,3.0,D,Centre Central Defender,20,457.0,24.0,,215.0,3.0,,33.0,670.0,51.0,24.0,34.0,19.0,139.0,115.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,97.0,48.0,1.0,3.0,1.0,7.0,6.0,,6.0,3.0,4.0,40.0,59.0,3.0,58.0,36.0,97.0,64.0,5.0,349.0,18.0,20.0,17.0,3.0,,,,65.0,38.0,4.0,32.0,279.0,184.0,102.0,7.0,18.0,1551.0,15.0,,,1.0,14.0,3.0,164.0,16.0,2.0,241.0,195.0,42.0,6.0,103.0,1.0,63.0,,520.0,84.0,104.0,2.0,12.0,12.0,119.0,1.0,320.0,27.0,,74.0,828.0,3.0,1.0,13.0,67.0,1105.0,3.0,3.0,11.0,8.0,4.0,10.0,,,,,,,,1.0,,,2.0,,,,,,,1.0,,1.0,2.0,2.0,,,,,6.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,6109.0,Robert Hulse,Robert,Hulse,1979-10-25,England,England,34.0,F,Centre Striker,20,1.0,,,2.0,,,,3.0,,3.0,1.0,2.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,5.0,2.0,,1.0,,4.0,0.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,,3.0,,,1.0,,70.0,,,,,,3.0,5.0,1.0,,17.0,16.0,,,1.0,,1.0,,3.0,,2.0,,1.0,1.0,8.0,8.0,13.0,,,1.0,15.0,,1.0,1.0,,23.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,295164.0,James Hurst,James,Hurst,1992-01-31,England,England,,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,268106.0,Sam Hutchinson,Sam,Hutchinson,1989-08-03,England,England,5.0,M,Centre Central Midfielder,20,31.0,,,17.0,,,1.0,48.0,5.0,,,2.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,,,,,,,,,,,3.0,,,,5.0,0.0,,24.0,1.0,2.0,2.0,,,,,,2.0,1.0,2.0,21.0,10.0,7.0,,,77.0,,,,,,1.0,15.0,1.0,,9.0,9.0,3.0,,1.0,,4.0,,32.0,2.0,,,1.0,1.0,6.0,,24.0,,,3.0,55.0,,1.0,3.0,6.0,67.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,131515.0,Robert Huth,Robert,Huth,1984-08-18,Germany,Germany,,D,Defender,20,260.0,21.0,2.0,159.0,45.0,,57.0,416.0,45.0,20.0,57.0,34.0,217.0,256.0,5.0,24.0,1.0,19.0,2.0,23.0,9.0,20.0,2.0,,7.0,9.0,3.0,4.0,1.0,8.0,6.0,7.0,1.0,1.0,,,77.0,107.0,2.0,13.0,12.0,10.0,6.0,,6.0,10.0,12.0,87.0,152.0,13.0,168.0,91.0,179.0,72.0,41.0,295.0,31.0,43.0,29.0,14.0,,,,161.0,68.0,6.0,51.0,111.0,194.0,91.0,13.0,33.0,2832.0,11.0,3.0,2.0,6.0,33.0,43.0,84.0,28.0,6.0,367.0,233.0,75.0,32.0,88.0,25.0,81.0,5.0,294.0,39.0,302.0,11.0,7.0,7.0,165.0,3.0,284.0,118.0,,122.0,571.0,43.0,1.0,67.0,86.0,1247.0,11.0,11.0,24.0,9.0,5.0,52.0,5.0,,3.0,,1.0,1.0,3.0,10.0,3.0,1.0,9.0,,1.0,3.0,,1.0,1.0,4.0,4.0,4.0,3.0,3.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,2.0,,,6.0,30.0,1.0,19.0,,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,5.0,,,1.0,,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
