id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,appearances,clean_sheet,draws,losses,yellow_card,own_goals,wins,goals,goal_assist,attempts_conceded_ibox,game_started,goals_conceded,goals_conceded_ibox,mins_played,times_tackled,winning_goal,red_card,accurate_fwd_zone_pass,accurate_layoffs,accurate_pass,accurate_throws,aerial_won,attempts_conceded_obox,backward_pass,ball_recovery,blocked_pass,dispossessed,duel_lost,duel_won,fwd_pass,head_pass,leftside_pass,open_play_pass,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_mid_3rd,put_through,rightside_pass,successful_open_play_pass,total_contest,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_layoffs,total_pass,total_sub_on,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,won_contest,won_tackle,accurate_back_zone_pass,accurate_cross,accurate_cross_nocorner,accurate_long_balls,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_right,att_freekick_target,att_freekick_total,att_ibox_blocked,att_obox_blocked,att_obox_target,att_obx_centre,att_obx_left,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,effective_clearance,error_lead_to_shot,final_third_entries,fouls,long_pass_own_to_opp,long_pass_own_to_opp_success,ontarget_att_assist,ontarget_scoring_att,overrun,passes_left,poss_won_att_3rd,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_long_balls,total_scoring_att,total_sub_off,won_corners,accurate_corners_intobox,att_bx_centre,att_corner,att_goal_low_centre,att_ibox_goal,att_lf_goal,att_lf_total,att_miss_right,att_obox_miss,big_chance_scored,goals_openplay,offtarget_att_assist,outfielder_block,shot_off_target,total_corners_intobox,was_fouled,accurate_chipped_pass,aerial_lost,attempted_tackle_foul,effective_head_clearance,head_clearance,interception,interception_won,poss_won_def_3rd,successful_put_through,accurate_flick_on,att_cmiss_left,att_miss_left,att_sv_high_left,fouled_final_third,total_pull_back,pen_goals_conceded,penalty_faced,goal_assist_openplay,lost_corners,offside_provoked,assist_attempt_saved,att_ibox_target,att_sv_low_left,blocked_cross,effective_blocked_cross,total_offside,att_ibox_miss,att_pen_miss,second_yellow,att_rf_goal,accurate_launches,att_bx_left,total_launches,hand_ball,penalty_conceded,att_fastbreak,att_sv_high_centre,shot_fastbreak,total_fastbreak,att_assist_setplay,freekick_cross,att_pen_goal,penalty_won,accurate_goal_kicks,accurate_keeper_throws,diving_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,att_hd_goal,att_hd_total,interceptions_in_box
519,3123.0,Tim Flowers,Tim,Flowers,1967-02-03,England,England,,G,Goalkeeper,10,4.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,12832.0,Caleb Folan,Caleb,Folan,1982-10-26,England,Ireland,19.0,F,Forward,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,2642.0,Patrick Foletti,Patrick,Foletti,1974-05-27,Switzerland,Switzerland,,G,Goalkeeper,10,2.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,11445.0,David Forde,David,Forde,1979-12-20,Ireland,Ireland,1.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,93238.0,Diego Forlán,Diego,Forlán,1979-05-19,Uruguay,Uruguay,18.0,F,Striker,10,13.0,3.0,2.0,2.0,,,9.0,,,4.0,1.0,1.0,1.0,69.0,,,,16.0,,17.0,,1.0,3.0,4.0,3.0,,2.0,9.0,3.0,4.0,4.0,6.0,23.0,2.0,4.0,13.0,13.0,3.0,,10.0,16.0,2.0,10.0,2.0,24.0,,24.0,,,,36.0,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,3.0,3.0,3.0,2.0,,,1.0,,3.0,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1759.0,Craig Forrest,Craig,Forrest,1967-09-20,Canada,Canada,,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,122231.0,Mikael Forssell,Mikael,Forssell,1981-03-15,Germany,Finland,,F,Forward,10,22.0,0.0,6.0,5.0,1.0,,11.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,176580.0,Jonathan Fortune,Jonathan,Fortune,1980-08-23,England,England,,D,Defender,10,19.0,7.0,7.0,7.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,55008.0,Robbie Fowler,Robbie,Fowler,1975-04-09,England,England,27.0,F,Forward,10,32.0,8.0,8.0,8.0,3.0,,16.0,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,3326.0,Hayden Foxe,Hayden,Foxe,1977-06-23,Australia,Australia,,D,Defender,10,6.0,0.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1595.0,Per Frandsen,Per,Frandsen,1970-02-06,Denmark,Denmark,,M,Midfielder,10,29.0,4.0,9.0,12.0,4.0,,8.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,3255.0,Steffen Freund,Steffen,Freund,1970-01-19,Germany,Germany,,M,Midfielder,10,20.0,5.0,4.0,7.0,6.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,6178.0,Brad Friedel,Brad,Friedel,1971-05-18,United States,United States,24.0,G,Goalkeeper,10,36.0,7.0,10.0,15.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,3073.0,Thomas Gaardsoe,Thomas,Gaardsoe,1979-11-23,Denmark,Denmark,18.0,D,Defender,10,4.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,54991.0,William Gallas,William,Gallas,1977-08-17,France,France,,D,Defender,10,30.0,10.0,9.0,8.0,4.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,121220.0,Richard Garcia,Richard,Garcia,1981-09-04,Australia,Australia,11.0,F,Forward,10,8.0,0.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,30076.0,Ricardo Gardner,Ricardo,Gardner,1978-09-25,Jamaica,Jamaica,,M,Midfielder,10,31.0,4.0,9.0,13.0,4.0,,9.0,3.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,26598.0,Ryan Garry,Ryan,Garry,1983-09-29,England,England,3.0,D,Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,309.0,Gary Neville,Gary,Neville,1975-02-18,England,England,2.0,D,Right Full Back,10,34.0,9.0,4.0,8.0,4.0,,22.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,2366.0,Paul Gascoigne,Paul,Gascoigne,1967-05-27,England,England,,M,Midfielder,10,18.0,1.0,3.0,10.0,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,2174.0,Diego Gavilan,Diego,Gavilan,1980-03-01,Paraguay,Paraguay,,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,174821.0,Jason Gavin,Jason,Gavin,1980-03-14,Ireland,Ireland,18.0,D,Defender,10,9.0,2.0,4.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1901.0,Scot Gemmill,Scot,Gemmill,1971-01-02,Scotland,Scotland,,M,Midfielder,10,32.0,9.0,9.0,13.0,3.0,,10.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,127520.0,Finidi George,Finidi,George,1971-04-15,Nigeria,Nigeria,24.0,M,Midfielder,10,25.0,1.0,6.0,15.0,,,4.0,6.0,2.0,,1.0,,,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,177200.0,Paul Gerrard,Paul,Gerrard,1973-01-22,England,England,28.0,G,Goalkeeper,10,13.0,4.0,3.0,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,323.0,Ryan Giggs,Ryan,Giggs,1973-11-29,Wales,Wales,11.0,M,Left/Centre Central Midfielder,10,25.0,2.0,5.0,5.0,1.0,,15.0,7.0,12.0,5.0,1.0,1.0,1.0,90.0,,,,10.0,,16.0,3.0,,4.0,2.0,6.0,1.0,1.0,11.0,9.0,5.0,,6.0,24.0,3.0,6.0,21.0,21.0,3.0,1.0,12.0,15.0,8.0,13.0,,21.0,1.0,25.0,,1.0,3.0,57.0,1.0,2.0,2.0,3.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,,,1.0,,2.0,3.0,2.0,,,,,2.0,,8.0,1.0,9.0,3.0,1.0,5.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,4.0,5.0,2.0,1.0,3.0,,,1.0,1.0,3.0,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
329,29676.0,Keith Gillespie,Keith,Gillespie,1975-02-18,Northern Ireland,Northern Ireland,,M,Midfielder,10,32.0,4.0,9.0,14.0,4.0,,9.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2653.0,David Ginola,David,Ginola,1967-01-25,France,France,,F,Forward,10,10.0,0.0,5.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,58471.0,Shay Given,Shay,Given,1976-04-20,Ireland,Ireland,24.0,G,Goalkeeper,10,38.0,9.0,8.0,9.0,2.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,2674.0,Bjarne Goldbæk,Bjarne,Goldbæk,1968-10-06,Denmark,Denmark,,M,Midfielder,10,13.0,2.0,4.0,4.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,2670.0,Alain Goma,Alain,Goma,1972-10-05,France,France,24.0,D,Defender,10,33.0,13.0,11.0,12.0,7.0,,10.0,,1.0,1.0,1.0,1.0,1.0,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1932.0,Dean Gordon,Dean,Gordon,1973-02-10,England,England,,D,Defender,10,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2597.0,Corrado Grabbi,Corrado,Grabbi,1975-07-29,Italy,Italy,,F,Forward,10,14.0,0.0,4.0,6.0,1.0,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,277687.0,Lee Grant,Lee,Grant,1983-01-27,England,England,,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,4606.0,Thomas Gravesen,Thomas,Gravesen,1976-03-11,Denmark,Denmark,10.0,M,Midfielder,10,25.0,4.0,7.0,10.0,7.0,,8.0,2.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,97071.0,Michael Gray,Michael,Gray,1974-08-03,England,England,33.0,D,Defender,10,35.0,11.0,10.0,15.0,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2587.0,Simon Grayson,Simon,Grayson,1969-12-16,England,England,6.0,D,Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,29348.0,Stuart Green,Stuart,Green,1981-06-15,England,England,15.0,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,20496.0,Jonathan Greening,Jonathan,Greening,1979-01-02,England,England,30.0,M,Midfielder,10,36.0,9.0,9.0,15.0,5.0,,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,140555.0,Gordon Greer,Gordon,Greer,1980-12-14,Scotland,Scotland,3.0,D,Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,5256.0,Grégory Vignal,Gregory,Vignal,1981-07-19,France,France,27.0,D,Left Full Back,10,4.0,2.0,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,2643.0,Francois Grenet,Francois,Grenet,1975-03-08,France,France,,D,Defender,10,15.0,2.0,,9.0,2.0,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,13058.0,Andy Griffin,Andy,Griffin,1979-03-17,England,England,,D,Right Full Back,10,4.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1534.0,Gilles Grimandi,Gilles,Grimandi,1970-11-11,France,France,,D,Defender,10,26.0,3.0,7.0,1.0,2.0,,18.0,,,4.0,1.0,4.0,4.0,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,1803.0,David Grondin,David,Grondin,1980-05-08,France,France,,D,Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,98936.0,Jesper Grønkjaer,Jesper,Grønkjaer,1977-08-12,Denmark,Denmark,10.0,M,Left/Right Winger,10,13.0,0.0,2.0,4.0,5.0,,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,24386.0,Eidur Gudjohnsen,Eidur,Gudjohnsen,1978-09-15,Iceland,Iceland,22.0,F,Centre Striker,10,32.0,2.0,9.0,8.0,2.0,,15.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1916.0,Arnar Gunnlaugsson,Arnar,Gunnlaugsson,1973-03-06,Iceland,Iceland,,F,Forward,10,2.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,279326.0,Steve Guppy,Steve,Guppy,1969-03-29,England,England,,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,3768.0,Bernt Haas,Bernt,Haas,1978-04-08,Switzerland,Switzerland,,D,Defender,10,27.0,9.0,6.0,13.0,7.0,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
