id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high_left,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_lg_left,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,goal_fastbreak,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_freekick_miss,att_freekick_total,att_hd_target,offside_provoked,accurate_corners_intobox,accurate_freekick_cross,assist_attempt_saved,assist_free_kick_won,assist_pass_lost,att_assist_setplay,att_cmiss_high,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_obox_goal,att_obx_left,att_one_on_one,att_pen_goal,att_pen_target,freekick_cross,goal_assist_setplay,penalty_won,total_corners_intobox,att_freekick_post,att_ibox_post,att_obxd_right,att_post_left,att_post_right,own_goals,last_man_tackle,att_goal_high_left,att_lg_centre,penalty_conceded,red_card,assist_penalty_won,attempts_obox,six_yard_block,att_obxd_left,goal_assist_deadball,assist_post,attempts_ibox,att_freekick_goal,att_sv_high_right,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,foul_throw_in,second_yellow,assist_own_goal,att_hd_post,dangerous_play,clearance_off_line,att_obp_goal,penalty_save,assist_blocked_shot,assist_handball_won,att_obx_right,att_lg_right,att_pen_miss,back_pass,att_corner,fifty_fifty,successful_fifty_fifty,att_pen_post
5859,7748.0,Luka Milivojevic,Luka,Milivojevic,1991-04-07,Yugoslavia,Serbia,4.0,M,Centre Central Midfielder,54,197.0,36.0,2.0,2.0,1.0,162.0,4.0,7.0,38.0,357.0,,1.0,2.0,24.0,27.0,14.0,16.0,113.0,66.0,5.0,5.0,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,2.0,,,3.0,,1.0,2.0,3.0,4.0,,2.0,9.0,5.0,,2.0,2.0,10.0,,,,,1.0,1.0,51.0,86.0,1.0,,2.0,1.0,19.0,4.0,20.0,4.0,2.0,3.0,,6.0,1.0,77.0,78.0,1.0,24.0,14.0,1.0,,91.0,,,27.0,171.0,14.0,2.0,16.0,13.0,3.0,,,,,,,14.0,74.0,,39.0,6.0,39.0,146.0,70.0,27.0,6.0,2.0,1227.0,1.0,4.0,4.0,483.0,5.0,,64.0,56.0,16.0,,152.0,152.0,4.0,40.0,42.0,,19.0,122.0,,,,6.0,78.0,352.0,9.0,5.0,231.0,73.0,24.0,7.0,6.0,4.0,132304.5869140625,,132.0,2.0,265.0,27.0,7.0,91.0,,490.0,,14.0,3.0,,29.0,1.0,3.0,678.0,11.0,8.0,8.0,16.0,7.0,7.0,3.0,17.0,4.0,1.0,3.0,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,19506.0,James Milner,James,Milner,1986-01-04,England,England,7.0,M,Left/Centre/Right Central Midfielder,54,632.0,107.0,53.0,34.0,2.0,1148.0,25.0,3.0,131.0,1727.0,,2.0,340.0,65.0,56.0,36.0,24.0,166.0,122.0,32.0,10.0,10.0,,,,,,,,3.0,3.0,,1.0,1.0,4.0,7.0,5.0,5.0,,2.0,5.0,,2.0,1.0,1.0,2.0,3.0,6.0,4.0,,5.0,14.0,18.0,,7.0,8.0,29.0,2.0,,1.0,3.0,3.0,3.0,301.0,207.0,4.0,2.0,7.0,34.0,86.0,10.0,49.0,10.0,91.0,98.0,57.0,21.0,10.0,183.0,203.0,34.0,96.0,49.0,,1.0,373.0,18.0,8.0,38.0,966.0,36.0,7.0,35.0,30.0,5.0,,3.0,1.0,3.0,,2.0,50.0,148.0,,44.0,5.0,44.0,92.0,388.0,225.0,6.0,29.0,3159.0,23.0,33.0,17.0,2082.0,5.0,3.0,850.0,46.0,293.0,2.0,770.0,766.0,7.0,104.0,96.0,,86.0,809.0,2.0,4.0,,9.0,619.0,1654.0,38.0,57.0,736.0,232.0,100.0,47.0,259.0,188.0,385469.5078125,,838.0,2.0,1691.0,107.0,4.0,304.0,2.0,2168.0,3.0,36.0,6.0,,94.0,2.0,377.0,3323.0,70.0,31.0,31.0,23.0,20.0,32.0,33.0,63.0,5.0,,3.0,,10.0,19.0,12.0,,,1.0,21.0,,,2.0,1.0,,,,7.0,1.0,33.0,,,72.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,160323.0,Tyrone Mings,Tyrone,Mings,1993-03-13,England,England,5.0,D,Centre Central Defender,54,180.0,4.0,1.0,1.0,,73.0,7.0,,25.0,252.0,,,2.0,14.0,14.0,7.0,2.0,57.0,31.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,23.0,39.0,1.0,,,2.0,5.0,,3.0,,,1.0,,3.0,2.0,27.0,30.0,2.0,40.0,20.0,,1.0,26.0,,,7.0,124.0,5.0,,16.0,15.0,1.0,,,,,,,20.0,23.0,,5.0,0.0,5.0,58.0,60.0,41.0,4.0,10.0,506.0,,1.0,1.0,301.0,5.0,,59.0,7.0,2.0,,60.0,60.0,,29.0,10.0,,5.0,98.0,,1.0,,,18.0,250.0,3.0,1.0,203.0,12.0,40.0,3.0,1.0,1.0,58311.64572143555,,36.0,3.0,101.0,21.0,,45.0,,303.0,,1.0,1.0,2.0,10.0,,2.0,395.0,7.0,4.0,4.0,4.0,1.0,2.0,1.0,10.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
4507,263563.0,Kevin Mirallas,Kevin,Mirallas,1987-10-05,Belgium,Belgium,11.0,F,Left/Right Winger,54,152.0,18.0,34.0,15.0,5.0,478.0,1.0,35.0,39.0,596.0,1.0,1.0,7.0,38.0,17.0,35.0,13.0,157.0,109.0,24.0,11.0,6.0,6.0,,,1.0,,,,2.0,2.0,,3.0,3.0,5.0,4.0,10.0,8.0,1.0,3.0,12.0,,6.0,1.0,2.0,3.0,5.0,15.0,7.0,,11.0,33.0,50.0,,3.0,16.0,45.0,4.0,1.0,0.0,10.0,4.0,3.0,196.0,95.0,4.0,1.0,1.0,2.0,37.0,20.0,18.0,1.0,84.0,49.0,9.0,37.0,9.0,145.0,108.0,2.0,11.0,7.0,,,86.0,61.0,6.0,27.0,175.0,23.0,4.0,26.0,22.0,4.0,4.0,6.0,4.0,5.0,,,7.0,44.0,1.0,7.0,,7.0,100.0,53.0,36.0,10.0,1.0,2080.0,13.0,30.0,23.0,682.0,,8.0,161.0,105.0,148.0,1.0,348.0,348.0,10.0,42.0,43.0,1.0,37.0,249.0,1.0,,,18.0,284.0,565.0,21.0,43.0,170.0,38.0,11.0,74.0,136.0,69.0,255228.12048339844,1.0,358.0,19.0,686.0,6.0,38.0,60.0,4.0,720.0,2.0,61.0,18.0,12.0,18.0,1.0,8.0,1198.0,94.0,46.0,46.0,25.0,16.0,49.0,29.0,13.0,2.0,1.0,3.0,,,19.0,5.0,,1.0,,13.0,3.0,,,,,,,,,11.0,1.0,,67.0,,1.0,,1.0,,,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14822,301943.0,Demetri Mitchell,Demetri,Mitchell,1997-01-11,England,England,19.0,D,Left Full Back,54,18.0,3.0,1.0,1.0,,26.0,,,1.0,43.0,,1.0,6.0,,,1.0,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,,,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,9.0,1.0,2.0,,,,7.0,,,0.0,16.0,1.0,,,,,,,,,,,,2.0,,3.0,1.0,3.0,1.0,6.0,3.0,,2.0,90.0,1.0,1.0,,48.0,,1.0,24.0,,3.0,,15.0,15.0,,2.0,,,3.0,23.0,,,,,12.0,41.0,,2.0,19.0,6.0,2.0,3.0,2.0,2.0,9005.705078125,,16.0,,33.0,1.0,,4.0,,50.0,,,,,5.0,1.0,7.0,81.0,,3.0,3.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10464,268608.0,MJ Williams,Michael Jordan,Williams,1995-11-06,Wales,Wales,4.0,D,Centre Central Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,314973.0,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,1989-01-21,Armenia,Armenia,22.0,M,Left/Centre/Right Attacking Midfielder,54,172.0,29.0,9.0,6.0,6.0,487.0,1.0,85.0,31.0,650.0,,6.0,13.0,24.0,10.0,24.0,16.0,78.0,81.0,25.0,15.0,3.0,4.0,,1.0,1.0,,,,1.0,1.0,,,1.0,5.0,4.0,5.0,8.0,1.0,6.0,14.0,,4.0,2.0,,2.0,2.0,2.0,5.0,,4.0,11.0,30.0,,3.0,5.0,17.0,,,,8.0,3.0,1.0,184.0,99.0,6.0,2.0,1.0,2.0,48.0,7.0,21.0,2.0,24.0,16.0,6.0,41.0,10.0,130.0,88.0,2.0,12.0,4.0,,,85.0,7.0,10.0,19.0,178.0,15.0,4.0,8.0,5.0,3.0,4.0,1.0,1.0,1.0,,,4.0,30.0,1.0,22.0,,22.0,214.0,38.0,27.0,3.0,,1349.0,12.0,16.0,16.0,770.0,,2.0,102.0,111.0,81.0,1.0,272.0,272.0,11.0,30.0,58.0,,48.0,199.0,1.0,1.0,,10.0,283.0,645.0,29.0,29.0,198.0,45.0,12.0,56.0,48.0,26.0,169258.16064453125,,355.0,9.0,625.0,4.0,87.0,44.0,8.0,775.0,,33.0,11.0,9.0,23.0,11.0,15.0,1137.0,62.0,30.0,30.0,26.0,11.0,29.0,7.0,16.0,1.0,,,1.0,,3.0,1.0,,,,2.0,,,,1.0,,,1.0,,,4.0,,,22.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13778,168560.0,Moha,Mohamed,El Ouriachi,1996-01-13,Morocco,Spain,22.0,M,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,188867.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,1992-07-11,Egypt,Egypt,15.0,M,Centre Defensive Midfielder,54,206.0,23.0,2.0,1.0,1.0,368.0,,14.0,21.0,572.0,,,3.0,5.0,5.0,14.0,9.0,58.0,29.0,2.0,5.0,,,,1.0,1.0,,,,,,,,1.0,4.0,,,1.0,,,,,2.0,,1.0,3.0,2.0,1.0,8.0,,1.0,10.0,10.0,,,1.0,14.0,1.0,1.0,,,1.0,,74.0,41.0,,,,1.0,13.0,5.0,7.0,,7.0,1.0,2.0,5.0,2.0,28.0,35.0,1.0,5.0,2.0,,,75.0,4.0,,10.0,150.0,8.0,,9.0,8.0,1.0,,1.0,,1.0,,,2.0,16.0,,8.0,,8.0,200.0,70.0,58.0,3.0,2.0,694.0,1.0,3.0,2.0,601.0,,,64.0,68.0,17.0,3.0,56.0,56.0,1.0,15.0,25.0,,13.0,192.0,,,,8.0,159.0,557.0,3.0,4.0,217.0,39.0,5.0,4.0,8.0,3.0,89735.67431640625,,181.0,1.0,407.0,2.0,14.0,29.0,,616.0,1.0,15.0,6.0,6.0,22.0,,3.0,705.0,7.0,0.0,0.0,5.0,9.0,3.0,5.0,13.0,1.0,,,1.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10518,162182.0,Jefferson Montero,Jefferson,Montero,1989-09-01,Ecuador,Ecuador,15.0,M,Left/Right Winger,54,23.0,2.0,9.0,8.0,2.0,47.0,1.0,2.0,2.0,61.0,,,4.0,3.0,1.0,13.0,,39.0,26.0,8.0,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,0.0,,2.0,0.0,,,2.0,3.0,,,,3.0,1.0,,,1.0,,,21.0,19.0,2.0,,,,8.0,3.0,5.0,,6.0,34.0,1.0,9.0,1.0,35.0,38.0,,2.0,2.0,,,9.0,0.0,3.0,1.0,29.0,2.0,,9.0,9.0,,,1.0,1.0,1.0,,,2.0,6.0,,1.0,,1.0,2.0,8.0,3.0,9.0,,375.0,2.0,7.0,1.0,91.0,,10.0,37.0,4.0,29.0,1.0,106.0,106.0,3.0,6.0,10.0,,8.0,42.0,,,,0.0,25.0,58.0,3.0,9.0,30.0,12.0,2.0,38.0,38.0,35.0,42816.9701538086,,43.0,3.0,102.0,3.0,2.0,6.0,2.0,94.0,,4.0,4.0,11.0,7.0,,5.0,228.0,26.0,7.0,7.0,9.0,3.0,21.0,10.0,5.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,302947.0,Liam Moore,Liam,Moore,1993-01-31,Jamaica,Jamaica,6.0,D,Centre Central Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19619,257212.0,Aaron Mooy,Aaron,Mooy,1990-09-15,Australia,Australia,18.0,M,Centre Central Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22543,277821.0,Marlos Moreno,Marlos,Moreno,1996-09-20,Colombia,Colombia,29.0,F,Forward,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,11241.0,Wes Morgan,Wes,Morgan,1984-01-21,England,Jamaica,5.0,D,Centre Central Defender,54,313.0,31.0,,,0.0,129.0,9.0,,33.0,442.0,,,2.0,45.0,65.0,27.0,6.0,227.0,161.0,4.0,8.0,,,,,0.0,,,,1.0,,,3.0,4.0,5.0,1.0,6.0,2.0,,,1.0,,2.0,,2.0,2.0,0.0,,,,,,1.0,,1.0,1.0,5.0,6.0,1.0,,,,1.0,51.0,93.0,,2.0,1.0,4.0,19.0,5.0,8.0,5.0,,,,4.0,6.0,78.0,104.0,4.0,134.0,83.0,,2.0,94.0,36.0,1.0,20.0,375.0,27.0,1.0,45.0,43.0,2.0,,,,,,,84.0,184.0,,52.0,10.0,52.0,115.0,189.0,75.0,14.0,20.0,2430.0,3.0,1.0,3.0,640.0,25.0,1.0,26.0,103.0,11.0,3.0,235.0,228.0,1.0,56.0,36.0,,19.0,112.0,,1.0,,6.0,43.0,431.0,13.0,4.0,377.0,71.0,141.0,7.0,,,227366.2084960937,,119.0,1.0,276.0,68.0,,128.0,1.0,653.0,,14.0,,,27.0,,2.0,979.0,31.0,7.0,7.0,8.0,7.0,4.0,3.0,14.0,3.0,,,1.0,19.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13387,130591.0,Ramiro Mori,Ramiro,Mori,1991-03-05,Argentina,Argentina,6.0,D,Centre Central Defender,54,437.0,29.0,,,2.0,194.0,28.0,,89.0,631.0,,,9.0,27.0,46.0,23.0,7.0,127.0,81.0,3.0,7.0,,1.0,,,,,,,,,,5.0,6.0,1.0,,6.0,2.0,,,3.0,,1.0,1.0,,3.0,3.0,1.0,2.0,,,3.0,3.0,,,1.0,3.0,3.0,,1.0,,,,68.0,108.0,2.0,1.0,,8.0,16.0,2.0,25.0,7.0,,1.0,4.0,4.0,7.0,65.0,93.0,8.0,108.0,68.0,,1.0,102.0,8.0,1.0,10.0,313.0,16.0,,19.0,17.0,2.0,,1.0,,1.0,,,70.0,51.0,,31.0,1.0,31.0,113.0,193.0,97.0,4.0,15.0,1539.0,2.0,2.0,2.0,771.0,8.0,,138.0,28.0,11.0,,187.0,184.0,1.0,71.0,36.0,,16.0,300.0,,1.0,,8.0,58.0,612.0,6.0,4.0,482.0,71.0,111.0,8.0,5.0,5.0,173446.34393310547,1.0,123.0,4.0,317.0,87.0,,183.0,1.0,794.0,1.0,12.0,,7.0,26.0,,11.0,1065.0,19.0,2.0,2.0,14.0,12.0,7.0,5.0,16.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
2529,39500.0,James Morrison,James,Morrison,1986-05-25,Scotland,Scotland,,M,Midfielder,54,199.0,49.0,1.0,1.0,3.0,419.0,4.0,36.0,41.0,617.0,,,3.0,25.0,9.0,31.0,13.0,124.0,102.0,20.0,8.0,1.0,1.0,,,1.0,2.0,,,2.0,3.0,1.0,,3.0,2.0,3.0,4.0,2.0,2.0,1.0,8.0,,4.0,2.0,1.0,1.0,2.0,3.0,6.0,,1.0,12.0,21.0,,2.0,,11.0,1.0,,,1.0,1.0,1.0,155.0,112.0,1.0,2.0,1.0,4.0,38.0,5.0,25.0,,3.0,17.0,5.0,34.0,7.0,110.0,66.0,4.0,11.0,3.0,,,98.0,0.0,2.0,19.0,199.0,17.0,5.0,22.0,21.0,1.0,4.0,2.0,1.0,2.0,2.0,,3.0,58.0,,23.0,1.0,23.0,202.0,61.0,38.0,13.0,3.0,1738.0,9.0,14.0,8.0,741.0,4.0,1.0,142.0,117.0,43.0,2.0,246.0,246.0,10.0,50.0,52.0,,38.0,208.0,1.0,,2.0,10.0,242.0,595.0,18.0,23.0,242.0,69.0,11.0,22.0,22.0,22.0,204669.16204833984,2.0,320.0,7.0,544.0,20.0,37.0,73.0,2.0,764.0,1.0,23.0,12.0,14.0,26.0,4.0,4.0,1029.0,28.0,34.0,34.0,16.0,11.0,15.0,8.0,17.0,3.0,,,2.0,,1.0,,,,,1.0,,,,,2.0,,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,289436.0,Victor Moses,Victor,Moses,1990-12-12,Nigeria,Nigeria,8.0,M,Midfielder,54,299.0,28.0,17.0,16.0,4.0,518.0,5.0,5.0,29.0,800.0,1.0,1.0,218.0,57.0,35.0,34.0,13.0,117.0,105.0,24.0,12.0,,20.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,14.0,3.0,8.0,6.0,,5.0,21.0,,1.0,1.0,,6.0,2.0,4.0,2.0,,6.0,12.0,36.0,,3.0,7.0,22.0,,3.0,,6.0,1.0,2.0,270.0,172.0,4.0,2.0,3.0,16.0,62.0,18.0,19.0,6.0,10.0,93.0,19.0,29.0,3.0,155.0,168.0,16.0,45.0,27.0,,,95.0,2.0,8.0,28.0,334.0,29.0,3.0,15.0,12.0,3.0,3.0,2.0,2.0,3.0,,4.0,30.0,85.0,2.0,41.0,4.0,41.0,360.0,110.0,35.0,3.0,15.0,2494.0,12.0,15.0,15.0,1000.0,7.0,14.0,31.0,334.0,126.0,1.0,441.0,438.0,11.0,100.0,61.0,2.0,62.0,46.0,,2.0,1.0,12.0,317.0,790.0,29.0,28.0,358.0,66.0,48.0,80.0,120.0,112.0,289142.3229980469,1.0,416.0,11.0,772.0,42.0,6.0,100.0,3.0,1010.0,2.0,45.0,20.0,5.0,47.0,3.0,250.0,1814.0,110.0,17.0,17.0,32.0,28.0,54.0,38.0,38.0,4.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,8.0,,2.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,,,,,,,,,,,,
19603,312907.0,Lys Mousset,Lys,Mousset,1996-02-08,France,France,99.0,F,Centre Striker,54,10.0,1.0,,,0.0,33.0,,3.0,1.0,43.0,,,2.0,7.0,7.0,11.0,5.0,32.0,20.0,3.0,6.0,,,,,,,,,,,,2.0,3.0,1.0,,4.0,1.0,,,3.0,,1.0,1.0,,2.0,,2.0,,,2.0,4.0,9.0,,,2.0,4.0,,2.0,,1.0,,,14.0,10.0,,2.0,,,8.0,3.0,1.0,,0.0,2.0,1.0,13.0,2.0,29.0,20.0,,5.0,4.0,,,6.0,0.0,,6.0,14.0,3.0,,4.0,4.0,,,,,,,,4.0,7.0,,,,,19.0,2.0,,5.0,,265.0,2.0,1.0,3.0,59.0,1.0,2.0,7.0,5.0,5.0,,55.0,55.0,3.0,3.0,4.0,,8.0,16.0,1.0,,,4.0,23.0,39.0,4.0,3.0,16.0,2.0,5.0,6.0,3.0,3.0,34997.68505859375,,34.0,6.0,50.0,,4.0,1.0,1.0,63.0,,10.0,3.0,8.0,4.0,,2.0,141.0,17.0,14.0,14.0,5.0,4.0,4.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
4822,130573.0,Muniesa,Marc,Muniesa Martínez,1992-03-27,Spain,Spain,4.0,D,Centre Central Defender,54,136.0,14.0,1.0,1.0,,106.0,3.0,2.0,10.0,241.0,,,13.0,9.0,11.0,10.0,4.0,61.0,34.0,4.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,5.0,,1.0,,,,,2.0,1.0,,2.0,5.0,3.0,,,1.0,1.0,,1.0,,,1.0,,40.0,34.0,,,,2.0,12.0,2.0,10.0,3.0,,3.0,5.0,2.0,3.0,31.0,42.0,2.0,31.0,17.0,,,40.0,0.0,,9.0,123.0,7.0,1.0,7.0,7.0,,1.0,,,,,,17.0,29.0,1.0,23.0,1.0,23.0,32.0,46.0,18.0,2.0,5.0,648.0,2.0,2.0,3.0,300.0,5.0,3.0,67.0,13.0,11.0,,93.0,93.0,,22.0,12.0,,12.0,113.0,,,,1.0,36.0,234.0,4.0,4.0,158.0,24.0,31.0,5.0,8.0,8.0,73880.71072387695,,64.0,,158.0,23.0,2.0,39.0,,308.0,,6.0,,3.0,21.0,,17.0,460.0,1.0,5.0,5.0,6.0,5.0,4.0,2.0,13.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
