id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_handball_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_lg_centre,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obp_goal,att_obx_centre,att_openplay,att_post_high,att_post_right,att_rf_target,att_rf_total,att_setpiece,att_sv_high_right,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,shot_fastbreak,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,assist_attempt_saved,assist_blocked_shot,att_assist_setplay,att_cmiss_high_left,att_lf_goal,att_sv_high_left,att_sv_low_left,big_chance_created,corner_taken,goals_openplay,hand_ball,total_corners_intobox,total_offside,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_goal_low_centre,att_goal_low_left,att_obxd_left,att_obx_left,att_one_on_one,att_rf_goal,att_sv_high_centre,freekick_cross,goal_assist_setplay,accurate_pull_back,att_hd_post,clearance_off_line,foul_throw_in,offside_provoked,shield_ball_oop,total_pull_back,att_goal_high_right,red_card,penalty_conceded,goal_kicks,accurate_freekick_cross,assist_own_goal,assist_penalty_won,penalty_won,goal_assist_deadball,att_lg_right,second_goal_assist,assist_pass_lost,assist_post,att_post_left,last_man_tackle,att_obox_goal,att_pen_goal,dangerous_play,assist_free_kick_won,att_pen_target,att_freekick_goal,goal_fastbreak,accurate_goal_kicks,att_lg_left,att_obxd_right,own_goals,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,second_yellow,att_freekick_post,dive_catch,penalty_save,att_pen_post,att_pen_miss,att_obx_right
92635,300707.0,Toti,Toti António,Gomes,1999-01-16,Guinea-Bissau,Portugal,24.0,D,Left/Centre Full Back,418,97.0,3.0,,55.0,3.0,,6.0,152.0,,1.0,10.0,13.0,4.0,,1.0,46.0,18.0,1.0,,,1.0,,,,,,0.0,,,,,,,0.0,,1.0,1.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,9.0,17.0,,,1.0,4.0,1.0,2.0,,,1.0,2.0,1.0,17.0,32.0,1.0,14.0,7.0,,,4.0,28.0,,2.0,100.0,4.0,,6.0,5.0,1.0,,,,7.0,26.0,,8.0,3.0,8.0,25.0,36.0,21.0,1.0,6.0,360.0,,,,199.0,3.0,,54.0,2.0,3.0,,56.0,56.0,,10.0,7.0,,4.0,67.0,,0.0,,4.0,17.0,150.0,3.0,3.0,,117.0,20.0,14.0,6.0,1.0,1.0,,37.0,,85.0,13.0,,28.0,201.0,1.0,,,11.0,,1.0,268.0,6.0,3.0,3.0,3.0,0.0,2.0,5.0,,7.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,282044.0,Andros Townsend,Andros,Townsend,1991-07-16,England,England,14.0,M,Left/Right Winger,418,97.0,12.0,1.0,238.0,,9.0,7.0,307.0,,7.0,18.0,7.0,21.0,,4.0,142.0,76.0,9.0,12.0,22.0,5.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,4.0,1.0,,,2.0,,2.0,3.0,2.0,3.0,,1.0,7.0,14.0,,1.0,0.0,,4.0,1.0,2.0,3.0,,6.0,,11.0,16.0,,,,5.0,,1.0,4.0,2.0,105.0,80.0,,2.0,2.0,46.0,5.0,25.0,2.0,40.0,22.0,19.0,3.0,91.0,103.0,2.0,4.0,2.0,,1.0,44.0,38.0,10.0,10.0,131.0,17.0,3.0,30.0,27.0,3.0,2.0,2.0,,2.0,25.0,,14.0,0.0,14.0,104.0,34.0,19.0,12.0,3.0,1458.0,11.0,20.0,10.0,378.0,2.0,1.0,30.0,138.0,97.0,1.0,241.0,241.0,11.0,41.0,28.0,,46.0,53.0,2.0,6.0,,25.0,119.0,295.0,26.0,41.0,31.0,122.0,30.0,4.0,48.0,96.0,73.0,2.0,162.0,6.0,367.0,14.0,10.0,29.0,393.0,21.0,6.0,4.0,31.0,1.0,7.0,787.0,27.0,44.0,44.0,39.0,2.0,6.0,26.0,9.0,17.0,3.0,8.0,28.0,20.0,,,7.0,,2.0,,,2.0,25.0,2.0,2.0,23.0,1.0,,1.0,,1.0,1.0,,,,1.0,,11.0,2.0,,,,,,,,,,1.0,0.0,3.0,,,,0.0,,,,,,,1.0,1.0,,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32280,300748.0,James Trafford,James,Trafford,2002-10-10,England,England,19.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10394,255643.0,Bertrand Traoré,Bertrand,Traoré,1995-09-06,Burkina Faso,Burkina Faso,15.0,F,Centre Striker,418,10.0,4.0,1.0,50.0,,2.0,2.0,60.0,,1.0,4.0,4.0,9.0,,,18.0,10.0,4.0,4.0,,2.0,,1.0,,,3.0,3.0,,,,,,,2.0,1.0,3.0,1.0,,2.0,,1.0,,5.0,,,,,,3.0,3.0,1.0,,,,4.0,5.0,,,,,,,,,16.0,11.0,,,,2.0,4.0,1.0,,3.0,2.0,2.0,1.0,16.0,21.0,,1.0,1.0,,,4.0,8.0,1.0,,19.0,1.0,,3.0,2.0,1.0,,,,1.0,8.0,,,,,31.0,4.0,3.0,7.0,,213.0,,,1.0,77.0,,,6.0,26.0,8.0,1.0,46.0,46.0,2.0,2.0,7.0,,2.0,12.0,,3.0,,4.0,25.0,59.0,,11.0,,12.0,6.0,1.0,19.0,5.0,5.0,,36.0,1.0,71.0,,2.0,3.0,78.0,8.0,1.0,8.0,3.0,,1.0,139.0,15.0,12.0,12.0,4.0,0.0,1.0,10.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16087,315554.0,Trézéguet,Mahmoud Ahmed Ibrahim,Hassan,1994-10-01,Egypt,Egypt,,M,Left/Right Winger,418,1.0,1.0,,5.0,,1.0,1.0,6.0,,,,,1.0,,,2.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,10.0,,,,6.0,,,4.0,1.0,,,2.0,2.0,,,,,,1.0,,,,,4.0,6.0,,0.0,,1.0,1.0,,1.0,,,,4.0,,5.0,,1.0,1.0,6.0,1.0,,1.0,,,,11.0,1.0,2.0,2.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67454,317497.0,Trincão,Francisco António,Machado Trincão,1999-12-29,Portugal,Portugal,,F,Right Winger,418,106.0,11.0,6.0,248.0,0.0,17.0,16.0,345.0,1.0,2.0,16.0,6.0,28.0,,11.0,114.0,58.0,21.0,11.0,11.0,15.0,1.0,5.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,2.0,6.0,1.0,7.0,1.0,6.0,10.0,27.0,,4.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,6.0,,11.0,29.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,123.0,73.0,6.0,,1.0,35.0,7.0,16.0,,8.0,9.0,18.0,4.0,105.0,100.0,1.0,,,,1.0,60.0,40.0,5.0,13.0,64.0,16.0,2.0,15.0,14.0,1.0,1.0,1.0,1.0,,20.0,2.0,12.0,,12.0,159.0,22.0,13.0,14.0,,1339.0,6.0,8.0,14.0,421.0,1.0,12.0,46.0,107.0,45.0,3.0,224.0,224.0,17.0,26.0,30.0,2.0,35.0,81.0,6.0,11.0,0.0,27.0,141.0,339.0,16.0,60.0,14.0,125.0,22.0,,86.0,33.0,23.0,6.0,181.0,10.0,335.0,2.0,19.0,26.0,427.0,32.0,15.0,12.0,28.0,2.0,2.0,762.0,55.0,45.0,45.0,22.0,0.0,10.0,44.0,9.0,15.0,,1.0,9.0,8.0,,,2.0,1.0,2.0,1.0,1.0,2.0,14.0,1.0,,10.0,1.0,,,,,1.0,,,,,3.0,6.0,,1.0,,,,,,3.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,300029.0,Kieran Trippier,Kieran,Trippier,1990-09-19,England,England,15.0,D,Right Full Back,418,62.0,18.0,,82.0,1.0,,17.0,132.0,,45.0,5.0,10.0,6.0,,1.0,41.0,25.0,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,32.0,31.0,,,,14.0,,6.0,1.0,4.0,2.0,1.0,1.0,17.0,31.0,,10.0,6.0,,,12.0,53.0,1.0,3.0,113.0,5.0,2.0,5.0,5.0,,,,,6.0,27.0,,10.0,1.0,10.0,52.0,39.0,19.0,1.0,2.0,429.0,5.0,2.0,2.0,191.0,3.0,,5.0,65.0,46.0,,99.0,99.0,,16.0,15.0,,14.0,6.0,,,,6.0,42.0,127.0,7.0,3.0,7.0,82.0,45.0,10.0,3.0,28.0,14.0,,76.0,,149.0,5.0,,42.0,203.0,2.0,2.0,1.0,17.0,,53.0,354.0,,1.0,1.0,3.0,1.0,4.0,1.0,2.0,10.0,,11.0,12.0,1.0,,,7.0,,,,,,15.0,,,14.0,,,,1.0,,,,,,2.0,,8.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21612,257609.0,William Troost-Ekong,William,Troost-Ekong,1993-09-01,Netherlands,Nigeria,5.0,D,Centre Central Defender,418,337.0,46.0,1.0,127.0,9.0,,67.0,464.0,,2.0,23.0,24.0,17.0,,10.0,161.0,86.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,49.0,74.0,,,1.0,18.0,,5.0,,,,0.0,1.0,42.0,45.0,1.0,81.0,37.0,1.0,,15.0,78.0,,13.0,241.0,15.0,,30.0,26.0,4.0,,,,37.0,64.0,,7.0,3.0,7.0,202.0,161.0,87.0,12.0,13.0,1388.0,,1.0,,589.0,13.0,,38.0,85.0,7.0,2.0,144.0,144.0,1.0,45.0,28.0,,18.0,109.0,,2.0,,9.0,33.0,455.0,10.0,1.0,1.0,379.0,99.0,81.0,2.0,,,,86.0,2.0,222.0,38.0,,143.0,601.0,2.0,,2.0,18.0,,2.0,761.0,7.0,5.0,5.0,2.0,0.0,4.0,1.0,,9.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,10.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20486,159713.0,Leandro Trossard,Leandro,Trossard,1994-12-04,Belgium,Belgium,11.0,F,Left/Centre Winger,418,220.0,59.0,8.0,667.0,,29.0,70.0,873.0,3.0,11.0,20.0,9.0,34.0,,12.0,229.0,146.0,43.0,31.0,41.0,21.0,12.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,,,1.0,1.0,12.0,7.0,11.0,1.0,12.0,6.0,19.0,,5.0,2.0,3.0,3.0,9.0,12.0,11.0,,7.0,1.0,31.0,65.0,,,12.0,53.0,1.0,,8.0,4.0,256.0,142.0,3.0,7.0,3.0,68.0,24.0,27.0,6.0,30.0,12.0,73.0,14.0,168.0,125.0,3.0,7.0,3.0,,,100.0,102.0,7.0,24.0,259.0,32.0,8.0,33.0,27.0,6.0,3.0,3.0,2.0,3.0,30.0,2.0,15.0,1.0,15.0,222.0,55.0,31.0,10.0,5.0,2810.0,22.0,25.0,27.0,1105.0,4.0,7.0,279.0,117.0,121.0,3.0,487.0,487.0,34.0,43.0,65.0,1.0,68.0,383.0,1.0,23.0,1.0,50.0,419.0,858.0,29.0,97.0,47.0,259.0,112.0,7.0,80.0,51.0,46.0,1.0,586.0,20.0,912.0,10.0,30.0,98.0,1120.0,74.0,9.0,2.0,34.0,8.0,12.0,1697.0,170.0,93.0,93.0,26.0,3.0,10.0,56.0,33.0,20.0,2.0,3.0,14.0,11.0,,,3.0,,1.0,2.0,3.0,5.0,7.0,7.0,,5.0,13.0,,1.0,1.0,,4.0,,,2.0,6.0,2.0,4.0,1.0,2.0,,,,,,5.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051,160925.0,Nathan Trott,Nathan,Trott,1998-11-21,Bermuda,England,1.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54831,312380.0,Auston Trusty,Auston,Trusty,1998-08-12,United States,United States,,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24412,259465.0,Tom Trybull,Tom,Trybull,1993-03-09,Germany,Germany,19.0,M,Centre Defensive Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16006,187644.0,Konstantinos Tsimikas,Konstantinos,Tsimikas,1996-05-12,Greece,Greece,21.0,D,Left Full Back,418,162.0,14.0,1.0,280.0,1.0,0.0,10.0,416.0,,66.0,11.0,12.0,13.0,,12.0,55.0,30.0,5.0,3.0,11.0,0.0,4.0,,1.0,,,2.0,,,,,,,,,,2.0,,1.0,,2.0,2.0,7.0,,1.0,,0.0,,2.0,1.0,2.0,,,,3.0,6.0,,,,1.0,,,1.0,,135.0,62.0,1.0,,3.0,28.0,3.0,4.0,3.0,56.0,12.0,5.0,4.0,52.0,53.0,3.0,19.0,7.0,,2.0,23.0,56.0,2.0,20.0,181.0,9.0,,6.0,4.0,2.0,2.0,2.0,2.0,7.0,29.0,,10.0,3.0,10.0,13.0,46.0,29.0,1.0,5.0,873.0,15.0,10.0,2.0,505.0,2.0,,186.0,7.0,101.0,,222.0,222.0,5.0,34.0,23.0,,28.0,183.0,,3.0,,10.0,139.0,409.0,4.0,17.0,25.0,206.0,33.0,19.0,20.0,116.0,74.0,,178.0,2.0,422.0,11.0,0.0,31.0,512.0,8.0,1.0,4.0,27.0,,76.0,837.0,32.0,8.0,8.0,6.0,0.0,8.0,8.0,16.0,12.0,3.0,11.0,26.0,15.0,,,12.0,,,,1.0,3.0,44.0,,,42.0,,,,,,,,,,,,6.0,,1.0,,,,5.0,2.0,2.0,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51484,166339.0,Antef Tsoungui,Antef,Tsoungui,2002-12-30,England,England,53.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13559,300205.0,Axel Tuanzebe,Axel,Tuanzebe,1997-11-14,England,England,3.0,D,Central Defender,418,173.0,7.0,,34.0,1.0,,10.0,207.0,,,12.0,13.0,9.0,,2.0,48.0,21.0,2.0,,,2.0,,,,,,,,,,,,,0.0,1.0,2.0,1.0,,0.0,,1.0,,,,,,,0.0,,,,,,,,,,,,,2.0,,0.0,1.0,9.0,29.0,,,,2.0,1.0,3.0,1.0,1.0,,,1.0,18.0,21.0,,12.0,5.0,,1.0,9.0,12.0,,3.0,80.0,6.0,,10.0,8.0,2.0,,,,5.0,21.0,,5.0,,5.0,92.0,45.0,24.0,4.0,4.0,505.0,,,1.0,235.0,4.0,,13.0,12.0,1.0,,37.0,37.0,,18.0,11.0,,2.0,59.0,,0.0,,5.0,5.0,203.0,1.0,0.0,,181.0,17.0,12.0,,1.0,1.0,,13.0,,60.0,5.0,,24.0,240.0,2.0,1.0,3.0,5.0,,,285.0,6.0,3.0,3.0,3.0,0.0,4.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15791,314551.0,Ozan Tufan,Ozan,Tufan,1995-03-23,Turkey,Turkey,,M,Centre Defensive Midfielder,418,35.0,3.0,1.0,50.0,2.0,3.0,3.0,85.0,,,9.0,3.0,7.0,,5.0,39.0,30.0,2.0,1.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,3.0,,,,3.0,,,,,27.0,13.0,1.0,,1.0,8.0,,4.0,,,3.0,3.0,1.0,28.0,9.0,1.0,3.0,,,,6.0,23.0,,9.0,40.0,4.0,,9.0,8.0,1.0,,,,,11.0,,2.0,,2.0,15.0,10.0,5.0,5.0,1.0,338.0,1.0,3.0,,108.0,,,25.0,15.0,11.0,2.0,48.0,48.0,2.0,6.0,5.0,,8.0,33.0,,3.0,,1.0,32.0,80.0,2.0,6.0,4.0,40.0,11.0,3.0,6.0,7.0,4.0,,49.0,3.0,82.0,2.0,3.0,5.0,115.0,3.0,4.0,3.0,3.0,1.0,,161.0,9.0,5.0,5.0,,0.0,1.0,3.0,,2.0,,,,,,,,,,,,,5.0,,,3.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49173,291641.0,Ed Turns,Ed,Turns,2002-10-18,Wales,Wales,55.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43940,292814.0,Harry Tyrer,Harry,Tyrer,2001-12-06,England,England,53.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67704,304725.0,Christos Tzolis,Christos,Tzolis,2002-01-30,Greece,Greece,,F,Forward,418,24.0,1.0,1.0,50.0,,,3.0,72.0,,1.0,11.0,3.0,14.0,,0.0,46.0,20.0,4.0,2.0,8.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,2.0,5.0,,,1.0,4.0,,,,1.0,27.0,13.0,,,,8.0,3.0,7.0,,5.0,1.0,4.0,3.0,26.0,12.0,,1.0,0.0,,,10.0,3.0,2.0,2.0,27.0,3.0,,9.0,9.0,,,,,0.0,11.0,,1.0,,1.0,15.0,6.0,5.0,8.0,,327.0,2.0,6.0,2.0,96.0,,,13.0,14.0,9.0,2.0,45.0,45.0,4.0,5.0,4.0,,8.0,27.0,,1.0,1.0,5.0,27.0,72.0,3.0,6.0,8.0,29.0,4.0,1.0,2.0,7.0,6.0,,41.0,4.0,74.0,2.0,,11.0,96.0,6.0,3.0,11.0,5.0,,1.0,147.0,18.0,10.0,10.0,4.0,0.0,3.0,,2.0,3.0,,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14593,303402.0,Iké Ugbo,Iké,Ugbo,1998-09-21,England,Canada,13.0,F,Centre Striker,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114957,303142.0,Deniz Undav,Deniz,Undav,1996-07-19,Germany,Germany,9.0,F,Centre Striker,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23612,312814.0,Cengiz Ünder,Cengiz,Ünder,1997-07-14,Turkey,Turkey,17.0,F,Left/Right Winger,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67201,234900.0,Harvey Vale,Harvey,Vale,2003-09-11,England,England,68.0,M,Centre Central Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37931,301105.0,Joel Valencia,Joel,Valencia,1994-11-16,Ecuador,Ecuador,9.0,F,Left/Right Winger,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
